game_id,unique_id_rowplayer,topology_raw,cardinal_p1_rowplayer,cardinal_p2_rowplayer,ordinal_p1_rowplayer,ordinal_p2_rowplayer,up_choice_rowplayer,up_choice_canonical_rowplayer,canonical_id_rowplayer,swap_sr_rowplayer,swap_sc_rowplayer,unique_id_colplayer,up_choice_colplayer,up_choice_canonical_colplayer,canonical_id_colplayer,swap_sr_colplayer,swap_sc_colplayer,bruns_name_rowplayer_side,nash_count,dominance_level,is_symmetric,bruns_name_colplayer_side,nagel_p_id,nagel_p_paired,nagel_perspective,nagel_lk_type,nagel_emp_class,nagel_rgg_class,nagel_frac_choose_A,nagel_frac_choose_act0_canonical,nagel_entropy_binary
520,1039,"('concord', 'dilemma')","18,10,16,8","8,30,3,6","4,2,3,1","3,4,1,2",0.9487179487179488,0.9487179487179488,107.0,False,True,1040,0.1111111111111111,0.1111111111111111,129.0,False,True,NcPd,1,1,False,PdNc,48,121,P48,DD,A1,D3,0.88248337,0.88248337,0.5222
522,1043,"('deadlock', 'hero')","8,6,29,23","3,18,10,4","2,1,4,3","1,4,3,2",0.1034482758620689,0.1034482758620689,68.0,False,True,1044,0.5116279069767442,0.5116279069767442,90.0,False,True,DlHr,1,1,False,HrDl,10,87,P10,OD2,A2,O2,0.909090909,0.090909091,0.4395
523,1045,"('harmony', 'safecoord')","16,5,3,2","35,3,11,33","4,3,2,1","4,1,2,3",0.9069767441860463,0.9069767441860463,77.0,False,True,1046,0.8947368421052632,0.8947368421052632,55.0,False,True,HaCo,1,1,False,CoHa,6,83,P6,OD1,A1,O4,0.920177384,0.920177384,0.4016
525,1049,"('dilemma', 'safecoord')","18,13,25,14","15,2,3,4","3,1,4,2","4,1,2,3",0.5555555555555556,0.5555555555555556,125.0,False,True,1050,0.8536585365853658,0.8536585365853658,59.0,False,True,PdCo,1,1,False,CoPd,52,125,P52,OD2,A2,O3,0.776053215,0.2239467849999999,0.7673
526,1051,"('concord', 'hero')","25,7,14,2","1,9,5,2","4,2,3,1","1,4,3,2",0.8,0.8,104.0,False,True,1052,0.2978723404255319,0.2978723404255319,93.0,False,True,NcHr,1,1,False,HrNc,54,127,P54,OD1,B1,O1,0.671840355,0.671840355,0.913
532,1063,"('safecoord', 'compromise')","25,5,4,6","10,27,11,15","4,2,1,3","1,4,2,3",0.7804878048780488,0.7804878048780488,52.0,False,True,1064,0.4090909090909091,0.4090909090909091,41.0,False,True,CoCm,1,2,False,CmCo,110,35,P110,OD2,A2,O3,0.636363636,0.636363636,0.9457
548,1095,"('deadlock', 'safecoord')","16,3,38,22","27,7,9,10","2,1,4,3","4,1,2,3",0.25,0.25,65.0,False,True,1096,0.7435897435897436,0.7435897435897436,54.0,False,True,DlCo,1,1,False,CoDl,14,91,P14,OD2,A2,O3,0.924611973,0.075388027,0.3857
549,1097,"('hero', 'concord')","7,23,26,11","32,13,11,2","1,3,4,2","4,3,2,1",0.2702702702702703,0.2702702702702703,93.0,False,True,1098,0.8275862068965517,0.8275862068965517,104.0,False,True,HrNc,1,2,False,NcHr,127,54,P127,OD1,B1,O1,0.707317073,0.292682927,0.8722
553,1105,"('safecoord', 'safecoord')","32,7,1,28","26,2,4,6","4,2,1,3","4,1,2,3",0.8,0.8,53.0,False,True,1106,0.9428571428571428,0.9428571428571428,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
554,1107,"('peace', 'safecoord')","15,12,3,8","24,5,14,15","4,3,1,2","4,1,2,3",0.8974358974358975,0.8974358974358975,113.0,False,True,1108,0.9166666666666666,0.9166666666666666,58.0,False,True,PcCo,1,1,False,CoPc,28,103,P28,OD1,A1,O4,0.902439024,0.902439024,0.4612
573,1145,"('dilemma', 'safecoord')","17,7,20,10","27,2,4,6","3,1,4,2","4,1,2,3",0.34375,0.34375,125.0,False,True,1146,0.8235294117647058,0.8235294117647058,59.0,False,True,PdCo,1,1,False,CoPd,52,125,P52,OD2,A2,O3,0.776053215,0.2239467849999999,0.7673
579,1157,"('dilemma', 'safecoord')","17,4,30,8","38,7,13,14","3,1,4,2","4,1,2,3",0.2142857142857142,0.2142857142857142,125.0,False,True,1158,0.8888888888888888,0.8888888888888888,59.0,False,True,PdCo,1,1,False,CoPd,52,125,P52,OD2,A2,O3,0.776053215,0.2239467849999999,0.7673
582,1163,"('hero', 'hero')","11,17,18,13","1,14,13,3","1,3,4,2","1,4,3,2",0.4827586206896552,0.4827586206896552,92.0,False,True,1164,0.3684210526315789,0.3684210526315789,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
583,1165,"('safecoord', 'compromise')","41,13,5,19","4,28,6,20","4,2,1,3","1,4,2,3",0.7272727272727273,0.7272727272727273,52.0,False,True,1166,0.065217391,0.065217391,41.0,False,True,CoCm,1,2,False,CmCo,110,35,P110,OD2,A2,O3,0.636363636,0.636363636,0.9457
584,1167,"('safecoord', 'concord')","34,5,2,10","29,26,17,6","4,2,1,3","4,3,2,1",0.926829268,0.926829268,57.0,False,True,1168,0.9523809523809524,0.9523809523809524,101.0,False,True,CoNc,1,2,False,NcCo,119,46,P119,OD1,A1,O4,0.858093126,0.858093126,0.5892
586,1171,"('compromise', 'safecoord')","1,6,23,11","22,2,3,9","1,2,4,3","4,1,2,3",0.1388888888888889,0.1388888888888889,41.0,False,True,1172,0.5116279069767442,0.5116279069767442,52.0,False,True,CmCo,1,1,False,CoCm,35,110,P35,OD2,A2,O3,0.926829268,0.073170732,0.3776
589,1177,"('hero', 'dilemma')","16,21,29,19","17,28,1,10","1,3,4,2","3,4,1,2",0.5666666666666667,0.5666666666666667,95.0,False,True,1178,0.1,0.1,128.0,False,True,HrPd,1,2,False,PdHr,122,49,P122,OD2,A2,O2,0.66962306,0.3303769399999999,0.9153
593,1185,"('hero', 'harmony')","2,7,27,5","36,18,25,1","1,3,4,2","4,2,3,1",0.1363636363636363,0.1363636363636363,91.0,False,True,1186,0.9285714285714286,0.9285714285714286,80.0,False,True,HrHa,1,2,False,HaHr,95,18,P95,OD1,A1,O1,0.838137472,0.161862528,0.6387
598,1195,"('concord', 'hero')","12,9,11,3","7,25,23,17","4,2,3,1","1,4,3,2",0.627906977,0.627906977,104.0,False,True,1196,0.4358974358974359,0.4358974358974359,93.0,False,True,NcHr,1,1,False,HrNc,54,127,P54,OD1,B1,O1,0.671840355,0.671840355,0.913
599,1197,"('hero', 'peace')","2,13,20,3","8,2,5,4","1,3,4,2","4,1,3,2",0.25,0.25,94.0,False,True,1198,0.8108108108108109,0.8108108108108109,116.0,False,True,HrPc,1,2,False,PcHr,113,39,P113,OD1,A1,O1,0.862527716,0.137472284,0.5776
600,1199,"('deadlock', 'safecoord')","3,2,18,11","33,6,7,17","2,1,4,3","4,1,2,3",0.057142857,0.057142857,65.0,False,True,1200,0.5526315789473685,0.5526315789473685,54.0,False,True,DlCo,1,1,False,CoDl,14,91,P14,OD2,A2,O3,0.924611973,0.075388027,0.3857
602,1203,"('safecoord', 'deadlock')","40,22,6,32","8,47,7,16","4,2,1,3","2,4,1,3",0.6756756756756757,0.6756756756756757,54.0,False,True,1204,0.071428571,0.071428571,65.0,False,True,CoDl,1,2,False,DlCo,91,14,P91,OD2,A2,O3,0.609756098,0.609756098,0.965
605,1209,"('deadlock', 'hero')","2,1,26,20","1,19,13,10","2,1,4,3","1,4,3,2",0.03125,0.03125,68.0,False,True,1210,0.2972972972972973,0.2972972972972973,90.0,False,True,DlHr,1,1,False,HrDl,10,87,P10,OD2,A2,O2,0.909090909,0.090909091,0.4395
622,1243,"('hero', 'deadlock')","1,12,32,6","7,17,6,16","1,3,4,2","2,4,1,3",0.4782608695652174,0.4782608695652174,90.0,False,True,1244,0.1351351351351351,0.1351351351351351,68.0,False,True,HrDl,1,2,False,DlHr,87,10,P87,OD2,A2,O2,0.594235033,0.405764967,0.9742
624,1247,"('safecoord', 'compromise')","33,8,3,30","2,28,11,22","4,2,1,3","1,4,2,3",0.4782608695652174,0.4782608695652174,52.0,False,True,1248,0.1071428571428571,0.1071428571428571,41.0,False,True,CoCm,1,2,False,CmCo,110,35,P110,OD2,A2,O3,0.636363636,0.636363636,0.9457
634,1267,"('concord', 'safecoord')","25,19,23,11","37,3,7,13","4,2,3,1","4,1,2,3",0.875,0.875,101.0,False,True,1268,0.8333333333333334,0.8333333333333334,57.0,False,True,NcCo,1,1,False,CoNc,46,119,P46,OD1,A1,O4,0.909090909,0.909090909,0.4395
640,1279,"('safecoord', 'deadlock')","27,9,8,18","23,36,14,24","4,2,1,3","2,4,1,3",0.5172413793103449,0.5172413793103449,54.0,False,True,1280,0.5555555555555556,0.5555555555555556,65.0,False,True,CoDl,1,2,False,DlCo,91,14,P91,OD2,A2,O3,0.609756098,0.609756098,0.965
645,1289,"('deadlock', 'safecoord')","6,5,28,8","19,3,6,15","2,1,4,3","4,1,2,3",0.1891891891891892,0.1891891891891892,65.0,False,True,1290,0.7428571428571429,0.7428571428571429,54.0,False,True,DlCo,1,1,False,CoDl,14,91,P14,OD2,A2,O3,0.924611973,0.075388027,0.3857
649,1297,"('compromise', 'concord')","1,3,13,4","32,20,14,3","1,2,4,3","4,3,2,1",0.2444444444444444,0.2444444444444444,45.0,False,True,1298,0.8666666666666667,0.8666666666666667,100.0,False,True,CmNc,1,1,False,NcCm,37,111,P37,DD,A1,D3,0.853658537,0.1463414629999999,0.6006
651,1301,"('harmony', 'hero')","22,19,11,8","1,17,3,2","4,3,2,1","1,4,3,2",0.9393939393939394,0.9393939393939394,80.0,False,True,1302,0.1842105263157894,0.1842105263157894,91.0,False,True,HaHr,1,1,False,HrHa,18,95,P18,OD1,A1,O1,0.902439024,0.902439024,0.4612
654,1307,"('peace', 'hero')","43,30,4,15","3,28,21,14","4,3,1,2","1,4,3,2",0.8918918918918919,0.8918918918918919,116.0,False,True,1308,0.1142857142857142,0.1142857142857142,94.0,False,True,PcHr,1,1,False,HrPc,39,113,P39,OD1,A1,O1,0.884700665,0.884700665,0.5157
657,1313,"('peace', 'safecoord')","25,23,3,11","9,1,3,8","4,3,1,2","4,1,2,3",0.8913043478260869,0.8913043478260869,113.0,False,True,1314,0.9,0.9,58.0,False,True,PcCo,1,1,False,CoPc,28,103,P28,OD1,A1,O4,0.902439024,0.902439024,0.4612
658,1315,"('dilemma', 'hero')","10,1,33,6","5,23,15,7","3,1,4,2","1,4,3,2",0.1666666666666666,0.1666666666666666,128.0,False,True,1316,0.5483870967741935,0.5483870967741935,95.0,False,True,PdHr,1,1,False,HrPd,49,122,P49,OD2,A2,O2,0.924611973,0.075388027,0.3857
660,1319,"('hero', 'harmony')","5,32,47,10","27,18,22,7","1,3,4,2","4,2,3,1",0.055555556,0.055555556,91.0,False,True,1320,0.8936170212765957,0.8936170212765957,80.0,False,True,HrHa,1,2,False,HaHr,95,18,P95,OD1,A1,O1,0.838137472,0.161862528,0.6387
661,1321,"('safecoord', 'deadlock')","22,9,6,19","7,10,1,8","4,2,1,3","2,4,1,3",0.7857142857142857,0.7857142857142857,54.0,False,True,1322,0.095238095,0.095238095,65.0,False,True,CoDl,1,2,False,DlCo,91,14,P91,OD2,A2,O3,0.609756098,0.609756098,0.965
666,1331,"('safecoord', 'deadlock')","31,2,1,13","5,34,4,6","4,2,1,3","2,4,1,3",0.6521739130434783,0.6521739130434783,54.0,False,True,1332,0.1428571428571428,0.1428571428571428,65.0,False,True,CoDl,1,2,False,DlCo,91,14,P91,OD2,A2,O3,0.609756098,0.609756098,0.965
669,1337,"('concord', 'safecoord')","30,9,28,4","38,10,21,36","4,2,3,1","4,1,2,3",0.935483870967742,0.935483870967742,101.0,False,True,1338,0.95,0.95,57.0,False,True,NcCo,1,1,False,CoNc,46,119,P46,OD1,A1,O4,0.909090909,0.909090909,0.4395
673,1345,"('harmony', 'hero')","12,5,4,3","1,23,7,4","4,3,2,1","1,4,3,2",0.7948717948717948,0.7948717948717948,80.0,False,True,1346,0.1463414634146341,0.1463414634146341,91.0,False,True,HaHr,1,1,False,HrHa,18,95,P18,OD1,A1,O1,0.902439024,0.902439024,0.4612
677,1353,"('peace', 'safecoord')","34,33,16,23","15,1,4,12","4,3,1,2","4,1,2,3",0.94,0.94,113.0,False,True,1354,0.8536585365853658,0.8536585365853658,58.0,False,True,PcCo,1,1,False,CoPc,28,103,P28,OD1,A1,O4,0.902439024,0.902439024,0.4612
678,1355,"('safecoord', 'safecoord')","19,14,6,15","45,2,7,9","4,2,1,3","4,1,2,3",0.8918918918918919,0.8918918918918919,53.0,False,True,1356,0.8529411764705882,0.8529411764705882,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
681,1361,"('safecoord', 'concord')","28,8,6,15","18,13,4,1","4,2,1,3","4,3,2,1",0.9019607843137256,0.9019607843137256,57.0,False,True,1362,0.8809523809523809,0.8809523809523809,101.0,False,True,CoNc,1,2,False,NcCo,119,46,P119,OD1,A1,O4,0.858093126,0.858093126,0.5892
683,1365,"('safecoord', 'concord')","28,15,6,17","26,14,6,3","4,2,1,3","4,3,2,1",0.8431372549019608,0.8431372549019608,57.0,False,True,1366,0.9210526315789472,0.9210526315789472,101.0,False,True,CoNc,1,2,False,NcCo,119,46,P119,OD1,A1,O4,0.858093126,0.858093126,0.5892
686,1371,"('compromise', 'concord')","2,6,13,7","17,12,8,7","1,2,4,3","4,3,2,1",0.1739130434782608,0.1739130434782608,45.0,False,True,1372,0.8571428571428571,0.8571428571428571,100.0,False,True,CmNc,1,1,False,NcCm,37,111,P37,DD,A1,D3,0.853658537,0.1463414629999999,0.6006
692,1383,"('hero', 'deadlock')","4,17,28,9","12,36,7,15","1,3,4,2","2,4,1,3",0.5909090909090909,0.5909090909090909,90.0,False,True,1384,0.048780488,0.048780488,68.0,False,True,HrDl,1,2,False,DlHr,87,10,P87,OD2,A2,O2,0.594235033,0.405764967,0.9742
694,1387,"('hero', 'peace')","12,32,44,15","14,2,12,3","1,3,4,2","4,1,3,2",0.1818181818181818,0.1818181818181818,94.0,False,True,1388,0.9629629629629628,0.9629629629629628,116.0,False,True,HrPc,1,2,False,PcHr,113,39,P113,OD1,A1,O1,0.862527716,0.137472284,0.5776
695,1389,"('concord', 'safecoord')","33,9,21,7","24,1,14,19","4,2,3,1","4,1,2,3",0.7446808510638298,0.7446808510638298,101.0,False,True,1390,0.8918918918918919,0.8918918918918919,57.0,False,True,NcCo,1,1,False,CoNc,46,119,P46,OD1,A1,O4,0.909090909,0.909090909,0.4395
697,1393,"('safecoord', 'harmony')","22,9,4,15","22,3,10,2","4,2,1,3","4,2,3,1",0.9310344827586208,0.9310344827586208,55.0,False,True,1394,0.9090909090909092,0.9090909090909092,77.0,False,True,CoHa,1,2,False,HaCo,83,6,P83,OD1,A1,O4,0.871396896,0.871396896,0.5536
708,1415,"('deadlock', 'safecoord')","2,1,12,7","32,5,23,24","2,1,4,3","4,1,2,3",0.069767442,0.069767442,65.0,False,True,1416,0.8571428571428571,0.8571428571428571,54.0,False,True,DlCo,1,1,False,CoDl,14,91,P14,OD2,A2,O3,0.924611973,0.075388027,0.3857
717,1433,"('hero', 'compromise')","3,22,29,7","3,35,9,15","1,3,4,2","1,4,2,3",0.5,0.5,88.0,False,True,1434,0.090909091,0.090909091,44.0,False,True,HrCm,1,2,False,CmHr,107,32,P107,OD2,A2,O2,0.682926829,0.317073171,0.9012
719,1437,"('hero', 'harmony')","2,11,41,7","22,4,6,3","1,3,4,2","4,2,3,1",0.1142857142857142,0.1142857142857142,91.0,False,True,1438,0.903846153846154,0.903846153846154,80.0,False,True,HrHa,1,2,False,HaHr,95,18,P95,OD1,A1,O1,0.838137472,0.161862528,0.6387
723,1445,"('safecoord', 'concord')","32,4,1,15","34,19,15,12","4,2,1,3","4,3,2,1",0.96875,0.96875,57.0,False,True,1446,0.8095238095238095,0.8095238095238095,101.0,False,True,CoNc,1,2,False,NcCo,119,46,P119,OD1,A1,O4,0.858093126,0.858093126,0.5892
725,1449,"('hero', 'peace')","2,8,34,4","42,1,11,3","1,3,4,2","4,1,3,2",0.1052631578947368,0.1052631578947368,94.0,False,True,1450,0.9428571428571428,0.9428571428571428,116.0,False,True,HrPc,1,2,False,PcHr,113,39,P113,OD1,A1,O1,0.862527716,0.137472284,0.5776
730,1459,"('peace', 'compromise')","32,29,9,12","4,36,6,18","4,3,1,2","1,4,2,3",0.9375,0.9375,112.0,False,True,1460,0.0344827586206896,0.0344827586206896,46.0,False,True,PcCm,1,1,False,CmPc,106,31,P106,DD,A1,D3,0.88248337,0.88248337,0.5222
731,1461,"('safecoord', 'compromise')","25,13,4,23","8,20,10,12","4,2,1,3","1,4,2,3",0.6923076923076923,0.6923076923076923,52.0,False,True,1462,0.1212121212121212,0.1212121212121212,41.0,False,True,CoCm,1,2,False,CmCo,110,35,P110,OD2,A2,O3,0.636363636,0.636363636,0.9457
742,1483,"('safecoord', 'deadlock')","8,4,1,5","6,26,2,23","4,2,1,3","2,4,1,3",0.775,0.775,54.0,False,True,1484,0.074074074,0.074074074,65.0,False,True,CoDl,1,2,False,DlCo,91,14,P91,OD2,A2,O3,0.609756098,0.609756098,0.965
744,1487,"('safecoord', 'deadlock')","42,13,1,18","7,45,4,8","4,2,1,3","2,4,1,3",0.8611111111111112,0.8611111111111112,54.0,False,True,1488,0.1935483870967742,0.1935483870967742,65.0,False,True,CoDl,1,2,False,DlCo,91,14,P91,OD2,A2,O3,0.609756098,0.609756098,0.965
755,1509,"('safecoord', 'harmony')","20,6,5,7","18,4,5,2","4,2,1,3","4,2,3,1",0.972972973,0.972972973,55.0,False,True,1510,0.9583333333333334,0.9583333333333334,77.0,False,True,CoHa,1,2,False,HaCo,83,6,P83,OD1,A1,O4,0.871396896,0.871396896,0.5536
760,1519,"('hero', 'hero')","1,21,29,14","3,39,19,15","1,3,4,2","1,4,3,2",0.4444444444444444,0.4444444444444444,92.0,False,True,1520,0.1034482758620689,0.1034482758620689,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
762,1523,"('safecoord', 'compromise')","8,4,1,6","5,15,7,10","4,2,1,3","1,4,2,3",0.7714285714285715,0.7714285714285715,52.0,False,True,1524,0.1351351351351351,0.1351351351351351,41.0,False,True,CoCm,1,2,False,CmCo,110,35,P110,OD2,A2,O3,0.636363636,0.636363636,0.9457
772,1543,"('safecoord', 'harmony')","13,6,2,10","22,8,17,2","4,2,1,3","4,2,3,1",0.9090909090909092,0.9090909090909092,55.0,False,True,1544,1.0,1.0,77.0,False,True,CoHa,1,2,False,HaCo,83,6,P83,OD1,A1,O4,0.871396896,0.871396896,0.5536
778,1555,"('hero', 'peace')","4,21,23,9","43,1,13,2","1,3,4,2","4,1,3,2",0.1111111111111111,0.1111111111111111,94.0,False,True,1556,0.8936170212765957,0.8936170212765957,116.0,False,True,HrPc,1,2,False,PcHr,113,39,P113,OD1,A1,O1,0.862527716,0.137472284,0.5776
783,1565,"('safecoord', 'harmony')","20,9,7,16","25,8,18,5","4,2,1,3","4,2,3,1",0.90625,0.90625,55.0,False,True,1566,0.9487179487179488,0.9487179487179488,77.0,False,True,CoHa,1,2,False,HaCo,83,6,P83,OD1,A1,O4,0.871396896,0.871396896,0.5536
789,1577,"('harmony', 'safecoord')","25,9,3,2","13,1,3,8","4,3,2,1","4,1,2,3",0.9361702127659576,0.9361702127659576,77.0,False,True,1578,0.9210526315789472,0.9210526315789472,55.0,False,True,HaCo,1,1,False,CoHa,6,83,P6,OD1,A1,O4,0.920177384,0.920177384,0.4016
795,1589,"('safecoord', 'compromise')","13,3,2,7","9,43,18,31","4,2,1,3","1,4,2,3",0.723404255,0.723404255,52.0,False,True,1590,0.1621621621621621,0.1621621621621621,41.0,False,True,CoCm,1,2,False,CmCo,110,35,P110,OD2,A2,O3,0.636363636,0.636363636,0.9457
804,1607,"('safecoord', 'dilemma')","15,12,5,14","16,32,1,2","4,2,1,3","3,4,1,2",0.8695652173913043,0.8695652173913043,59.0,False,True,1608,0.2368421052631578,0.2368421052631578,125.0,False,True,CoPd,1,2,False,PdCo,125,52,P125,OD2,A2,O3,0.742793792,0.742793792,0.8225
810,1619,"('safecoord', 'compromise')","24,5,1,9","2,23,3,19","4,2,1,3","1,4,2,3",0.7735849056603774,0.7735849056603774,52.0,False,True,1620,0.068181818,0.068181818,41.0,False,True,CoCm,1,2,False,CmCo,110,35,P110,OD2,A2,O3,0.636363636,0.636363636,0.9457
814,1627,"('hero', 'hero')","1,4,6,3","2,32,22,16","1,3,4,2","1,4,3,2",0.3243243243243243,0.3243243243243243,92.0,False,True,1628,0.1470588235294117,0.1470588235294117,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
824,1647,"('concord', 'safecoord')","25,2,12,1","44,6,7,8","4,2,3,1","4,1,2,3",0.8611111111111112,0.8611111111111112,101.0,False,True,1648,0.9090909090909092,0.9090909090909092,57.0,False,True,NcCo,1,1,False,CoNc,46,119,P46,OD1,A1,O4,0.909090909,0.909090909,0.4395
832,1663,"('safecoord', 'deadlock')","26,4,3,8","4,30,2,19","4,2,1,3","2,4,1,3",0.8378378378378378,0.8378378378378378,54.0,False,True,1664,0.119047619047619,0.119047619047619,65.0,False,True,CoDl,1,2,False,DlCo,91,14,P91,OD2,A2,O3,0.609756098,0.609756098,0.965
834,1667,"('concord', 'hero')","31,2,12,1","2,5,4,3","4,2,3,1","1,4,3,2",0.8648648648648649,0.8648648648648649,104.0,False,True,1668,0.4,0.4,93.0,False,True,NcHr,1,1,False,HrNc,54,127,P54,OD1,B1,O1,0.671840355,0.671840355,0.913
836,1671,"('hero', 'hero')","2,21,29,7","14,35,24,17","1,3,4,2","1,4,3,2",0.2926829268292683,0.2926829268292683,92.0,False,True,1672,0.3478260869565217,0.3478260869565217,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
839,1677,"('dilemma', 'hero')","16,1,19,2","5,37,11,9","3,1,4,2","1,4,3,2",0.1956521739130435,0.1956521739130435,128.0,False,True,1678,0.4444444444444444,0.4444444444444444,95.0,False,True,PdHr,1,1,False,HrPd,49,122,P49,OD2,A2,O2,0.924611973,0.075388027,0.3857
840,1679,"('safecoord', 'safecoord')","38,3,2,6","28,4,6,14","4,2,1,3","4,1,2,3",0.9047619047619048,0.9047619047619048,53.0,False,True,1680,0.9743589743589745,0.9743589743589745,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
844,1687,"('hero', 'peace')","2,6,23,4","35,1,11,5","1,3,4,2","4,1,3,2",0.054054054,0.054054054,94.0,False,True,1688,0.8936170212765957,0.8936170212765957,116.0,False,True,HrPc,1,2,False,PcHr,113,39,P113,OD1,A1,O1,0.862527716,0.137472284,0.5776
876,1751,"('concord', 'hero')","23,7,9,3","3,44,10,8","4,2,3,1","1,4,3,2",0.8108108108108109,0.8108108108108109,104.0,False,True,1752,0.3142857142857143,0.3142857142857143,93.0,False,True,NcHr,1,1,False,HrNc,54,127,P54,OD1,B1,O1,0.671840355,0.671840355,0.913
888,1775,"('concord', 'safecoord')","43,7,19,6","37,3,21,22","4,2,3,1","4,1,2,3",0.8974358974358975,0.8974358974358975,101.0,False,True,1776,0.9428571428571428,0.9428571428571428,57.0,False,True,NcCo,1,1,False,CoNc,46,119,P46,OD1,A1,O4,0.909090909,0.909090909,0.4395
895,1789,"('safecoord', 'safecoord')","37,7,1,13","6,1,2,4","4,2,1,3","4,1,2,3",0.8823529411764706,0.8823529411764706,53.0,False,True,1790,0.8928571428571429,0.8928571428571429,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
896,1791,"('concord', 'hero')","37,5,21,3","2,29,6,4","4,2,3,1","1,4,3,2",0.8055555555555556,0.8055555555555556,104.0,False,True,1792,0.1702127659574468,0.1702127659574468,93.0,False,True,NcHr,1,1,False,HrNc,54,127,P54,OD1,B1,O1,0.671840355,0.671840355,0.913
904,1807,"('hero', 'hero')","9,24,28,14","1,27,6,4","1,3,4,2","1,4,3,2",0.6,0.6,92.0,False,True,1808,0.085106383,0.085106383,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
909,1817,"('harmony', 'safecoord')","26,15,6,1","21,1,12,13","4,3,2,1","4,1,2,3",0.95,0.95,77.0,False,True,1818,0.8461538461538461,0.8461538461538461,55.0,False,True,HaCo,1,1,False,CoHa,6,83,P6,OD1,A1,O4,0.920177384,0.920177384,0.4016
927,1853,"('concord', 'safecoord')","25,4,14,2","19,1,7,11","4,2,3,1","4,1,2,3",0.9285714285714286,0.9285714285714286,101.0,False,True,1854,0.8787878787878788,0.8787878787878788,57.0,False,True,NcCo,1,1,False,CoNc,46,119,P46,OD1,A1,O4,0.909090909,0.909090909,0.4395
932,1863,"('hero', 'hero')","9,14,40,11","5,13,10,6","1,3,4,2","1,4,3,2",0.2888888888888888,0.2888888888888888,92.0,False,True,1864,0.4042553191489361,0.4042553191489361,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
950,1899,"('safecoord', 'safecoord')","22,4,1,21","39,5,7,19","4,2,1,3","4,1,2,3",0.8780487804878049,0.8780487804878049,53.0,False,True,1900,0.6818181818181818,0.6818181818181818,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
955,1909,"('hero', 'hero')","1,11,42,2","7,21,12,9","1,3,4,2","1,4,3,2",0.2352941176470588,0.2352941176470588,92.0,False,True,1910,0.3488372093023256,0.3488372093023256,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
968,1935,"('harmony', 'safecoord')","18,8,6,2","48,1,4,5","4,3,2,1","4,1,2,3",0.95,0.95,77.0,False,True,1936,0.8717948717948718,0.8717948717948718,55.0,False,True,HaCo,1,1,False,CoHa,6,83,P6,OD1,A1,O4,0.920177384,0.920177384,0.4016
971,1941,"('hero', 'hero')","1,8,32,3","5,21,9,6","1,3,4,2","1,4,3,2",0.2285714285714285,0.2285714285714285,92.0,False,True,1942,0.48,0.48,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
975,1949,"('hero', 'hero')","2,10,11,3","2,40,37,8","1,3,4,2","1,4,3,2",0.5454545454545454,0.5454545454545454,92.0,False,True,1950,0.375,0.375,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
985,1969,"('hero', 'hero')","3,16,22,15","2,13,10,7","1,3,4,2","1,4,3,2",0.2916666666666667,0.2916666666666667,92.0,False,True,1970,0.3076923076923077,0.3076923076923077,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
989,1977,"('hero', 'hero')","3,22,32,12","1,11,8,3","1,3,4,2","1,4,3,2",0.3,0.3,92.0,False,True,1978,0.3571428571428571,0.3571428571428571,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
1007,2013,"('hero', 'hero')","1,25,37,10","4,25,11,5","1,3,4,2","1,4,3,2",0.4285714285714285,0.4285714285714285,92.0,False,True,2014,0.2608695652173913,0.2608695652173913,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
