model,mode,layer,variant,game_code,family,delta1_c,slope_letter,range_letter,slope_canon,range_canon,slope_beh,range_beh,beh_flip
qwen_instruct,h1_dinc,79,main_perp,ChCo,MP,0.0,0.008833333333333323,0.00625000000000001,-0.015866666666666626,0.010100000000000022,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,ChDl,OD1,0.0,0.002775000000000022,0.007699999999999987,-0.005825000000000022,0.008375000000000007,-2.3115197751421316e-17,0.25,1
qwen_instruct,h1_dinc,79,main_perp,ChHa,OD2,-0.0,0.010849999999999973,0.009949999999999997,0.01254999999999994,0.0068749999999999645,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,ChHr,CO1,0.0,0.0030916666666667035,0.010699999999999993,-0.005991666666666697,0.010175000000000014,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,CmAs,OD1,2.0,0.005383333333333301,0.004674999999999996,0.006616666666666621,0.004174999999999984,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,CmCm,DD,2.0,0.003066666666666652,0.0018499999999999905,0.0030666666666666524,0.001899999999999985,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,CmDl,DD,2.0,0.0014250000000000072,0.002850000000000019,0.0018083333333333653,0.0028750000000000164,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,CmHa,DD,2.0,0.0008749999999999885,0.002374999999999991,0.0006749999999999813,0.0024249999999999827,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,CmNc,DD,2.0,0.0004666666666666664,0.0015999999999999875,0.0012166666666666714,0.0013749999999999873,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,CoAs,CO2,1.0,0.013641666666666693,0.012525000000000007,0.015958333333333363,0.013899999999999996,0.5833333333333334,0.25,1
qwen_instruct,h1_dinc,79,main_perp,CoCo,CO1,1.0,0.013883333333333305,0.008949999999999982,0.012099999999999956,0.008250000000000007,0.4166666666666666,0.25,1
qwen_instruct,h1_dinc,79,main_perp,CoSh,CO2,1.0,0.010408333333333308,0.011700000000000012,0.011574999999999964,0.012800000000000006,0.25,0.25,1
qwen_instruct,h1_dinc,79,main_perp,HaAs,OD2,2.0,-0.004591666666666685,0.0025749999999999775,-0.004475000000000025,0.0024500000000000077,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,HaBa,OD2,2.0,0.004716666666666679,0.0021249999999999915,-0.005033333333333317,0.002124999999999988,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,HaCm,DD,2.0,-0.015116666666666693,0.006550000000000007,-0.013416666666666688,0.00552500000000003,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,HaDl,DD,2.0,-0.0016916666666666634,0.002750000000000005,-0.003758333333333326,0.003349999999999992,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,HaHa,DD,2.0,-0.00024166666666668448,0.0003499999999999892,-0.0002750000000000159,0.0003499999999999892,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,HaNc,DD,2.0,-0.00040833333333334414,0.0005499999999999967,-5.833333333334466e-05,0.0007000000000000062,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,HaPc,DD,2.0,-0.001266666666666654,0.0043249999999999955,0.00018333333333332214,0.004599999999999993,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,HrAs,MP,1.0,-0.008150000000000025,0.00997499999999999,-0.0010666666666667157,0.005775000000000002,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,HrBa,CO1,1.0,-0.005458333333333315,0.005700000000000002,-0.004658333333333292,0.005950000000000011,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,HrCh,CO1,1.0,-0.007816666666666625,0.0047,-0.00653333333333329,0.003949999999999981,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,HrHr,CO2,1.0,-0.0075083333333333295,0.006874999999999989,-0.006174999999999995,0.006924999999999987,0.0,0.0,1
qwen_instruct,h1_dinc,79,main_perp,ShAs,CO1,0.0,-0.0014499999999999858,0.003949999999999992,0.0030666666666666485,0.005150000000000005,0.0,0.0,0
qwen_instruct,h1_dinc,79,main_perp,ShCo,CO2,0.0,-0.018458333333333316,0.009899999999999989,-0.007141666666666611,0.003474999999999992,0.0,0.0,0
qwen_instruct,h1_dinc,79,main_perp,ShSh,CO1,0.0,-0.009483333333333314,0.005799999999999995,-0.009833333333333352,0.00565000000000002,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,AsAs,CO1,0.0,0.04150000000000001,0.019175000000000005,-0.016750000000000036,0.009375000000000008,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,AsBa,MP,-0.0,0.04953333333333333,0.02935,0.004800000000000027,0.0070500000000000285,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,AsCh,MP,-0.0,0.03245000000000001,0.017150000000000006,0.0211333333333332,0.010424999999999962,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,AsCm,OD1,-0.0,0.05063333333333338,0.032725000000000025,0.035600000000000076,0.02762500000000001,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,AsCo,CO2,0.0,0.08365000000000002,0.04245000000000001,-0.01053333333333327,0.013774999999999961,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,AsDl,OD1,-0.0,0.045649999999999996,0.023375000000000003,0.02356666666666675,0.015675000000000022,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,AsHa,OD2,0.0,0.020291666666666677,0.01440000000000001,-0.0033416666666666,0.009224999999999983,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,AsHr,MP,-0.0,0.07529999999999999,0.03737499999999999,0.011050000000000022,0.015150000000000025,0.5833333333333334,0.25,1
qwen_instruct,h1_dinc,79,random,AsNc,OD2,0.0,0.03616666666666666,0.018224999999999998,0.01113333333333334,0.006325,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,AsPc,OD2,0.0,0.07117500000000002,0.03395000000000001,0.041891666666666695,0.023925000000000016,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,AsPd,OD1,-0.0,0.09033333333333331,0.045250000000000005,-0.01564999999999997,0.01257500000000003,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,AsSh,CO1,0.0,0.05523333333333334,0.030375,0.0067833333333333365,0.015350000000000016,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,BaAs,MP,0.0,0.05724166666666665,0.028624999999999998,-0.037458333333333316,0.017775,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,BaBa,CO2,0.0,0.04551666666666666,0.023749999999999993,-0.03144999999999998,0.015749999999999986,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,BaCh,CO2,0.0,0.054875000000000014,0.026975000000000006,-0.030924999999999987,0.017550000000000003,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,BaCm,OD1,0.0,0.026124999999999975,0.014,-0.008858333333333312,0.0076749999999999995,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,BaCo,MP,0.0,0.03203333333333335,0.016650000000000005,-0.02213333333333335,0.012000000000000005,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,BaDl,OD1,0.0,0.03942499999999999,0.02447499999999999,-0.02650833333333328,0.019824999999999975,-0.08333333333333334,0.25,1
qwen_instruct,h1_dinc,79,random,BaHa,OD2,-0.0,0.03785833333333333,0.023525,0.016841666666666692,0.011275000000000007,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,BaHr,CO1,0.0,0.031216666666666643,0.014099999999999984,-0.021449999999999973,0.010699999999999998,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,BaNc,OD2,-0.0,0.04510000000000001,0.02130000000000001,0.0039833333333333856,0.007699999999999985,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,BaPc,OD2,-0.0,0.04216666666666665,0.023349999999999985,0.028099999999999993,0.017075000000000007,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,BaPd,OD1,0.0,0.05157500000000001,0.026075000000000004,-0.018658333333333336,0.01500000000000001,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,BaSh,MP,0.0,0.034141666666666654,0.015825,-0.0023583333333333195,0.008125000000000007,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,ChAs,MP,0.0,0.04165833333333334,0.020975000000000008,-0.013641666666666734,0.009925000000000008,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,ChBa,CO2,0.0,0.02831666666666664,0.012824999999999996,-0.02134999999999998,0.00977499999999998,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,ChCh,CO2,0.0,0.03176666666666668,0.014200000000000004,-0.021650000000000034,0.010425000000000012,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,ChCm,OD1,0.0,0.060208333333333315,0.029175000000000006,-0.0416083333333333,0.021249999999999977,-0.6666666666666667,0.25,1
qwen_instruct,h1_dinc,79,random,ChCo,MP,0.0,0.051425000000000026,0.02525000000000001,-0.03169166666666673,0.015250000000000015,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,ChDl,OD1,0.0,0.030549999999999983,0.013125000000000008,-0.025366666666666652,0.011924999999999995,-0.5833333333333334,0.25,1
qwen_instruct,h1_dinc,79,random,ChHa,OD2,-0.0,0.04162500000000002,0.021150000000000016,-0.001191666666666648,0.012850000000000028,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,ChHr,CO1,0.0,0.03592499999999999,0.018400000000000007,-0.031191666666666656,0.016800000000000006,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,CmAs,OD1,2.0,0.012574999999999956,0.006924999999999991,0.006174999999999968,0.003824999999999995,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,CmCm,DD,2.0,0.0054749999999999755,0.0021499999999999935,0.005191666666666659,0.0020499999999999963,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,CmDl,DD,2.0,0.005325000000000017,0.0031000000000000194,0.004291666666666666,0.0026499999999999857,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,CmHa,DD,2.0,0.00517499999999999,0.0031749999999999964,0.0033916666666666353,0.001999999999999974,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,CmNc,DD,2.0,0.006991666666666621,0.003424999999999978,0.005591666666666614,0.0026499999999999857,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,CoAs,CO2,1.0,0.05364999999999998,0.025175000000000003,0.041283333333333325,0.019674999999999998,0.5833333333333334,0.25,1
qwen_instruct,h1_dinc,79,random,CoCo,CO1,1.0,0.05486666666666665,0.026750000000000003,0.0474833333333333,0.02447500000000001,0.5833333333333333,0.25,1
qwen_instruct,h1_dinc,79,random,CoSh,CO2,1.0,0.046541666666666676,0.02127500000000002,0.04137500000000004,0.01892500000000001,0.6666666666666667,0.25,1
qwen_instruct,h1_dinc,79,random,HaAs,OD2,2.0,0.012875000000000062,0.005700000000000035,0.01185833333333334,0.005299999999999999,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,HaBa,OD2,2.0,0.015274999999999934,0.006974999999999963,0.003324999999999959,0.003475000000000006,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,HaCm,DD,2.0,0.025841666666666648,0.012674999999999994,-0.006875000000000076,0.009075000000000027,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,HaDl,DD,2.0,0.00997500000000004,0.005975000000000024,0.007708333333333407,0.00467500000000004,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,HaHa,DD,2.0,0.010000000000000009,0.005450000000000007,0.008983333333333333,0.005125000000000018,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,HaNc,DD,2.0,0.004075,0.0023000000000000017,0.00012499999999996818,0.0016499999999999848,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,HaPc,DD,2.0,0.016258333333333378,0.00945000000000001,0.013375000000000045,0.008050000000000002,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,HrAs,MP,1.0,0.0340833333333333,0.013824999999999978,0.025833333333333323,0.011425000000000018,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,HrBa,CO1,1.0,0.027491666666666643,0.013299999999999985,0.022224999999999995,0.011149999999999993,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,HrCh,CO1,1.0,0.021433333333333283,0.010474999999999977,0.018666666666666616,0.009074999999999972,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,HrHr,CO2,1.0,0.024316666666666664,0.012149999999999994,0.01136666666666665,0.00714999999999999,0.0,0.0,1
qwen_instruct,h1_dinc,79,random,ShAs,CO1,0.0,0.04088333333333334,0.022075000000000004,-0.0018666666666666627,0.006574999999999985,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,ShCo,CO2,0.0,0.04986666666666663,0.023824999999999985,0.028666666666666576,0.015374999999999951,0.0,0.0,0
qwen_instruct,h1_dinc,79,random,ShSh,CO1,0.0,0.03364999999999999,0.016550000000000002,0.014683333333333295,0.006549999999999993,0.0,0.0,0
qwen_instruct,h2_choice,65,main,AsAs,CO1,0.0,-0.8412749999999999,0.407425,0.07757500000000002,0.037425,0.4166666666666666,0.25,1
qwen_instruct,h2_choice,65,main,AsBa,MP,-0.0,-0.9597166666666664,0.46962499999999996,0.12361666666666658,0.05907499999999996,0.0,0.0,1
qwen_instruct,h2_choice,65,main,AsCh,MP,-0.0,-0.8870333333333332,0.42584999999999995,-0.13123333333333342,0.05922500000000003,0.4166666666666666,0.25,1
qwen_instruct,h2_choice,65,main,AsCm,OD1,-0.0,-0.8382833333333333,0.412675,-0.24376666666666666,0.15512499999999999,-0.9999999999999999,0.5,1
qwen_instruct,h2_choice,65,main,AsCo,CO2,0.0,-0.9160333333333334,0.44,0.034600000000000075,0.035675000000000026,0.0,0.0,1
qwen_instruct,h2_choice,65,main,AsDl,OD1,-0.0,-0.9662749999999999,0.46562499999999996,-0.2675083333333334,0.14912499999999998,-0.6666666666666667,0.25,1
qwen_instruct,h2_choice,65,main,AsHa,OD2,0.0,-0.7715916666666666,0.37702499999999994,-0.20192499999999997,0.09187499999999998,-0.4166666666666666,0.25,1
qwen_instruct,h2_choice,65,main,AsHr,MP,-0.0,-1.0612916666666665,0.5119,-0.07034166666666672,0.065525,-0.25,0.25,1
qwen_instruct,h2_choice,65,main,AsNc,OD2,0.0,-0.6210499999999999,0.306775,0.00911666666666672,0.018600000000000005,0.0,0.0,0
qwen_instruct,h2_choice,65,main,AsPc,OD2,0.0,-0.9482833333333331,0.4596,-0.2762666666666666,0.13977499999999998,-1.083333333333333,0.5,1
qwen_instruct,h2_choice,65,main,AsPd,OD1,-0.0,-1.0494499999999998,0.5061249999999999,0.0048833333333333125,0.02842499999999995,-0.16666666666666669,0.25,1
qwen_instruct,h2_choice,65,main,AsSh,CO1,0.0,-1.0151416666666664,0.488225,-0.033958333333333396,0.021800000000000014,-0.4166666666666666,0.25,1
qwen_instruct,h2_choice,65,main,BaAs,MP,0.0,-0.833525,0.40405,0.3201583333333333,0.15465,0.6666666666666667,0.25,1
qwen_instruct,h2_choice,65,main,BaBa,CO2,0.0,-0.7956499999999999,0.40249999999999997,0.34678333333333333,0.19005,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main,BaCh,CO2,0.0,-0.9559000000000001,0.4754,0.3814666666666667,0.1976,0.9999999999999999,0.5,1
qwen_instruct,h2_choice,65,main,BaCm,OD1,0.0,-0.5322749999999999,0.27047499999999997,0.22777500000000003,0.126125,0.41666666666666663,0.25,1
qwen_instruct,h2_choice,65,main,BaCo,MP,0.0,-0.7017083333333334,0.35315,0.34874166666666667,0.17160000000000003,0.41666666666666663,0.25,1
qwen_instruct,h2_choice,65,main,BaDl,OD1,0.0,-0.8701666666666666,0.424875,0.4750166666666667,0.223875,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main,BaHa,OD2,-0.0,-0.8398666666666667,0.41805000000000003,-0.36310000000000003,0.18180000000000002,-0.41666666666666663,0.25,1
qwen_instruct,h2_choice,65,main,BaHr,CO1,0.0,-0.5230916666666667,0.26670000000000005,0.21374166666666672,0.12632500000000002,0.5833333333333334,0.25,1
qwen_instruct,h2_choice,65,main,BaNc,OD2,-0.0,-0.6539833333333332,0.318725,-0.1491666666666667,0.06892500000000001,0.0,0.0,0
qwen_instruct,h2_choice,65,main,BaPc,OD2,-0.0,-0.8129916666666667,0.400225,-0.42277499999999996,0.21447499999999997,-0.8333333333333331,0.5,1
qwen_instruct,h2_choice,65,main,BaPd,OD1,0.0,-0.8083833333333332,0.40290000000000004,0.29333333333333333,0.1643,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main,BaSh,MP,0.0,-0.5938,0.2883,0.07174999999999997,0.03697499999999999,0.0,0.0,0
qwen_instruct,h2_choice,65,main,ChAs,MP,0.0,-0.7147916666666665,0.346275,0.20089166666666664,0.09932499999999998,0.4166666666666666,0.25,1
qwen_instruct,h2_choice,65,main,ChBa,CO2,0.0,-0.6322583333333334,0.32265,0.4583416666666666,0.23315000000000002,0.6666666666666667,0.25,1
qwen_instruct,h2_choice,65,main,ChCh,CO2,0.0,-0.6904833333333332,0.3325,0.4151,0.19405,0.0,0.0,0
qwen_instruct,h2_choice,65,main,ChCm,OD1,0.0,-0.72765,0.36525,0.38111666666666666,0.2062,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main,ChCo,MP,0.0,-0.7044999999999998,0.353,0.2543833333333333,0.157775,0.6666666666666667,0.25,1
qwen_instruct,h2_choice,65,main,ChDl,OD1,0.0,-0.6081916666666666,0.30735,0.4003916666666667,0.20930000000000004,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main,ChHa,OD2,-0.0,-0.671025,0.336325,-0.12544166666666673,0.10495000000000002,-0.5833333333333334,0.25,1
qwen_instruct,h2_choice,65,main,ChHr,CO1,0.0,-0.498375,0.259675,0.33804166666666663,0.176625,0.5833333333333334,0.25,1
qwen_instruct,h2_choice,65,main,CmAs,OD1,2.0,-0.29056666666666664,0.151175,-0.0632666666666667,0.05847499999999997,0.0,0.0,1
qwen_instruct,h2_choice,65,main,CmCm,DD,2.0,-0.126425,0.067425,-0.08262499999999996,0.046924999999999994,0.0,0.0,1
qwen_instruct,h2_choice,65,main,CmDl,DD,2.0,-0.1791666666666666,0.0948,-0.09313333333333328,0.057725,0.0,0.0,1
qwen_instruct,h2_choice,65,main,CmHa,DD,2.0,-0.15764999999999998,0.0806,-0.06823333333333334,0.04239999999999999,0.0,0.0,1
qwen_instruct,h2_choice,65,main,CmNc,DD,2.0,-0.12892499999999996,0.0676,-0.03502499999999999,0.031474999999999975,0.0,0.0,1
qwen_instruct,h2_choice,65,main,CoAs,CO2,1.0,-0.7159249999999998,0.35992500000000005,-0.41627500000000006,0.20677500000000004,-1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main,CoCo,CO1,1.0,-0.7570666666666667,0.38605,-0.4227499999999999,0.22865,-1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main,CoSh,CO2,1.0,-0.6910416666666667,0.35395,-0.445825,0.230875,-1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main,HaAs,OD2,2.0,-0.2602416666666667,0.1392,-0.16227499999999997,0.09559999999999999,0.0,0.0,1
qwen_instruct,h2_choice,65,main,HaBa,OD2,2.0,-0.3377749999999999,0.17005,0.093925,0.07567500000000002,0.0,0.0,1
qwen_instruct,h2_choice,65,main,HaCm,DD,2.0,-0.5588333333333333,0.2842,0.019833333333333245,0.06952499999999998,0.0,0.0,1
qwen_instruct,h2_choice,65,main,HaDl,DD,2.0,-0.27705833333333324,0.145075,-0.03845833333333329,0.06109999999999996,0.0,0.0,1
qwen_instruct,h2_choice,65,main,HaHa,DD,2.0,-0.22608333333333333,0.11747500000000001,-0.10386666666666665,0.0665,0.0,0.0,1
qwen_instruct,h2_choice,65,main,HaNc,DD,2.0,-0.1436333333333333,0.07424999999999998,0.008083333333333364,0.02714999999999998,0.0,0.0,1
qwen_instruct,h2_choice,65,main,HaPc,DD,2.0,-0.3059416666666666,0.159225,-0.11790833333333331,0.08027499999999999,0.0,0.0,1
qwen_instruct,h2_choice,65,main,HrAs,MP,1.0,-0.6722666666666666,0.3427,-0.2838666666666666,0.171075,-0.6666666666666667,0.25,1
qwen_instruct,h2_choice,65,main,HrBa,CO1,1.0,-0.3802083333333333,0.196525,-0.11762499999999997,0.08787499999999998,0.0,0.0,1
qwen_instruct,h2_choice,65,main,HrCh,CO1,1.0,-0.3198166666666666,0.16582499999999997,-0.1924833333333333,0.104825,0.0,0.0,1
qwen_instruct,h2_choice,65,main,HrHr,CO2,1.0,-0.4522,0.23209999999999997,-0.047799999999999905,0.07544999999999996,0.0,0.0,1
qwen_instruct,h2_choice,65,main,ShAs,CO1,0.0,-0.7734333333333331,0.37082499999999996,0.14606666666666665,0.069375,0.4166666666666666,0.25,1
qwen_instruct,h2_choice,65,main,ShCo,CO2,0.0,-0.7980999999999999,0.391475,-0.0949333333333334,0.06365000000000001,0.0,0.0,0
qwen_instruct,h2_choice,65,main,ShSh,CO1,0.0,-0.7741333333333333,0.373675,-0.04543333333333332,0.022724999999999967,0.0,0.0,0
qwen_instruct,h2_choice,65,main_perp,AsAs,CO1,0.0,-0.8391416666666663,0.40787500000000004,0.07174166666666663,0.03372500000000002,0.4166666666666666,0.25,1
qwen_instruct,h2_choice,65,main_perp,AsBa,MP,-0.0,-0.9523666666666665,0.46235000000000004,0.13288333333333327,0.06129999999999999,0.0,0.0,1
qwen_instruct,h2_choice,65,main_perp,AsCh,MP,-0.0,-0.8235833333333333,0.39415,-0.13761666666666666,0.06337500000000001,0.0,0.0,0
qwen_instruct,h2_choice,65,main_perp,AsCm,OD1,-0.0,-0.8529916666666665,0.420475,-0.2539416666666666,0.15442499999999998,-0.9999999999999999,0.5,1
qwen_instruct,h2_choice,65,main_perp,AsCo,CO2,0.0,-0.9081499999999997,0.44237499999999996,0.021183333333333332,0.028374999999999994,0.0,0.0,1
qwen_instruct,h2_choice,65,main_perp,AsDl,OD1,-0.0,-0.9303499999999998,0.448925,-0.2757833333333332,0.14024999999999996,-0.6666666666666667,0.25,1
qwen_instruct,h2_choice,65,main_perp,AsHa,OD2,0.0,-0.7444833333333333,0.36285,-0.17094999999999994,0.08492500000000001,-0.4166666666666666,0.25,1
qwen_instruct,h2_choice,65,main_perp,AsHr,MP,-0.0,-1.0327166666666667,0.498275,-0.0764333333333333,0.06074999999999997,-0.25,0.25,1
qwen_instruct,h2_choice,65,main_perp,AsNc,OD2,0.0,-0.6076333333333332,0.29927499999999996,0.020450000000000003,0.030200000000000022,0.0,0.0,0
qwen_instruct,h2_choice,65,main_perp,AsPc,OD2,0.0,-0.95605,0.46275,-0.26668333333333333,0.1424,-1.083333333333333,0.5,1
qwen_instruct,h2_choice,65,main_perp,AsPd,OD1,-0.0,-1.0268583333333332,0.49502500000000005,-0.033608333333333296,0.03754999999999997,-0.16666666666666669,0.25,1
qwen_instruct,h2_choice,65,main_perp,AsSh,CO1,0.0,-0.9796083333333333,0.47250000000000003,-0.0011583333333333335,0.022399999999999993,0.0,0.0,1
qwen_instruct,h2_choice,65,main_perp,BaAs,MP,0.0,-0.7896749999999999,0.37887499999999996,0.3385416666666667,0.160375,0.6666666666666667,0.25,1
qwen_instruct,h2_choice,65,main_perp,BaBa,CO2,0.0,-0.7549833333333332,0.377375,0.34243333333333337,0.17387500000000003,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main_perp,BaCh,CO2,0.0,-0.9139583333333332,0.451425,0.41405833333333336,0.20667500000000003,0.9999999999999999,0.5,1
qwen_instruct,h2_choice,65,main_perp,BaCm,OD1,0.0,-0.5060000000000001,0.259525,0.2021,0.12270000000000003,0.41666666666666663,0.25,1
qwen_instruct,h2_choice,65,main_perp,BaCo,MP,0.0,-0.6691416666666664,0.337325,0.3356249999999999,0.16782499999999997,0.41666666666666663,0.25,1
qwen_instruct,h2_choice,65,main_perp,BaDl,OD1,0.0,-0.8601833333333332,0.4145,0.49565000000000003,0.23315,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main_perp,BaHa,OD2,-0.0,-0.7955499999999999,0.388575,-0.3398833333333333,0.17345,-0.41666666666666663,0.25,1
qwen_instruct,h2_choice,65,main_perp,BaHr,CO1,0.0,-0.49319999999999997,0.24680000000000002,0.21575000000000008,0.1281,0.5833333333333334,0.25,1
qwen_instruct,h2_choice,65,main_perp,BaNc,OD2,-0.0,-0.6325916666666666,0.30695,-0.16062499999999996,0.0784,0.0,0.0,0
qwen_instruct,h2_choice,65,main_perp,BaPc,OD2,-0.0,-0.78685,0.38980000000000004,-0.4070666666666667,0.2017,-0.8333333333333331,0.5,1
qwen_instruct,h2_choice,65,main_perp,BaPd,OD1,0.0,-0.7641666666666667,0.3809,0.27975,0.16655,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main_perp,BaSh,MP,0.0,-0.5548833333333333,0.271025,0.09001666666666663,0.05077499999999996,0.0,0.0,0
qwen_instruct,h2_choice,65,main_perp,ChAs,MP,0.0,-0.69865,0.33957499999999996,0.20946666666666666,0.10417499999999999,0.4166666666666666,0.25,1
qwen_instruct,h2_choice,65,main_perp,ChBa,CO2,0.0,-0.5811,0.296675,0.4383,0.225475,0.6666666666666667,0.25,1
qwen_instruct,h2_choice,65,main_perp,ChCh,CO2,0.0,-0.6725250000000002,0.32495,0.3960916666666665,0.18655,0.0,0.0,0
qwen_instruct,h2_choice,65,main_perp,ChCm,OD1,0.0,-0.6791583333333334,0.34455,0.37884166666666663,0.196575,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main_perp,ChCo,MP,0.0,-0.6738166666666666,0.33365,0.2594833333333333,0.149625,0.6666666666666667,0.25,1
qwen_instruct,h2_choice,65,main_perp,ChDl,OD1,0.0,-0.5840416666666667,0.299525,0.4061416666666666,0.210175,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main_perp,ChHa,OD2,-0.0,-0.6366666666666666,0.319075,-0.13566666666666674,0.10392500000000002,-0.5833333333333334,0.25,1
qwen_instruct,h2_choice,65,main_perp,ChHr,CO1,0.0,-0.4995583333333334,0.2569,0.3470916666666667,0.17925000000000002,0.5833333333333334,0.25,1
qwen_instruct,h2_choice,65,main_perp,CmAs,OD1,2.0,-0.27801666666666663,0.143575,-0.06721666666666665,0.054400000000000004,0.0,0.0,1
qwen_instruct,h2_choice,65,main_perp,CmCm,DD,2.0,-0.11653333333333335,0.059450000000000024,-0.07805,0.04125000000000001,0.0,0.0,1
qwen_instruct,h2_choice,65,main_perp,CmDl,DD,2.0,-0.17064166666666664,0.08975000000000001,-0.0982083333333333,0.05804999999999999,0.0,0.0,1
qwen_instruct,h2_choice,65,main_perp,CmHa,DD,2.0,-0.15034999999999998,0.077175,-0.07393333333333331,0.04244999999999999,0.0,0.0,1
qwen_instruct,h2_choice,65,main_perp,CmNc,DD,2.0,-0.123975,0.06535,-0.03582500000000002,0.03142500000000001,0.0,0.0,1
qwen_instruct,h2_choice,65,main_perp,CoAs,CO2,1.0,-0.6957249999999999,0.352825,-0.39997499999999997,0.20417500000000002,-0.9999999999999999,0.5,1
qwen_instruct,h2_choice,65,main_perp,CoCo,CO1,1.0,-0.7694666666666666,0.393,-0.45764999999999995,0.2342,-1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main_perp,CoSh,CO2,1.0,-0.6639499999999999,0.339275,-0.4269333333333333,0.21412499999999998,-1.0833333333333333,0.5,1
qwen_instruct,h2_choice,65,main_perp,HaAs,OD2,2.0,-0.2547916666666667,0.134225,-0.16192499999999993,0.09355,0.0,0.0,1
qwen_instruct,h2_choice,65,main_perp,HaBa,OD2,2.0,-0.3176416666666666,0.15969999999999998,0.08289166666666675,0.06865000000000002,0.0,0.0,1
