model,mode,steer_layer,variant,game_code,d_letter_slope,d_letter_range,d_letter_at_pos025,d_letter_at_neg025,d_act0_slope,d_act0_range,d_act0_at_pos025,d_act0_at_neg025,d_canon_slope,d_canon_range,d_canon_at_pos025,d_canon_at_neg025,d_beh_letter_slope,d_beh_letter_range,d_beh_letter_at_pos025,d_beh_letter_at_neg025,d_beh_act0_slope,d_beh_act0_range,d_beh_act0_at_pos025,d_beh_act0_at_neg025,d_beh_canon_slope,d_beh_canon_range,d_beh_canon_at_pos025,d_beh_canon_at_neg025,wave,family,num_pure_ne,complexity_score,payoff_conflict
qwen,h1_dinc,79,random,CmNc,-0.034474999999999985,0.027200000000000016,-0.006899999999999962,0.01977500000000003,-0.002208333333333366,0.007550000000000001,-0.007300000000000029,-0.0060250000000000165,0.0022083333333334353,0.007550000000000001,0.007300000000000029,0.006024999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,DD,1,0.2694301256218253,1.7999999999999998
qwen,h1_dinc,79,random,CoAs,-0.04601666666666665,0.022249999999999992,-0.013649999999999995,0.008599999999999997,0.00543333333333332,0.023150000000000018,-0.00035000000000001696,0.007949999999999999,0.00543333333333332,0.023150000000000018,-0.00035000000000001696,0.007949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,CO2,2,-0.6035533905932737,0.0
qwen,h1_dinc,79,random,CoCo,-0.004075000000000003,0.023174999999999987,0.01575,0.007450000000000012,0.0035083333333333416,0.015799999999999995,0.015799999999999995,0.008649999999999991,0.0035083333333333416,0.015799999999999995,0.015799999999999995,0.008649999999999991,-0.24999999999999997,0.25,0.25,0.25,-0.24999999999999997,0.25,0.25,0.25,-0.24999999999999997,0.25,0.25,0.25,7,CO1,2,-0.5169508502148299,0.2
qwen,h1_dinc,79,random,CoSh,-0.04545833333333332,0.022849999999999995,-0.021925,0.0009249999999999953,0.018208333333333288,0.007374999999999993,0.006724999999999981,0.00022500000000000298,0.018208333333333288,0.007374999999999993,0.006724999999999981,0.00022500000000000298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CO2,2,-0.5169508502148299,0.2
qwen,h1_dinc,79,random,HaAs,-0.03835833333333328,0.028550000000000006,-0.028550000000000006,-0.013350000000000042,-0.012891666666666652,0.01554999999999998,-0.00250000000000003,0.01304999999999995,-0.012891666666666652,0.01554999999999998,-0.00250000000000003,0.01304999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,OD2,1,-0.4233901974057255,0.6000000000000001
qwen,h1_dinc,79,random,HaBa,-0.03898333333333331,0.022849999999999995,-0.02187499999999999,-0.007625000000000007,-0.018849999999999936,0.013949999999999962,-0.0064750000000000085,0.007474999999999954,-0.018849999999999936,0.013949999999999962,-0.0064750000000000085,0.007474999999999954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,OD2,1,-0.4233901974057255,0.6000000000000001
qwen,h1_dinc,79,random,HaCm,0.007016666666666707,0.015850000000000003,0.00822500000000001,-0.00035000000000001696,0.00495000000000003,0.015500000000000014,-0.007924999999999988,-0.015500000000000014,0.00495000000000003,0.015500000000000014,-0.007924999999999988,-0.015500000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DD,1,0.0384900179459749,1.4
qwen,h1_dinc,79,random,HaDl,-0.029350000000000067,0.015725000000000017,-0.007950000000000013,0.006550000000000028,-0.018983333333333397,0.02200000000000002,-0.02200000000000002,-0.007499999999999979,-0.018983333333333397,0.02200000000000002,-0.02200000000000002,-0.007499999999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,DD,1,-0.1924500897298753,1.0
qwen,h1_dinc,79,random,HaHa,-0.03875833333333333,0.02055,-0.01429999999999998,0.006250000000000019,-0.008225,0.019974999999999965,-0.01369999999999999,-0.006450000000000011,-0.008225,0.019974999999999965,-0.01369999999999999,-0.006450000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,DD,1,-0.6543303050815759,0.2
qwen,h1_dinc,79,random,HaNc,-0.009891666666666665,0.014374999999999985,0.0002999999999999947,0.0006250000000000006,0.0011416666666665776,0.0010499999999999676,0.0002999999999999947,-0.0006749999999999534,0.0011416666666665776,0.0010499999999999676,0.0002999999999999947,-0.0006749999999999534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,DD,1,-0.7698003589195012,0.0
qwen,h1_dinc,79,random,HaPc,-0.03070833333333329,0.02942499999999998,-0.022074999999999984,-0.014050000000000007,-0.004041666666666823,0.00737500000000002,-0.00737500000000002,-0.0006499999999999562,-0.004041666666666823,0.00737500000000002,-0.00737500000000002,-0.0006499999999999562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,DD,1,-0.4233901974057255,0.6000000000000001
qwen,h1_dinc,79,random,HrAs,-0.02242499999999992,0.02252499999999999,0.007500000000000048,0.014875000000000013,-0.039291666666666704,0.023475000000000024,-0.008650000000000005,0.014825000000000019,0.03929166666666671,0.023475000000000024,0.008649999999999991,-0.014825000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,MP,0,0.68329601758822,2.0
qwen,h1_dinc,79,random,HrBa,-0.04124166666666666,0.021724999999999994,-0.006600000000000009,0.015124999999999986,0.004925000000000011,0.008175000000000002,0.0053500000000000075,-0.0006250000000000006,-0.004924999999999967,0.008174999999999988,-0.005349999999999994,0.0006249999999999867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CO1,2,0.069651690163614,0.3999999999999999
qwen,h1_dinc,79,random,HrCh,-0.020933333333333373,0.01545000000000002,-0.0005250000000000116,0.014925000000000008,0.006916666666666681,0.015475000000000017,0.0011750000000000232,0.00017500000000002236,-0.006916666666666728,0.015475000000000017,-0.0011750000000000094,-0.00017499999999998073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CO1,2,0.3294593112989456,1.0
qwen,h1_dinc,79,random,HrHr,-0.03363333333333333,0.021600000000000036,-0.014225000000000015,0.0072499999999999926,0.010100000000000026,0.008000000000000035,0.0006250000000000144,-0.006850000000000009,-0.010100000000000057,0.008000000000000035,-0.0006250000000000144,0.006850000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CO2,2,-0.0169508502148298,0.2
qwen,h1_dinc,79,random,ShAs,-0.003908333333333345,0.015425000000000008,0.007525000000000004,0.006750000000000006,-0.01592499999999999,0.02245000000000001,0.0073750000000000066,0.007949999999999999,-0.01592499999999999,0.02245000000000001,0.0073750000000000066,0.007949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CO1,2,-0.3437457694579421,0.6000000000000001
qwen,h1_dinc,79,random,ShCo,-0.040175,0.021525000000000002,-0.014175000000000021,0.0073499999999999815,0.006558333333333419,0.022250000000000034,0.014925000000000035,0.007849999999999996,0.006558333333333419,0.022250000000000034,0.014925000000000035,0.007849999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,CO2,2,-0.5169508502148299,0.2
qwen,h1_dinc,79,random,ShSh,-0.03612500000000002,0.023075000000000026,2.5000000000011124e-05,0.023075000000000026,-0.025341666666666676,0.015375000000000014,-0.0002750000000000252,0.007274999999999976,-0.025341666666666676,0.015375000000000014,-0.0002750000000000252,0.007274999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,CO1,2,-0.2571432290794982,0.8
qwen,h2_choice,65,main,AsAs,-0.4216416666666667,0.215825,-0.145625,0.07019999999999998,-0.012974999999999983,0.015200000000000005,0.0025250000000000272,0.007450000000000012,-0.012974999999999983,0.015200000000000005,0.0025250000000000272,0.007450000000000012,-1.4166666666666665,0.75,0.0,0.75,0.5833333333333333,0.25,0.0,-0.25,0.5833333333333333,0.25,0.0,-0.25,1,CO1,2,-0.5169508502148299,0.2
qwen,h2_choice,65,main,AsBa,-0.38380833333333325,0.19467500000000001,-0.133,0.06167500000000001,0.057658333333333284,0.02737499999999997,0.011749999999999997,-0.015624999999999972,-0.05765833333333326,0.027374999999999955,-0.011749999999999983,0.015624999999999972,-1.1666666666666665,0.5,-0.25,0.25,-2.3115197751421316e-17,0.25,-0.25,-0.25,2.3115197751421316e-17,0.25,0.25,0.25,2,MP,0,0.5678259637502947,1.7999999999999998
qwen,h2_choice,65,main,AsCh,-0.36151666666666665,0.187475,-0.125,0.062475,-0.010983333333333315,0.023174999999999973,-0.008400000000000005,-0.00027500000000001135,0.010983333333333277,0.023175,0.00839999999999999,0.0002750000000000252,-0.9999999999999999,0.5,0.0,0.5,-0.16666666666666669,0.25,0.0,0.0,0.16666666666666669,0.25,0.0,0.0,4,MP,0,0.3368858560744445,1.4
qwen,h2_choice,65,main,AsCm,-0.47186666666666655,0.23595,-0.158525,0.077425,-0.09749999999999999,0.05485000000000001,-0.023925000000000002,0.030925000000000008,0.09749999999999996,0.05485000000000001,0.023925000000000002,-0.030925000000000008,-0.9999999999999999,0.5,0.0,0.5,0.16666666666666669,0.25,0.0,0.0,-0.16666666666666669,0.25,0.0,0.0,2,OD1,1,0.7408346464128569,1.7999999999999998
qwen,h2_choice,65,main,AsCo,-0.3367750000000001,0.1715,-0.12490000000000001,0.0466,-0.026524999999999955,0.022874999999999965,-0.0066499999999999615,5.000000000002225e-05,-0.026524999999999955,0.022874999999999965,-0.0066499999999999615,5.000000000002225e-05,-0.4166666666666666,0.25,0.0,0.25,-0.4166666666666666,0.25,0.0,0.25,-0.4166666666666666,0.25,0.0,0.25,1,CO2,2,-0.6035533905932737,0.0
qwen,h2_choice,65,main,AsDl,-0.4095916666666666,0.206075,-0.14479999999999998,0.06127500000000001,-0.07524166666666664,0.039074999999999985,-0.023899999999999963,0.015175000000000022,0.0752416666666666,0.03907499999999997,0.02389999999999995,-0.015175000000000022,-0.9999999999999999,0.5,0.0,0.5,0.16666666666666669,0.25,0.0,0.0,-0.16666666666666669,0.25,0.0,0.0,4,OD1,1,0.5098945387370066,1.4
qwen,h2_choice,65,main,AsHa,-0.4192999999999999,0.210575,-0.1257,0.08487499999999999,0.07918333333333334,0.043825,0.020949999999999996,-0.022875000000000006,0.07918333333333334,0.043825,0.020949999999999996,-0.022875000000000006,-0.8333333333333331,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OD2,1,0.048014323385306,0.6000000000000001
qwen,h2_choice,65,main,AsHr,-0.3796999999999999,0.18605,-0.10869999999999999,0.07735,-0.04294999999999997,0.03694999999999997,-0.021250000000000005,4.9999999999980616e-05,0.04294999999999997,0.036949999999999955,0.02125000000000002,-4.999999999996674e-05,-0.6666666666666667,0.25,0.0,0.25,0.6666666666666667,0.25,0.0,-0.25,-0.6666666666666667,0.25,0.0,0.25,6,MP,0,0.68329601758822,2.0
qwen,h2_choice,65,main,AsNc,-0.3762166666666667,0.192,-0.13782500000000003,0.05417499999999999,0.02393333333333335,0.014350000000000016,0.0061250000000000054,-0.00822500000000001,0.02393333333333335,0.014350000000000016,0.0061250000000000054,-0.00822500000000001,-0.8333333333333331,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,OD2,1,0.1634843772232312,0.8
qwen,h2_choice,65,main,AsPc,-0.40265833333333334,0.21037500000000003,-0.14795000000000003,0.06242500000000001,0.02127499999999999,0.022249999999999992,0.0033500000000000058,0.0004750000000000032,0.02127499999999999,0.022249999999999992,0.0033500000000000058,0.0004750000000000032,-0.4166666666666666,0.25,0.0,0.25,-0.4166666666666666,0.25,0.0,0.25,-0.4166666666666666,0.25,0.0,0.25,5,OD2,1,-0.1829257842905442,0.2
qwen,h2_choice,65,main,AsPd,-0.38559999999999994,0.18817499999999998,-0.141675,0.046499999999999986,0.05428333333333338,0.027775000000000022,0.019775000000000015,-0.00045000000000000595,-0.05428333333333337,0.027775000000000022,-0.019775000000000015,0.00045000000000000595,-0.4166666666666666,0.5,0.0,0.25,0.4166666666666666,0.25,0.0,-0.25,-0.4166666666666666,0.25,0.0,0.25,6,OD1,1,0.3944244848990815,1.2
qwen,h2_choice,65,main,AsSh,-0.40884166666666655,0.2067,-0.128525,0.07817500000000001,0.025925000000000017,0.029850000000000015,0.027075000000000002,0.01567500000000001,0.025925000000000017,0.029850000000000015,0.027075000000000002,0.01567500000000001,-0.6666666666666667,0.25,0.0,0.25,-0.6666666666666667,0.25,0.0,0.25,-0.6666666666666667,0.25,0.0,0.25,3,CO1,2,-0.3437457694579421,0.6000000000000001
qwen,h2_choice,65,main,BaAs,-0.37613333333333326,0.19057500000000002,-0.129525,0.06105000000000002,-0.0162666666666667,0.009675000000000017,-0.009675000000000017,-0.0005500000000000088,-0.0162666666666667,0.009675000000000017,-0.009675000000000017,-0.0005500000000000088,-0.6666666666666667,0.25,0.0,0.25,0.6666666666666667,0.25,0.0,-0.25,0.6666666666666667,0.25,0.0,-0.25,1,MP,0,0.5678259637502947,1.7999999999999998
qwen,h2_choice,65,main,BaBa,-0.31195,0.156675,-0.11102500000000001,0.04564999999999998,-0.06250000000000006,0.03442500000000001,-0.019324999999999995,0.015100000000000016,-0.06250000000000006,0.03442500000000001,-0.019324999999999995,0.015100000000000016,-1.1666666666666665,0.5,0.0,0.5,0.16666666666666669,0.25,0.0,0.0,0.16666666666666669,0.25,0.0,0.0,3,CO2,2,-0.0169508502148298,0.2
qwen,h2_choice,65,main,BaCh,-0.3001416666666667,0.15070000000000003,-0.10497500000000001,0.045725000000000016,0.004775000000000086,0.015200000000000019,0.0007250000000000312,-0.0005250000000000116,0.004775000000000086,0.015200000000000019,0.0007250000000000312,-0.0005250000000000116,-1.4999999999999998,0.75,-0.25,0.5,0.49999999999999994,0.25,0.25,0.0,0.49999999999999994,0.25,0.25,0.0,4,CO2,2,0.1562542305420579,0.6000000000000001
qwen,h2_choice,65,main,BaCm,-0.3297583333333333,0.16567500000000004,-0.11905000000000002,0.04662500000000003,-0.04142499999999996,0.02717500000000002,-0.011300000000000004,0.015274999999999983,-0.04142499999999996,0.02717500000000002,-0.011300000000000004,0.015274999999999983,-1.4999999999999998,0.75,-0.5,0.25,0.6666666666666667,0.5,0.5,0.25,0.6666666666666667,0.5,0.5,0.25,1,OD1,1,0.2789544310611563,1.0
qwen,h2_choice,65,main,BaCo,-0.3657833333333334,0.193875,-0.131775,0.06209999999999999,-0.052950000000000066,0.030399999999999996,0.0058749999999999705,0.030399999999999996,-0.052950000000000066,0.030399999999999996,0.0058749999999999705,0.030399999999999996,-1.2499999999999998,0.75,-0.25,0.5,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,3,MP,0,0.4523559099123697,1.6
qwen,h2_choice,65,main,BaDl,-0.3550833333333333,0.18385,-0.13799999999999998,0.045850000000000016,-0.004116666666666638,0.011950000000000002,-0.004349999999999993,-0.00035000000000001696,-0.004116666666666638,0.011950000000000002,-0.004349999999999993,-0.00035000000000001696,-0.6666666666666667,0.25,-0.25,0.0,0.6666666666666667,0.25,0.25,0.0,0.6666666666666667,0.25,0.25,0.0,3,OD1,1,0.5098945387370066,1.4
qwen,h2_choice,65,main,BaHa,-0.3783333333333334,0.18535000000000001,-0.11647500000000002,0.06887499999999998,-0.02535000000000001,0.01780000000000001,-0.009874999999999995,0.007575000000000012,0.025349999999999973,0.01780000000000001,0.009874999999999995,-0.007574999999999998,-0.8333333333333331,0.5,-0.25,0.25,0.8333333333333331,0.5,0.25,-0.25,-0.8333333333333331,0.5,-0.25,0.25,2,OD2,1,0.048014323385306,0.6000000000000001
qwen,h2_choice,65,main,BaHr,-0.3014999999999999,0.15685,-0.11164999999999997,0.04520000000000002,-0.06613333333333336,0.03660000000000002,-0.02080000000000004,0.01579999999999998,-0.06613333333333336,0.03660000000000002,-0.02080000000000004,0.01579999999999998,-1.1666666666666665,0.5,-0.25,0.25,0.16666666666666674,0.25,0.25,0.25,0.16666666666666674,0.25,0.25,0.25,5,CO1,2,0.069651690163614,0.3999999999999999
qwen,h2_choice,65,main,BaNc,-0.34012500000000007,0.16575,-0.10275000000000001,0.063,0.026424999999999924,0.030399999999999996,0.013899999999999982,-0.00029999999999998084,-0.026424999999999955,0.030399999999999983,-0.013900000000000023,0.00029999999999996696,-0.5833333333333333,0.25,0.0,0.25,0.5833333333333333,0.25,0.0,-0.25,-0.5833333333333333,0.25,0.0,0.25,4,OD2,1,0.1634843772232312,0.8
qwen,h2_choice,65,main,BaPc,-0.3179333333333333,0.1646,-0.1265,0.038099999999999995,-0.08208333333333334,0.04140000000000002,-0.03410000000000002,0.007300000000000001,0.08208333333333334,0.04140000000000002,0.03410000000000002,-0.007300000000000001,-1.3333333333333328,0.75,-0.25,0.5,0.49999999999999994,0.5,0.25,0.0,-0.49999999999999994,0.5,-0.25,0.0,6,OD2,1,0.2789544310611563,1.0
qwen,h2_choice,65,main,BaPd,-0.34343333333333326,0.179925,-0.11827499999999999,0.06165000000000001,-0.026266666666666758,0.018525000000000028,-0.011025000000000021,0.0008500000000000313,-0.026266666666666758,0.018525000000000028,-0.011025000000000021,0.0008500000000000313,-1.2499999999999998,0.75,-0.25,0.5,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,5,OD1,1,0.3944244848990815,1.2
qwen,h2_choice,65,main,BaSh,-0.384775,0.182225,-0.136175,0.04605000000000001,-0.0029083333333334124,0.015549999999999994,0.010424999999999934,0.015099999999999988,-0.0029083333333334124,0.015549999999999994,0.010424999999999934,0.015099999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,MP,0,0.3368858560744445,1.4
qwen,h2_choice,65,main,ChAs,-0.34452499999999997,0.17795,-0.12400000000000001,0.05395,-0.027641666666666672,0.023124999999999993,-0.004100000000000006,0.008050000000000002,-0.027641666666666672,0.023124999999999993,-0.004100000000000006,0.008050000000000002,-0.41666666666666663,0.25,-0.25,0.0,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,7,MP,0,0.3368858560744445,1.4
qwen,h2_choice,65,main,ChBa,-0.3060416666666666,0.14965,-0.12655,0.022949999999999998,-0.08870833333333336,0.04350000000000001,-0.035699999999999996,0.007650000000000018,-0.08870833333333336,0.04350000000000001,-0.035699999999999996,0.007650000000000018,-0.6666666666666667,0.25,0.0,0.25,0.6666666666666667,0.25,0.0,-0.25,0.6666666666666667,0.25,0.0,-0.25,5,CO2,2,0.1562542305420579,0.6000000000000001
qwen,h2_choice,65,main,ChCh,-0.36395,0.18335,-0.1212,0.06215,-0.007633333333333382,0.014774999999999996,-0.00470000000000001,-0.001099999999999976,-0.007633333333333382,0.014774999999999996,-0.00470000000000001,-0.001099999999999976,-0.6666666666666667,0.25,-0.25,0.0,0.6666666666666667,0.25,0.25,0.0,0.6666666666666667,0.25,0.25,0.0,6,CO2,2,0.2428567709205017,0.8
qwen,h2_choice,65,main,ChCm,-0.32455833333333334,0.166275,-0.120325,0.045950000000000005,-0.10204166666666667,0.05967500000000002,-0.029175000000000034,0.030499999999999985,-0.10204166666666667,0.05967500000000002,-0.029175000000000034,0.030499999999999985,-0.5833333333333333,0.25,0.0,0.25,0.5833333333333333,0.25,0.0,-0.25,0.5833333333333333,0.25,0.0,-0.25,7,OD1,1,0.6253645925749319,1.6
qwen,h2_choice,65,main,ChCo,-0.3570166666666666,0.185425,-0.13235,0.05307500000000001,-0.06841666666666665,0.03932499999999997,0.00574999999999997,0.03932499999999997,-0.06841666666666665,0.03932499999999997,0.00574999999999997,0.03932499999999997,-1.0833333333333333,0.5,-0.25,0.25,0.2500000000000001,0.25,0.25,0.25,0.2500000000000001,0.25,0.25,0.25,9,MP,0,0.1059457483985941,1.0
qwen,h2_choice,65,main,ChDl,-0.3174083333333333,0.15915,-0.10585000000000001,0.0533,-0.06749166666666663,0.03695,-0.029349999999999973,0.007600000000000023,-0.06749166666666663,0.03695,-0.029349999999999973,0.007600000000000023,-0.41666666666666663,0.25,-0.25,0.0,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,9,OD1,1,0.7408346464128569,1.7999999999999998
qwen,h2_choice,65,main,ChHa,-0.30035833333333334,0.150975,-0.10515000000000004,0.04582499999999996,-0.062424999999999994,0.029524999999999996,-0.013849999999999987,0.01567500000000001,0.06242499999999997,0.029524999999999996,0.013849999999999973,-0.015675000000000022,-1.083333333333333,0.5,0.0,0.5,0.25,0.25,0.0,0.0,-0.25,0.25,0.0,0.0,8,OD2,1,-0.1829257842905442,0.2
qwen,h2_choice,65,main,ChHr,-0.32669999999999993,0.166175,-0.1204,0.045774999999999996,-0.11386666666666669,0.05947500000000003,-0.029450000000000018,0.03002500000000001,-0.11386666666666669,0.05947500000000003,-0.029450000000000018,0.03002500000000001,-0.5833333333333334,0.25,-0.25,0.0,0.5833333333333334,0.25,0.25,0.0,0.5833333333333334,0.25,0.25,0.0,6,CO1,2,0.3294593112989456,1.0
qwen,h2_choice,65,main,CmAs,-0.275575,0.13622499999999998,-0.08487499999999998,0.05135000000000001,-0.15249166666666666,0.07982499999999998,-0.04382500000000001,0.035999999999999976,0.15249166666666666,0.07982499999999998,0.043825,-0.035999999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,OD1,1,0.2694301256218253,1.7999999999999998
qwen,h2_choice,65,main,CmCm,-0.30932499999999996,0.15715,-0.10687500000000001,0.050274999999999986,-0.17125833333333337,0.08555,-0.04912499999999999,0.03642500000000001,0.17125833333333337,0.08555000000000001,0.04912500000000003,-0.036424999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,DD,1,-0.3079201435678004,0.8
qwen,h2_choice,65,main,CmDl,-0.34468333333333334,0.1732,-0.10907499999999998,0.06412500000000002,-0.16885,0.08495,-0.04982500000000001,0.03512499999999999,0.16884999999999997,0.08494999999999997,0.04982499999999998,-0.03512499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,DD,1,0.0384900179459749,1.4
qwen,h2_choice,65,main,CmHa,-0.2926833333333333,0.14855000000000002,-0.10022500000000001,0.04832499999999999,-0.16231666666666666,0.07845,-0.041974999999999985,0.03647500000000002,0.1623166666666667,0.07845000000000002,0.041974999999999985,-0.036475000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,DD,1,0.0384900179459749,1.4
qwen,h2_choice,65,main,CmNc,-0.2583,0.131275,-0.09474999999999997,0.03652500000000003,-0.1692,0.085975,-0.06410000000000002,0.021874999999999978,0.1692,0.085975,0.06409999999999999,-0.021875000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,DD,1,0.2694301256218253,1.7999999999999998
qwen,h2_choice,65,main,CoAs,-0.37058333333333326,0.18655,-0.11837500000000001,0.06817499999999999,0.07350000000000007,0.03305000000000004,0.012924999999999992,-0.020125000000000046,0.07350000000000007,0.03305000000000004,0.012924999999999992,-0.020125000000000046,-0.8333333333333331,0.5,-0.25,0.25,-0.8333333333333331,0.5,-0.25,0.25,-0.8333333333333331,0.5,-0.25,0.25,7,CO2,2,-0.6035533905932737,0.0
qwen,h2_choice,65,main,CoCo,-0.4494916666666667,0.22330000000000005,-0.130675,0.09262500000000003,0.05469166666666666,0.024875000000000008,0.024875000000000008,0.001025000000000012,0.05469166666666666,0.024875000000000008,0.024875000000000008,0.001025000000000012,-1.166666666666666,0.5,0.0,0.5,-1.166666666666666,0.5,0.0,0.5,-1.166666666666666,0.5,0.0,0.5,7,CO1,2,-0.5169508502148299,0.2
qwen,h2_choice,65,main,CoSh,-0.37124166666666664,0.1849,-0.1393,0.045600000000000016,0.11427499999999996,0.061399999999999996,0.031349999999999975,-0.03005000000000002,0.11427499999999996,0.061399999999999996,0.031349999999999975,-0.03005000000000002,-1.0833333333333333,0.5,-0.5,0.0,-1.0833333333333333,0.5,-0.5,0.0,-1.0833333333333333,0.5,-0.5,0.0,8,CO2,2,-0.5169508502148299,0.2
qwen,h2_choice,65,main,HaAs,-0.38762499999999994,0.19272500000000004,-0.13585000000000003,0.056874999999999995,0.17174166666666665,0.08722499999999997,0.044599999999999945,-0.042625000000000024,0.17174166666666665,0.08722499999999997,0.044599999999999945,-0.042625000000000024,-0.41666666666666663,0.25,-0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,7,OD2,1,-0.4233901974057255,0.6000000000000001
qwen,h2_choice,65,main,HaBa,-0.2983083333333334,0.14550000000000002,-0.11524999999999999,0.030250000000000027,0.14104166666666668,0.0741,0.04364999999999997,-0.030450000000000033,0.14104166666666668,0.0741,0.04364999999999997,-0.030450000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,OD2,1,-0.4233901974057255,0.6000000000000001
qwen,h2_choice,65,main,HaCm,-0.28193333333333337,0.14802500000000002,-0.10270000000000001,0.045325000000000004,0.08401666666666661,0.04527499999999998,0.010499999999999982,-0.031225000000000003,0.08401666666666661,0.04527499999999998,0.010499999999999982,-0.031225000000000003,-0.41666666666666663,0.25,-0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,1,DD,1,0.0384900179459749,1.4
qwen,h2_choice,65,main,HaDl,-0.33503333333333335,0.16890000000000005,-0.11595000000000001,0.052950000000000025,0.13606666666666656,0.06429999999999995,0.02669999999999996,-0.037599999999999995,0.13606666666666656,0.06429999999999995,0.02669999999999996,-0.037599999999999995,-0.41666666666666663,0.25,-0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,3,DD,1,-0.1924500897298753,1.0
qwen,h2_choice,65,main,HaHa,-0.35000000000000003,0.17765,-0.1346,0.043050000000000005,0.1448166666666667,0.07200000000000001,0.029549999999999993,-0.042450000000000015,0.1448166666666667,0.07200000000000001,0.029549999999999993,-0.042450000000000015,-0.41666666666666663,0.25,-0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,5,DD,1,-0.6543303050815759,0.2
qwen,h2_choice,65,main,HaNc,-0.31554166666666666,0.158225,-0.10602500000000001,0.052199999999999996,0.1942749999999999,0.09937499999999996,0.049274999999999985,-0.05009999999999998,0.1942749999999999,0.09937499999999996,0.049274999999999985,-0.05009999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,DD,1,-0.7698003589195012,0.0
qwen,h2_choice,65,main,HaPc,-0.3428166666666667,0.180575,-0.12175,0.058825000000000016,0.1251499999999999,0.058974999999999944,0.029949999999999977,-0.029024999999999967,0.1251499999999999,0.058974999999999944,0.029949999999999977,-0.029024999999999967,-0.41666666666666663,0.25,-0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,9,DD,1,-0.4233901974057255,0.6000000000000001
