model,mode,steer_layer,variant,game_code,letter_nonzero_rate,letter_dose_aligned_rate_all,letter_dose_aligned_rate_nonzero,act0_nonzero_rate,act0_dose_aligned_rate_all,act0_dose_aligned_rate_nonzero,canon_nonzero_rate,canon_dose_aligned_rate_all,canon_dose_aligned_rate_nonzero
qwen,h2_choice,65,main_perp,AsHr,0.8333333333333334,0.041666666666666664,0.05,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.4166666666666667,0.5
qwen,h2_choice,65,main_perp,AsNc,0.9166666666666666,0.08333333333333333,0.09090909090909091,0.9166666666666666,0.4583333333333333,0.5,0.9166666666666666,0.4583333333333333,0.5
qwen,h2_choice,65,main_perp,AsPc,0.875,0.041666666666666664,0.047619047619047616,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4583333333333333,0.5238095238095238
qwen,h2_choice,65,main_perp,AsPd,0.9166666666666666,0.125,0.13636363636363635,0.9166666666666666,0.5416666666666666,0.5909090909090909,0.9166666666666666,0.375,0.4090909090909091
qwen,h2_choice,65,main_perp,AsSh,0.9166666666666666,0.0,0.0,0.9166666666666666,0.5,0.5454545454545454,0.9166666666666666,0.5,0.5454545454545454
qwen,h2_choice,65,main_perp,BaAs,0.875,0.0,0.0,0.875,0.4166666666666667,0.47619047619047616,0.875,0.4166666666666667,0.47619047619047616
qwen,h2_choice,65,main_perp,BaBa,0.8333333333333334,0.08333333333333333,0.1,0.8333333333333334,0.375,0.45,0.8333333333333334,0.375,0.45
qwen,h2_choice,65,main_perp,BaCh,0.9166666666666666,0.041666666666666664,0.045454545454545456,0.9166666666666666,0.4583333333333333,0.5,0.9166666666666666,0.4583333333333333,0.5
qwen,h2_choice,65,main_perp,BaCm,0.7916666666666666,0.16666666666666666,0.21052631578947367,0.7916666666666666,0.25,0.3157894736842105,0.7916666666666666,0.25,0.3157894736842105
qwen,h2_choice,65,main_perp,BaCo,0.875,0.125,0.14285714285714285,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4583333333333333,0.5238095238095238
qwen,h2_choice,65,main_perp,BaDl,0.9166666666666666,0.041666666666666664,0.045454545454545456,0.9166666666666666,0.4583333333333333,0.5,0.9166666666666666,0.4583333333333333,0.5
qwen,h2_choice,65,main_perp,BaHa,0.9166666666666666,0.08333333333333333,0.09090909090909091,0.9166666666666666,0.375,0.4090909090909091,0.9166666666666666,0.5416666666666666,0.5909090909090909
qwen,h2_choice,65,main_perp,BaHr,0.875,0.125,0.14285714285714285,0.875,0.4166666666666667,0.47619047619047616,0.875,0.4166666666666667,0.47619047619047616
qwen,h2_choice,65,main_perp,BaNc,0.875,0.08333333333333333,0.09523809523809523,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4166666666666667,0.47619047619047616
qwen,h2_choice,65,main_perp,BaPc,0.8333333333333334,0.041666666666666664,0.05,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.4166666666666667,0.5
qwen,h2_choice,65,main_perp,BaPd,0.8333333333333334,0.041666666666666664,0.05,0.8333333333333334,0.375,0.45,0.8333333333333334,0.375,0.45
qwen,h2_choice,65,main_perp,BaSh,0.9583333333333334,0.125,0.13043478260869565,0.9583333333333334,0.5416666666666666,0.5652173913043478,0.9583333333333334,0.5416666666666666,0.5652173913043478
qwen,h2_choice,65,main_perp,ChAs,0.9583333333333334,0.08333333333333333,0.08695652173913043,0.9583333333333334,0.4583333333333333,0.4782608695652174,0.9583333333333334,0.4583333333333333,0.4782608695652174
qwen,h2_choice,65,main_perp,ChBa,0.8333333333333334,0.125,0.15,0.8333333333333334,0.3333333333333333,0.4,0.8333333333333334,0.3333333333333333,0.4
qwen,h2_choice,65,main_perp,ChCh,0.9166666666666666,0.0,0.0,0.9166666666666666,0.4583333333333333,0.5,0.9166666666666666,0.4583333333333333,0.5
qwen,h2_choice,65,main_perp,ChCm,0.875,0.125,0.14285714285714285,0.875,0.25,0.2857142857142857,0.875,0.25,0.2857142857142857
qwen,h2_choice,65,main_perp,ChCo,0.9583333333333334,0.16666666666666666,0.17391304347826086,0.9583333333333334,0.375,0.391304347826087,0.9583333333333334,0.375,0.391304347826087
qwen,h2_choice,65,main_perp,ChDl,0.8333333333333334,0.08333333333333333,0.1,0.8333333333333334,0.375,0.45,0.8333333333333334,0.375,0.45
qwen,h2_choice,65,main_perp,ChHa,0.7083333333333334,0.041666666666666664,0.058823529411764705,0.7083333333333334,0.25,0.35294117647058826,0.7083333333333334,0.4583333333333333,0.6470588235294118
qwen,h2_choice,65,main_perp,ChHr,0.7916666666666666,0.08333333333333333,0.10526315789473684,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.375,0.47368421052631576
qwen,h2_choice,65,main_perp,CmAs,0.8333333333333334,0.08333333333333333,0.1,0.8333333333333334,0.3333333333333333,0.4,0.8333333333333334,0.5,0.6
qwen,h2_choice,65,main_perp,CmCm,0.7083333333333334,0.08333333333333333,0.11764705882352941,0.7083333333333334,0.16666666666666666,0.23529411764705882,0.7083333333333334,0.5416666666666666,0.7647058823529411
qwen,h2_choice,65,main_perp,CmDl,0.9166666666666666,0.08333333333333333,0.09090909090909091,0.9166666666666666,0.3333333333333333,0.36363636363636365,0.9166666666666666,0.5833333333333334,0.6363636363636364
qwen,h2_choice,65,main_perp,CmHa,0.6666666666666666,0.08333333333333333,0.125,0.6666666666666666,0.20833333333333334,0.3125,0.6666666666666666,0.4583333333333333,0.6875
qwen,h2_choice,65,main_perp,CmNc,0.9583333333333334,0.25,0.2608695652173913,0.9583333333333334,0.3333333333333333,0.34782608695652173,0.9583333333333334,0.625,0.6521739130434783
qwen,h2_choice,65,main_perp,CoAs,0.9166666666666666,0.041666666666666664,0.045454545454545456,0.9166666666666666,0.5416666666666666,0.5909090909090909,0.9166666666666666,0.5416666666666666,0.5909090909090909
qwen,h2_choice,65,main_perp,CoCo,0.875,0.08333333333333333,0.09523809523809523,0.875,0.5,0.5714285714285714,0.875,0.5,0.5714285714285714
qwen,h2_choice,65,main_perp,CoSh,0.875,0.08333333333333333,0.09523809523809523,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4583333333333333,0.5238095238095238
qwen,h2_choice,65,main_perp,HaAs,0.875,0.125,0.14285714285714285,0.875,0.625,0.7142857142857143,0.875,0.625,0.7142857142857143
qwen,h2_choice,65,main_perp,HaBa,0.8333333333333334,0.16666666666666666,0.2,0.8333333333333334,0.5833333333333334,0.7,0.8333333333333334,0.5833333333333334,0.7
qwen,h2_choice,65,main_perp,HaCm,0.875,0.08333333333333333,0.09523809523809523,0.875,0.5416666666666666,0.6190476190476191,0.875,0.5416666666666666,0.6190476190476191
qwen,h2_choice,65,main_perp,HaDl,0.875,0.08333333333333333,0.09523809523809523,0.875,0.5416666666666666,0.6190476190476191,0.875,0.5416666666666666,0.6190476190476191
qwen,h2_choice,65,main_perp,HaHa,0.875,0.041666666666666664,0.047619047619047616,0.875,0.5416666666666666,0.6190476190476191,0.875,0.5416666666666666,0.6190476190476191
qwen,h2_choice,65,main_perp,HaNc,0.875,0.041666666666666664,0.047619047619047616,0.875,0.5,0.5714285714285714,0.875,0.5,0.5714285714285714
qwen,h2_choice,65,main_perp,HaPc,0.9583333333333334,0.08333333333333333,0.08695652173913043,0.9583333333333334,0.5833333333333334,0.6086956521739131,0.9583333333333334,0.5833333333333334,0.6086956521739131
qwen,h2_choice,65,main_perp,HrAs,0.75,0.041666666666666664,0.05555555555555555,0.75,0.2916666666666667,0.3888888888888889,0.75,0.4583333333333333,0.6111111111111112
qwen,h2_choice,65,main_perp,HrBa,0.8333333333333334,0.041666666666666664,0.05,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.4166666666666667,0.5
qwen,h2_choice,65,main_perp,HrCh,0.7916666666666666,0.041666666666666664,0.05263157894736842,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.4166666666666667,0.5263157894736842
qwen,h2_choice,65,main_perp,HrHr,0.75,0.041666666666666664,0.05555555555555555,0.75,0.2916666666666667,0.3888888888888889,0.75,0.4583333333333333,0.6111111111111112
qwen,h2_choice,65,main_perp,ShAs,1.0,0.041666666666666664,0.041666666666666664,1.0,0.5416666666666666,0.5416666666666666,1.0,0.5416666666666666,0.5416666666666666
qwen,h2_choice,65,main_perp,ShCo,0.9166666666666666,0.08333333333333333,0.09090909090909091,0.9166666666666666,0.5,0.5454545454545454,0.9166666666666666,0.5,0.5454545454545454
qwen,h2_choice,65,main_perp,ShSh,1.0,0.08333333333333333,0.08333333333333333,1.0,0.5833333333333334,0.5833333333333334,1.0,0.5833333333333334,0.5833333333333334
qwen,h2_choice,65,random,AsAs,0.7083333333333334,0.3333333333333333,0.47058823529411764,0.7083333333333334,0.16666666666666666,0.23529411764705882,0.7083333333333334,0.16666666666666666,0.23529411764705882
qwen,h2_choice,65,random,AsBa,0.6666666666666666,0.25,0.375,0.6666666666666666,0.25,0.375,0.6666666666666666,0.4166666666666667,0.625
qwen,h2_choice,65,random,AsCh,0.75,0.4166666666666667,0.5555555555555556,0.75,0.20833333333333334,0.2777777777777778,0.75,0.5416666666666666,0.7222222222222222
qwen,h2_choice,65,random,AsCm,0.5,0.20833333333333334,0.4166666666666667,0.5,0.20833333333333334,0.4166666666666667,0.5,0.2916666666666667,0.5833333333333334
qwen,h2_choice,65,random,AsCo,0.7083333333333334,0.2916666666666667,0.4117647058823529,0.7083333333333334,0.3333333333333333,0.47058823529411764,0.7083333333333334,0.3333333333333333,0.47058823529411764
qwen,h2_choice,65,random,AsDl,0.7083333333333334,0.3333333333333333,0.47058823529411764,0.7083333333333334,0.2916666666666667,0.4117647058823529,0.7083333333333334,0.4166666666666667,0.5882352941176471
qwen,h2_choice,65,random,AsHa,0.7083333333333334,0.25,0.35294117647058826,0.7083333333333334,0.375,0.5294117647058824,0.7083333333333334,0.375,0.5294117647058824
qwen,h2_choice,65,random,AsHr,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.375,0.5625,0.6666666666666666,0.2916666666666667,0.4375
qwen,h2_choice,65,random,AsNc,0.75,0.5,0.6666666666666666,0.75,0.3333333333333333,0.4444444444444444,0.75,0.3333333333333333,0.4444444444444444
qwen,h2_choice,65,random,AsPc,0.7916666666666666,0.4166666666666667,0.5263157894736842,0.7916666666666666,0.4166666666666667,0.5263157894736842,0.7916666666666666,0.4166666666666667,0.5263157894736842
qwen,h2_choice,65,random,AsPd,0.7916666666666666,0.4166666666666667,0.5263157894736842,0.7916666666666666,0.3333333333333333,0.42105263157894735,0.7916666666666666,0.4583333333333333,0.5789473684210527
qwen,h2_choice,65,random,AsSh,0.625,0.3333333333333333,0.5333333333333333,0.625,0.2916666666666667,0.4666666666666667,0.625,0.2916666666666667,0.4666666666666667
qwen,h2_choice,65,random,BaAs,0.375,0.125,0.3333333333333333,0.375,0.125,0.3333333333333333,0.375,0.125,0.3333333333333333
qwen,h2_choice,65,random,BaBa,0.625,0.5,0.8,0.625,0.375,0.6,0.625,0.375,0.6
qwen,h2_choice,65,random,BaCh,0.9166666666666666,0.5416666666666666,0.5909090909090909,0.9166666666666666,0.625,0.6818181818181818,0.9166666666666666,0.625,0.6818181818181818
qwen,h2_choice,65,random,BaCm,0.875,0.4583333333333333,0.5238095238095238,0.875,0.5,0.5714285714285714,0.875,0.5,0.5714285714285714
qwen,h2_choice,65,random,BaCo,0.75,0.375,0.5,0.75,0.4166666666666667,0.5555555555555556,0.75,0.4166666666666667,0.5555555555555556
qwen,h2_choice,65,random,BaDl,0.625,0.20833333333333334,0.3333333333333333,0.625,0.125,0.2,0.625,0.125,0.2
qwen,h2_choice,65,random,BaHa,0.7083333333333334,0.375,0.5294117647058824,0.7083333333333334,0.375,0.5294117647058824,0.7083333333333334,0.3333333333333333,0.47058823529411764
qwen,h2_choice,65,random,BaHr,0.9166666666666666,0.375,0.4090909090909091,0.9166666666666666,0.4583333333333333,0.5,0.9166666666666666,0.4583333333333333,0.5
qwen,h2_choice,65,random,BaNc,0.8333333333333334,0.5416666666666666,0.65,0.8333333333333334,0.4583333333333333,0.55,0.8333333333333334,0.375,0.45
qwen,h2_choice,65,random,BaPc,0.625,0.25,0.4,0.625,0.3333333333333333,0.5333333333333333,0.625,0.2916666666666667,0.4666666666666667
qwen,h2_choice,65,random,BaPd,0.75,0.375,0.5,0.75,0.5833333333333334,0.7777777777777778,0.75,0.5833333333333334,0.7777777777777778
qwen,h2_choice,65,random,BaSh,0.7916666666666666,0.4583333333333333,0.5789473684210527,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.375,0.47368421052631576
qwen,h2_choice,65,random,ChAs,0.7916666666666666,0.3333333333333333,0.42105263157894735,0.7916666666666666,0.3333333333333333,0.42105263157894735,0.7916666666666666,0.3333333333333333,0.42105263157894735
qwen,h2_choice,65,random,ChBa,0.5416666666666666,0.375,0.6923076923076923,0.5416666666666666,0.3333333333333333,0.6153846153846154,0.5416666666666666,0.3333333333333333,0.6153846153846154
qwen,h2_choice,65,random,ChCh,0.75,0.375,0.5,0.75,0.2916666666666667,0.3888888888888889,0.75,0.2916666666666667,0.3888888888888889
qwen,h2_choice,65,random,ChCm,0.5833333333333334,0.2916666666666667,0.5,0.5833333333333334,0.3333333333333333,0.5714285714285714,0.5833333333333334,0.3333333333333333,0.5714285714285714
qwen,h2_choice,65,random,ChCo,0.6666666666666666,0.4166666666666667,0.625,0.6666666666666666,0.25,0.375,0.6666666666666666,0.25,0.375
qwen,h2_choice,65,random,ChDl,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5
qwen,h2_choice,65,random,ChHa,0.7083333333333334,0.4166666666666667,0.5882352941176471,0.7083333333333334,0.3333333333333333,0.47058823529411764,0.7083333333333334,0.375,0.5294117647058824
qwen,h2_choice,65,random,ChHr,0.75,0.4583333333333333,0.6111111111111112,0.75,0.3333333333333333,0.4444444444444444,0.75,0.3333333333333333,0.4444444444444444
qwen,h2_choice,65,random,CmAs,0.7083333333333334,0.4583333333333333,0.6470588235294118,0.7083333333333334,0.3333333333333333,0.47058823529411764,0.7083333333333334,0.375,0.5294117647058824
qwen,h2_choice,65,random,CmCm,0.8333333333333334,0.5,0.6,0.8333333333333334,0.375,0.45,0.8333333333333334,0.4583333333333333,0.55
qwen,h2_choice,65,random,CmDl,0.7916666666666666,0.5,0.631578947368421,0.7916666666666666,0.25,0.3157894736842105,0.7916666666666666,0.5416666666666666,0.6842105263157895
qwen,h2_choice,65,random,CmHa,0.8333333333333334,0.4583333333333333,0.55,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.4166666666666667,0.5
qwen,h2_choice,65,random,CmNc,0.875,0.4583333333333333,0.5238095238095238,0.875,0.5,0.5714285714285714,0.875,0.375,0.42857142857142855
qwen,h2_choice,65,random,CoAs,0.625,0.2916666666666667,0.4666666666666667,0.625,0.3333333333333333,0.5333333333333333,0.625,0.3333333333333333,0.5333333333333333
qwen,h2_choice,65,random,CoCo,0.7916666666666666,0.3333333333333333,0.42105263157894735,0.7916666666666666,0.4583333333333333,0.5789473684210527,0.7916666666666666,0.4583333333333333,0.5789473684210527
qwen,h2_choice,65,random,CoSh,0.5833333333333334,0.3333333333333333,0.5714285714285714,0.5833333333333334,0.3333333333333333,0.5714285714285714,0.5833333333333334,0.3333333333333333,0.5714285714285714
qwen,h2_choice,65,random,HaAs,0.5416666666666666,0.2916666666666667,0.5384615384615384,0.5416666666666666,0.25,0.46153846153846156,0.5416666666666666,0.25,0.46153846153846156
qwen,h2_choice,65,random,HaBa,0.8333333333333334,0.375,0.45,0.8333333333333334,0.5,0.6,0.8333333333333334,0.5,0.6
qwen,h2_choice,65,random,HaCm,0.75,0.3333333333333333,0.4444444444444444,0.75,0.2916666666666667,0.3888888888888889,0.75,0.2916666666666667,0.3888888888888889
qwen,h2_choice,65,random,HaDl,0.7916666666666666,0.4166666666666667,0.5263157894736842,0.7916666666666666,0.5,0.631578947368421,0.7916666666666666,0.5,0.631578947368421
qwen,h2_choice,65,random,HaHa,0.7083333333333334,0.4166666666666667,0.5882352941176471,0.7083333333333334,0.4166666666666667,0.5882352941176471,0.7083333333333334,0.4166666666666667,0.5882352941176471
qwen,h2_choice,65,random,HaNc,0.5,0.08333333333333333,0.16666666666666666,0.5,0.2916666666666667,0.5833333333333334,0.5,0.2916666666666667,0.5833333333333334
qwen,h2_choice,65,random,HaPc,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.5,0.631578947368421,0.7916666666666666,0.5,0.631578947368421
qwen,h2_choice,65,random,HrAs,0.8333333333333334,0.5416666666666666,0.65,0.8333333333333334,0.375,0.45,0.8333333333333334,0.4583333333333333,0.55
qwen,h2_choice,65,random,HrBa,0.7083333333333334,0.3333333333333333,0.47058823529411764,0.7083333333333334,0.3333333333333333,0.47058823529411764,0.7083333333333334,0.375,0.5294117647058824
qwen,h2_choice,65,random,HrCh,0.7083333333333334,0.4166666666666667,0.5882352941176471,0.7083333333333334,0.4583333333333333,0.6470588235294118,0.7083333333333334,0.25,0.35294117647058826
qwen,h2_choice,65,random,HrHr,0.625,0.3333333333333333,0.5333333333333333,0.625,0.375,0.6,0.625,0.25,0.4
qwen,h2_choice,65,random,ShAs,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.375,0.45,0.8333333333333334,0.375,0.45
qwen,h2_choice,65,random,ShCo,0.875,0.5,0.5714285714285714,0.875,0.3333333333333333,0.38095238095238093,0.875,0.3333333333333333,0.38095238095238093
qwen,h2_choice,65,random,ShSh,0.75,0.4166666666666667,0.5555555555555556,0.75,0.4166666666666667,0.5555555555555556,0.75,0.4166666666666667,0.5555555555555556
qwen,h2_choice,79,main,AsAs,0.75,0.041666666666666664,0.05555555555555555,0.75,0.4583333333333333,0.6111111111111112,0.75,0.4583333333333333,0.6111111111111112
qwen,h2_choice,79,main,AsBa,0.75,0.25,0.3333333333333333,0.75,0.5,0.6666666666666666,0.75,0.25,0.3333333333333333
qwen,h2_choice,79,main,AsCh,0.7083333333333334,0.0,0.0,0.7083333333333334,0.375,0.5294117647058824,0.7083333333333334,0.3333333333333333,0.47058823529411764
qwen,h2_choice,79,main,AsCm,0.7083333333333334,0.041666666666666664,0.058823529411764705,0.7083333333333334,0.2916666666666667,0.4117647058823529,0.7083333333333334,0.4166666666666667,0.5882352941176471
qwen,h2_choice,79,main,AsCo,0.8333333333333334,0.16666666666666666,0.2,0.8333333333333334,0.375,0.45,0.8333333333333334,0.375,0.45
qwen,h2_choice,79,main,AsDl,0.8333333333333334,0.08333333333333333,0.1,0.8333333333333334,0.4583333333333333,0.55,0.8333333333333334,0.375,0.45
qwen,h2_choice,79,main,AsHa,0.75,0.0,0.0,0.75,0.375,0.5,0.75,0.375,0.5
qwen,h2_choice,79,main,AsHr,0.7916666666666666,0.16666666666666666,0.21052631578947367,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.4166666666666667,0.5263157894736842
qwen,h2_choice,79,main,AsNc,0.7916666666666666,0.0,0.0,0.7916666666666666,0.4166666666666667,0.5263157894736842,0.7916666666666666,0.4166666666666667,0.5263157894736842
qwen,h2_choice,79,main,AsPc,0.8333333333333334,0.041666666666666664,0.05,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.4166666666666667,0.5
qwen,h2_choice,79,main,AsPd,0.875,0.20833333333333334,0.23809523809523808,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4166666666666667,0.47619047619047616
qwen,h2_choice,79,main,AsSh,0.875,0.125,0.14285714285714285,0.875,0.5416666666666666,0.6190476190476191,0.875,0.5416666666666666,0.6190476190476191
qwen,h2_choice,79,main,BaAs,0.75,0.08333333333333333,0.1111111111111111,0.75,0.375,0.5,0.75,0.375,0.5
qwen,h2_choice,79,main,BaBa,0.7916666666666666,0.0,0.0,0.7916666666666666,0.3333333333333333,0.42105263157894735,0.7916666666666666,0.3333333333333333,0.42105263157894735
qwen,h2_choice,79,main,BaCh,0.8333333333333334,0.16666666666666666,0.2,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.4166666666666667,0.5
qwen,h2_choice,79,main,BaCm,0.9166666666666666,0.125,0.13636363636363635,0.9166666666666666,0.5,0.5454545454545454,0.9166666666666666,0.5,0.5454545454545454
qwen,h2_choice,79,main,BaCo,0.875,0.16666666666666666,0.19047619047619047,0.875,0.5,0.5714285714285714,0.875,0.5,0.5714285714285714
qwen,h2_choice,79,main,BaDl,0.8333333333333334,0.16666666666666666,0.2,0.8333333333333334,0.375,0.45,0.8333333333333334,0.375,0.45
qwen,h2_choice,79,main,BaHa,0.8333333333333334,0.08333333333333333,0.1,0.8333333333333334,0.3333333333333333,0.4,0.8333333333333334,0.5,0.6
qwen,h2_choice,79,main,BaHr,0.7083333333333334,0.041666666666666664,0.058823529411764705,0.7083333333333334,0.375,0.5294117647058824,0.7083333333333334,0.375,0.5294117647058824
qwen,h2_choice,79,main,BaNc,0.875,0.16666666666666666,0.19047619047619047,0.875,0.5,0.5714285714285714,0.875,0.375,0.42857142857142855
qwen,h2_choice,79,main,BaPc,0.75,0.041666666666666664,0.05555555555555555,0.75,0.4166666666666667,0.5555555555555556,0.75,0.3333333333333333,0.4444444444444444
qwen,h2_choice,79,main,BaPd,0.8333333333333334,0.08333333333333333,0.1,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.4166666666666667,0.5
qwen,h2_choice,79,main,BaSh,0.8333333333333334,0.16666666666666666,0.2,0.8333333333333334,0.3333333333333333,0.4,0.8333333333333334,0.3333333333333333,0.4
qwen,h2_choice,79,main,ChAs,0.8333333333333334,0.25,0.3,0.8333333333333334,0.5,0.6,0.8333333333333334,0.5,0.6
qwen,h2_choice,79,main,ChBa,0.75,0.0,0.0,0.75,0.375,0.5,0.75,0.375,0.5
qwen,h2_choice,79,main,ChCh,0.7916666666666666,0.041666666666666664,0.05263157894736842,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.375,0.47368421052631576
qwen,h2_choice,79,main,ChCm,0.8333333333333334,0.125,0.15,0.8333333333333334,0.4583333333333333,0.55,0.8333333333333334,0.4583333333333333,0.55
qwen,h2_choice,79,main,ChCo,0.875,0.125,0.14285714285714285,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4583333333333333,0.5238095238095238
qwen,h2_choice,79,main,ChDl,0.875,0.25,0.2857142857142857,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4583333333333333,0.5238095238095238
qwen,h2_choice,79,main,ChHa,0.7916666666666666,0.041666666666666664,0.05263157894736842,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.4166666666666667,0.5263157894736842
qwen,h2_choice,79,main,ChHr,0.875,0.08333333333333333,0.09523809523809523,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4583333333333333,0.5238095238095238
qwen,h2_choice,79,main,CmAs,0.8333333333333334,0.16666666666666666,0.2,0.8333333333333334,0.375,0.45,0.8333333333333334,0.4583333333333333,0.55
qwen,h2_choice,79,main,CmCm,0.7916666666666666,0.041666666666666664,0.05263157894736842,0.7916666666666666,0.4166666666666667,0.5263157894736842,0.7916666666666666,0.375,0.47368421052631576
qwen,h2_choice,79,main,CmDl,0.75,0.041666666666666664,0.05555555555555555,0.75,0.3333333333333333,0.4444444444444444,0.75,0.4166666666666667,0.5555555555555556
qwen,h2_choice,79,main,CmHa,0.875,0.16666666666666666,0.19047619047619047,0.875,0.4166666666666667,0.47619047619047616,0.875,0.4583333333333333,0.5238095238095238
qwen,h2_choice,79,main,CmNc,0.7916666666666666,0.08333333333333333,0.10526315789473684,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.4166666666666667,0.5263157894736842
qwen,h2_choice,79,main,CoAs,0.7916666666666666,0.125,0.15789473684210525,0.7916666666666666,0.2916666666666667,0.3684210526315789,0.7916666666666666,0.2916666666666667,0.3684210526315789
qwen,h2_choice,79,main,CoCo,0.8333333333333334,0.16666666666666666,0.2,0.8333333333333334,0.4583333333333333,0.55,0.8333333333333334,0.4583333333333333,0.55
qwen,h2_choice,79,main,CoSh,0.75,0.041666666666666664,0.05555555555555555,0.75,0.3333333333333333,0.4444444444444444,0.75,0.3333333333333333,0.4444444444444444
qwen,h2_choice,79,main,HaAs,0.75,0.125,0.16666666666666666,0.75,0.3333333333333333,0.4444444444444444,0.75,0.3333333333333333,0.4444444444444444
qwen,h2_choice,79,main,HaBa,0.7916666666666666,0.08333333333333333,0.10526315789473684,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.375,0.47368421052631576
qwen,h2_choice,79,main,HaCm,0.8333333333333334,0.08333333333333333,0.1,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.4166666666666667,0.5
qwen,h2_choice,79,main,HaDl,0.75,0.041666666666666664,0.05555555555555555,0.75,0.375,0.5,0.75,0.375,0.5
qwen,h2_choice,79,main,HaHa,0.7916666666666666,0.0,0.0,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.375,0.47368421052631576
qwen,h2_choice,79,main,HaNc,0.7083333333333334,0.041666666666666664,0.058823529411764705,0.7083333333333334,0.2916666666666667,0.4117647058823529,0.7083333333333334,0.2916666666666667,0.4117647058823529
qwen,h2_choice,79,main,HaPc,0.875,0.16666666666666666,0.19047619047619047,0.875,0.2916666666666667,0.3333333333333333,0.875,0.2916666666666667,0.3333333333333333
qwen,h2_choice,79,main,HrAs,0.7916666666666666,0.16666666666666666,0.21052631578947367,0.7916666666666666,0.4166666666666667,0.5263157894736842,0.7916666666666666,0.375,0.47368421052631576
qwen,h2_choice,79,main,HrBa,0.8333333333333334,0.041666666666666664,0.05,0.8333333333333334,0.375,0.45,0.8333333333333334,0.4583333333333333,0.55
qwen,h2_choice,79,main,HrCh,0.875,0.125,0.14285714285714285,0.875,0.5,0.5714285714285714,0.875,0.375,0.42857142857142855
qwen,h2_choice,79,main,HrHr,0.8333333333333334,0.08333333333333333,0.1,0.8333333333333334,0.4583333333333333,0.55,0.8333333333333334,0.375,0.45
qwen,h2_choice,79,main,ShAs,0.7916666666666666,0.08333333333333333,0.10526315789473684,0.7916666666666666,0.3333333333333333,0.42105263157894735,0.7916666666666666,0.3333333333333333,0.42105263157894735
qwen,h2_choice,79,main,ShCo,0.875,0.25,0.2857142857142857,0.875,0.375,0.42857142857142855,0.875,0.375,0.42857142857142855
qwen,h2_choice,79,main,ShSh,0.875,0.08333333333333333,0.09523809523809523,0.875,0.5,0.5714285714285714,0.875,0.5,0.5714285714285714
qwen,h2_choice,79,main_perp,AsAs,0.75,0.4166666666666667,0.5555555555555556,0.75,0.2916666666666667,0.3888888888888889,0.75,0.2916666666666667,0.3888888888888889
qwen,h2_choice,79,main_perp,AsBa,0.5833333333333334,0.4166666666666667,0.7142857142857143,0.5833333333333334,0.3333333333333333,0.5714285714285714,0.5833333333333334,0.25,0.42857142857142855
qwen,h2_choice,79,main_perp,AsCh,0.7083333333333334,0.2916666666666667,0.4117647058823529,0.7083333333333334,0.4583333333333333,0.6470588235294118,0.7083333333333334,0.25,0.35294117647058826
qwen,h2_choice,79,main_perp,AsCm,0.7916666666666666,0.4583333333333333,0.5789473684210527,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.4166666666666667,0.5263157894736842
qwen,h2_choice,79,main_perp,AsCo,0.7083333333333334,0.25,0.35294117647058826,0.7083333333333334,0.2916666666666667,0.4117647058823529,0.7083333333333334,0.2916666666666667,0.4117647058823529
qwen,h2_choice,79,main_perp,AsDl,0.7083333333333334,0.4166666666666667,0.5882352941176471,0.7083333333333334,0.375,0.5294117647058824,0.7083333333333334,0.3333333333333333,0.47058823529411764
