model,layer,depth_frac,angle_deg,null_lo,null_med,null_hi,perm_p,sig,gain_r,dec_cohen_d,belief,row_scope,n_obs,n_games
qwen,8,0.1,65.17813854314659,50.93105650829002,55.230237897542054,60.594007299120854,1.0,False,0.22787044825926328,1.6270402634345795,uniform,parsed_generated_choice,576,144
qwen,9,0.1125,61.24478093683424,50.91509230606607,54.767917949651576,58.35482544878685,0.9950248756218906,False,0.28531371779155157,1.8607732157403465,uniform,parsed_generated_choice,576,144
qwen,10,0.125,60.479265658411315,49.897877163732765,54.753761671567126,59.3293341175354,0.9900497512437811,False,0.2769627201420367,1.7396052032383469,uniform,parsed_generated_choice,576,144
qwen,11,0.1375,60.06337616750603,50.393893545862696,54.78799490544735,58.88076467092631,0.9850746268656716,False,0.28268585411647085,1.7672637255535748,uniform,parsed_generated_choice,576,144
qwen,12,0.15,59.683183382190236,50.743737903420325,54.548432079174184,58.52314009286146,0.9900497512437811,False,0.297588041302815,1.8995500042754712,uniform,parsed_generated_choice,576,144
qwen,13,0.1625,59.04341209105848,50.45804915423141,54.94429461366552,59.36850897920919,0.9601990049751243,False,0.2905354395922486,1.743173801022534,uniform,parsed_generated_choice,576,144
qwen,14,0.175,58.59196845484998,51.558947809555576,54.821364744797705,58.727096612956025,0.9651741293532339,False,0.252251413800629,1.3488774695560404,uniform,parsed_generated_choice,576,144
qwen,15,0.1875,58.125549746913315,50.09020084801975,54.70444734490613,59.076629628149604,0.945273631840796,False,0.2725891490019519,1.4122335605789067,uniform,parsed_generated_choice,576,144
qwen,16,0.2,57.612768053656374,51.239722881545,54.751882180328295,59.22542190666905,0.9402985074626866,False,0.264881198583656,1.3206119388484967,uniform,parsed_generated_choice,576,144
qwen,17,0.2125,56.578115099184956,50.3008038673314,54.42613981936794,59.352585602505535,0.845771144278607,False,0.32961309737609146,1.6563538511819764,uniform,parsed_generated_choice,576,144
qwen,18,0.225,57.04192271341781,51.233656445515265,54.61752990525271,58.70564100000733,0.8905472636815921,False,0.33070242668362826,1.7147667769463626,uniform,parsed_generated_choice,576,144
