model,round,cue,game,class,target_action,base_pref_target,cue_pref_target,shift_pref,base_real_target,cue_real_target,shift_real
gptoss,1,level1,DlDl,DD,1,0.5634364978185797,0.550346224928081,-0.013090272890498689,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level1,DlHa,DD,1,0.6811323765842139,0.6308149695798526,-0.05031740700436127,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,level1,DlHr,OD2,1,0.6820903274710348,0.69486621205246,0.012775884581425201,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,level1,DlNc,DD,1,0.749665662695995,0.7701123560538742,0.020446693357879187,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level1,DlPc,DD,1,0.20891250960610097,0.22635701239654493,0.01744450279044396,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,level1,DlPd,DD,1,0.40192042805809625,0.5450367490114112,0.14311632095331495,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level1,DlSh,OD1,1,0.40624856737807136,0.42696067340746224,0.020712106029390887,0.6666666666666667,0.33333333333333337,-0.33333333333333337
gptoss,1,level1,HaAs,OD2,0,0.00629064138559787,0.15954448744571667,0.1532538460601188,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,level1,HaBa,OD2,0,0.6617518587288443,0.6613361212230934,-0.00041573750575096824,0.6666666666666666,0.6666666666666666,0.0
gptoss,1,level1,HaCh,OD2,0,0.4469640049026271,0.44030319281955627,-0.006660812083070844,0.6666666666666666,0.6666666666666666,0.0
gptoss,1,level1,HaCm,DD,0,0.19020840453963198,0.5682527316245898,0.37804432708495783,0.0,0.3333333333333333,0.3333333333333333
gptoss,1,level1,HaCo,OD1,0,0.5612945289437191,0.5295686164374726,-0.03172591250624657,0.6666666666666666,0.6666666666666666,0.0
gptoss,1,level1,HaHa,DD,0,0.6553256957377511,0.737361690185682,0.08203599444793086,0.6666666666666666,1.0,0.33333333333333337
gptoss,1,level1,HaHr,OD1,0,0.7798278797688889,0.6510568945542666,-0.12877098521462227,1.0,1.0,0.0
gptoss,1,level1,HaNc,DD,0,0.5389679506525499,0.7154454758303949,0.17647752517784498,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,level1,HaPc,DD,0,0.9329527822611402,0.9022476797639354,-0.030705102497204817,0.6666666666666666,0.6666666666666666,0.0
gptoss,1,level1,HaPd,DD,0,0.7298006001740469,0.5476751075422628,-0.18212549263178412,0.6666666666666666,0.6666666666666666,0.0
gptoss,1,level1,HaSh,OD2,0,0.5661538892182669,0.5557092978281595,-0.01044459139010745,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,level1,HrAs,MP,1,0.30087068299480635,0.3133021853761009,0.012431502381294535,0.6666666666666667,0.33333333333333337,-0.33333333333333337
gptoss,1,level1,HrBa,CO1,1,0.44612609210029086,0.50150826823122,0.055382176130929106,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level1,HrCh,CO1,1,0.11884453025284791,0.10499474879167947,-0.013849781461168442,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,level1,HrCo,MP,1,0.3466900747153213,0.34889012937429864,0.002200054658977324,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level1,HrHr,CO2,1,0.4885664466165863,0.47732013617522884,-0.011246310441357488,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level1,HrSh,MP,1,0.6307984269993838,0.6246295117052509,-0.006168915294132882,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,level1,NcAs,OD2,0,0.6255625784976268,0.5999335779920631,-0.025629000505563604,0.6666666666666666,0.6666666666666666,0.0
