model,mode,layer,variant,game_code,family,delta1_c,slope_letter,range_letter,slope_canon,range_canon,slope_beh,range_beh,beh_flip
qwen_instruct,h2_choice,65,random,BaHa,OD2,2.0,0.02205833333333333,0.012624999999999997,0.027641666666666773,0.014150000000000051,0.0,0.0,1
qwen_instruct,h2_choice,65,random,BaHr,CO1,2.0,0.06534999999999999,0.03464999999999999,-0.061916666666666675,0.032999999999999995,0.0,0.0,1
qwen_instruct,h2_choice,65,random,BaNc,OD2,-0.0,-0.002449999999999999,0.009225000000000004,0.0003833333333333786,0.009950000000000014,0.0,0.0,0
qwen_instruct,h2_choice,65,random,BaPc,OD2,2.0,-0.0010166666666666336,0.00762500000000002,-0.0033499999999999463,0.008925000000000016,0.0,0.0,1
qwen_instruct,h2_choice,65,random,BaPd,OD1,2.0,0.03884999999999996,0.022675000000000018,-0.048033333333333275,0.02879999999999997,-0.33333333333333337,0.25,1
qwen_instruct,h2_choice,65,random,BaSh,MP,0.0,0.016616666666666655,0.01634999999999999,-0.01964999999999998,0.011824999999999994,0.0,0.0,0
qwen_instruct,h2_choice,65,random,ChAs,MP,0.0,0.04305833333333334,0.025025,-0.03249166666666669,0.018650000000000014,0.0,0.0,1
qwen_instruct,h2_choice,65,random,ChBa,CO2,0.5,0.06239999999999997,0.03194999999999998,-0.06404999999999997,0.032399999999999984,0.0,0.0,1
qwen_instruct,h2_choice,65,random,ChCh,CO2,0.0,0.021416666666666667,0.013024999999999998,-0.02238333333333333,0.01342499999999999,0.0,0.0,0
qwen_instruct,h2_choice,65,random,ChCm,OD1,1.0,0.058025000000000014,0.027950000000000003,-0.06299166666666665,0.03,-0.6666666666666665,0.25,1
qwen_instruct,h2_choice,65,random,ChCo,MP,-0.5,0.05090833333333338,0.02842500000000002,-0.03812500000000006,0.019425000000000033,0.0,0.0,1
qwen_instruct,h2_choice,65,random,ChDl,OD1,1.0,0.03950833333333339,0.022925000000000022,-0.04302500000000005,0.025025000000000026,-0.41666666666666674,0.25,1
qwen_instruct,h2_choice,65,random,ChHa,OD2,1.0,0.026466666666666677,0.020750000000000008,0.03296666666666668,0.016600000000000004,0.0,0.0,1
qwen_instruct,h2_choice,65,random,ChHr,CO1,1.0,0.029675000000000035,0.01650000000000003,-0.035758333333333364,0.01925000000000003,0.0,0.0,1
qwen_instruct,h2_choice,65,random,CmAs,OD1,1.5,0.03983333333333333,0.02135,0.04170000000000005,0.022450000000000025,0.0,0.0,1
qwen_instruct,h2_choice,65,random,CmCm,DD,1.0,0.01266666666666667,0.0056000000000000025,0.012650000000000002,0.005500000000000005,0.0,0.0,1
qwen_instruct,h2_choice,65,random,CmDl,DD,1.0,0.021225000000000015,0.009875000000000009,0.021441666666666668,0.010124999999999995,0.0,0.0,1
qwen_instruct,h2_choice,65,random,CmHa,DD,3.0,0.023791666666666662,0.011949999999999997,0.024708333333333266,0.012299999999999978,0.0,0.0,1
qwen_instruct,h2_choice,65,random,CmNc,DD,2.0,0.011533333333333375,0.005325000000000033,0.013333333333333409,0.006175000000000042,0.0,0.0,1
qwen_instruct,h2_choice,65,random,CoAs,CO2,1.0,0.07041666666666666,0.0373,0.07559999999999997,0.040150000000000005,0.41666666666666674,0.5,1
qwen_instruct,h2_choice,65,random,CoCo,CO1,3.0,0.06178333333333329,0.03237499999999997,0.06284999999999995,0.03292499999999997,0.6666666666666665,0.25,1
qwen_instruct,h2_choice,65,random,CoSh,CO2,1.0,0.07014999999999999,0.03672500000000001,0.07098333333333333,0.03672500000000001,0.6666666666666667,0.25,1
qwen_instruct,h2_choice,65,random,HaAs,OD2,2.0,0.02650833333333338,0.012650000000000022,0.02704166666666669,0.012650000000000022,0.0,0.0,1
qwen_instruct,h2_choice,65,random,HaBa,OD2,2.0,0.0281583333333333,0.015574999999999988,0.03172499999999992,0.016399999999999942,0.0,0.0,1
qwen_instruct,h2_choice,65,random,HaCm,DD,2.0,0.06134166666666665,0.031900000000000005,0.065675,0.03155000000000002,0.0,0.0,1
qwen_instruct,h2_choice,65,random,HaDl,DD,2.0,0.02390833333333335,0.011375000000000012,0.023875000000000018,0.011275000000000007,0.0,0.0,1
qwen_instruct,h2_choice,65,random,HaHa,DD,2.0,0.025491666666666652,0.01287499999999998,0.02704166666666668,0.013674999999999993,0.0,0.0,1
qwen_instruct,h2_choice,65,random,HaNc,DD,2.0,0.006641666666666695,0.0036250000000000154,0.011491666666666688,0.005675000000000013,0.0,0.0,1
qwen_instruct,h2_choice,65,random,HaPc,DD,2.0,0.03800833333333333,0.018975000000000013,0.041008333333333376,0.020625000000000032,0.0,0.0,1
qwen_instruct,h2_choice,65,random,HrAs,MP,1.0,0.06005833333333333,0.03345000000000001,0.06515833333333333,0.03295000000000001,0.0,0.0,1
qwen_instruct,h2_choice,65,random,HrBa,CO1,-1.0,0.04969999999999996,0.02309999999999998,0.05076666666666663,0.023399999999999976,0.0,0.0,1
qwen_instruct,h2_choice,65,random,HrCh,CO1,-1.0,0.029766666666666698,0.013550000000000027,0.033533333333333346,0.015200000000000019,0.0,0.0,1
qwen_instruct,h2_choice,65,random,HrHr,CO2,-1.0,0.056566666666666696,0.026075000000000008,0.06705000000000001,0.031725,0.0,0.0,1
qwen_instruct,h2_choice,65,random,ShAs,CO1,0.0,-0.009816666666666668,0.009349999999999997,0.0017500000000000026,0.011450000000000007,0.0,0.0,0
qwen_instruct,h2_choice,65,random,ShCo,CO2,0.5,-0.007241666666666679,0.010349999999999995,-0.0029583333333333306,0.009474999999999994,0.0,0.0,0
qwen_instruct,h2_choice,65,random,ShSh,CO1,0.0,-0.025383333333333348,0.011600000000000003,-0.019333333333333303,0.012424999999999999,0.0,0.0,0
qwen_instruct,h2_choice,79,main,AsAs,CO1,0.0,-0.9180916666666664,0.468325,0.08782499999999996,0.039825,0.0,0.0,1
qwen_instruct,h2_choice,79,main,AsBa,MP,-0.0,-1.1404500000000002,0.5597,0.09570000000000001,0.048150000000000026,0.0,0.0,1
qwen_instruct,h2_choice,79,main,AsCh,MP,1.0,-1.1163916666666667,0.5484500000000001,-0.20330833333333337,0.09665000000000001,0.0,0.0,1
qwen_instruct,h2_choice,79,main,AsCm,OD1,2.0,-1.0511000000000001,0.51295,-0.5560333333333334,0.25685,-1.1666666666666665,0.5,1
qwen_instruct,h2_choice,79,main,AsCo,CO2,1.0,-1.31205,0.64705,-0.08466666666666668,0.03995000000000001,-0.4166666666666666,0.25,1
qwen_instruct,h2_choice,79,main,AsDl,OD1,2.0,-1.0651666666666666,0.525325,-0.44589999999999985,0.20372499999999996,-1.083333333333333,0.5,1
qwen_instruct,h2_choice,79,main,AsHa,OD2,2.0,-0.8790916666666667,0.445325,-0.31162499999999993,0.14687500000000003,-0.4166666666666666,0.25,1
qwen_instruct,h2_choice,79,main,AsHr,MP,2.0,-1.2462083333333331,0.616125,-0.10457500000000002,0.06132500000000002,-0.6666666666666665,0.25,1
qwen_instruct,h2_choice,79,main,AsNc,OD2,1.0,-0.7166999999999998,0.36749999999999994,-0.09023333333333339,0.04460000000000003,-0.4166666666666666,0.25,1
qwen_instruct,h2_choice,79,main,AsPc,OD2,2.0,-1.1078499999999998,0.5488500000000001,-0.4151999999999999,0.19125,-0.6666666666666665,0.25,1
qwen_instruct,h2_choice,79,main,AsPd,OD1,2.0,-1.3665166666666666,0.670525,0.09603333333333333,0.04552500000000001,0.5,0.25,1
qwen_instruct,h2_choice,79,main,AsSh,CO1,0.0,-1.1465416666666661,0.570875,-0.10664166666666669,0.04762500000000003,-0.4166666666666666,0.25,1
qwen_instruct,h2_choice,79,main,BaAs,MP,0.0,-1.0272249999999996,0.5109250000000001,0.3609083333333334,0.166225,1.083333333333333,0.5,1
qwen_instruct,h2_choice,79,main,BaBa,CO2,1.0,-1.0077749999999999,0.498175,0.44979166666666665,0.2333,1.083333333333333,0.5,1
qwen_instruct,h2_choice,79,main,BaCh,CO2,2.0,-1.1924166666666665,0.58565,0.4170833333333335,0.21417500000000003,1.1666666666666665,0.5,1
qwen_instruct,h2_choice,79,main,BaCm,OD1,2.0,-0.8471916666666666,0.42475,0.4302416666666666,0.246975,0.8333333333333333,0.5,1
qwen_instruct,h2_choice,79,main,BaCo,MP,-1.0,-0.8758916666666663,0.43829999999999997,0.49324166666666674,0.23500000000000004,0.8333333333333331,0.5,1
qwen_instruct,h2_choice,79,main,BaDl,OD1,2.0,-1.0130333333333328,0.497675,0.5440999999999999,0.250125,1.083333333333333,0.5,1
qwen_instruct,h2_choice,79,main,BaHa,OD2,2.0,-1.0229416666666664,0.508025,-0.43745833333333345,0.20367500000000002,-1.0,0.5,1
qwen_instruct,h2_choice,79,main,BaHr,CO1,2.0,-0.7941083333333332,0.39812499999999995,0.3830583333333333,0.211725,0.6666666666666667,0.25,1
qwen_instruct,h2_choice,79,main,BaNc,OD2,-0.0,-0.9730249999999997,0.488,-0.17760833333333334,0.0872,-0.4166666666666666,0.25,1
qwen_instruct,h2_choice,79,main,BaPc,OD2,2.0,-1.0001499999999999,0.494025,-0.5306166666666667,0.24687500000000004,-1.0,0.5,1
qwen_instruct,h2_choice,79,main,BaPd,OD1,2.0,-1.0971916666666666,0.544125,0.39532500000000004,0.23105000000000003,1.083333333333333,0.5,1
qwen_instruct,h2_choice,79,main,BaSh,MP,0.0,-0.8489416666666666,0.43024999999999997,0.11282499999999998,0.05425,0.4166666666666666,0.25,1
qwen_instruct,h2_choice,79,main,ChAs,MP,0.0,-1.09155,0.54355,0.27386666666666665,0.167975,0.8333333333333331,0.5,1
qwen_instruct,h2_choice,79,main,ChBa,CO2,0.5,-0.7745916666666667,0.382675,0.5755583333333334,0.276625,0.8055555555555555,0.3333333333333333,1
qwen_instruct,h2_choice,79,main,ChCh,CO2,0.0,-0.8239166666666663,0.41782499999999995,0.42869999999999986,0.206775,0.4166666666666666,0.25,1
qwen_instruct,h2_choice,79,main,ChCm,OD1,1.0,-0.9479750000000001,0.4725250000000001,0.5350583333333333,0.26105,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,79,main,ChCo,MP,-0.5,-0.9253083333333334,0.461175,0.35630833333333334,0.194,0.6666666666666665,0.25,1
qwen_instruct,h2_choice,79,main,ChDl,OD1,1.0,-0.8012916666666666,0.394925,0.5952916666666666,0.284025,1.083333333333333,0.5,1
qwen_instruct,h2_choice,79,main,ChHa,OD2,1.0,-0.9754999999999997,0.488475,-0.02648333333333338,0.12835000000000002,-0.7222222222222221,0.3333333333333333,1
qwen_instruct,h2_choice,79,main,ChHr,CO1,1.0,-0.7514333333333335,0.3711,0.5606000000000001,0.26825,1.0833333333333333,0.5,1
qwen_instruct,h2_choice,79,main,CmAs,OD1,1.5,-0.4658833333333332,0.23925000000000002,-0.29469999999999996,0.16502499999999998,-0.41666666666666663,0.25,1
qwen_instruct,h2_choice,79,main,CmCm,DD,1.0,-0.21036666666666665,0.11090000000000001,-0.19890000000000002,0.10475000000000001,0.0,0.0,1
qwen_instruct,h2_choice,79,main,CmDl,DD,1.0,-0.262225,0.13699999999999998,-0.2282416666666666,0.11879999999999996,0.0,0.0,1
qwen_instruct,h2_choice,79,main,CmHa,DD,3.0,-0.280025,0.14765,-0.20084166666666667,0.11399999999999999,0.0,0.0,1
qwen_instruct,h2_choice,79,main,CmNc,DD,2.0,-0.17929166666666668,0.09542500000000001,-0.12062500000000004,0.07197500000000001,0.0,0.0,1
qwen_instruct,h2_choice,79,main,CoAs,CO2,1.0,-0.9097416666666664,0.44655,-0.5884083333333332,0.27549999999999997,-1.083333333333333,0.5,1
qwen_instruct,h2_choice,79,main,CoCo,CO1,3.0,-0.9061416666666665,0.44484999999999997,-0.5954750000000001,0.27965,-1.0833333333333333,0.5,1
qwen_instruct,h2_choice,79,main,CoSh,CO2,1.0,-0.7990416666666668,0.394775,-0.6550083333333333,0.318275,-1.083333333333333,0.5,1
qwen_instruct,h2_choice,79,main,HaAs,OD2,2.0,-0.30899999999999994,0.162175,-0.2816666666666666,0.147425,0.0,0.0,1
qwen_instruct,h2_choice,79,main,HaBa,OD2,2.0,-0.4524916666666665,0.23709999999999998,-0.008375000000000002,0.08234999999999998,0.0,0.0,1
qwen_instruct,h2_choice,79,main,HaCm,DD,2.0,-0.83165,0.42185000000000006,-0.16646666666666665,0.16715,-0.41666666666666663,0.25,1
qwen_instruct,h2_choice,79,main,HaDl,DD,2.0,-0.33100833333333335,0.1734,-0.19069166666666668,0.11722499999999997,0.0,0.0,1
qwen_instruct,h2_choice,79,main,HaHa,DD,2.0,-0.27561666666666673,0.142525,-0.22133333333333338,0.11792500000000003,0.0,0.0,1
qwen_instruct,h2_choice,79,main,HaNc,DD,2.0,-0.21805,0.11677499999999999,-0.08538333333333331,0.06962499999999999,0.0,0.0,1
qwen_instruct,h2_choice,79,main,HaPc,DD,2.0,-0.38683333333333325,0.19989999999999997,-0.28796666666666665,0.15482499999999993,-0.41666666666666663,0.25,1
qwen_instruct,h2_choice,79,main,HrAs,MP,1.0,-0.9043166666666664,0.44925,-0.4693333333333333,0.24582500000000002,-1.0833333333333333,0.5,1
qwen_instruct,h2_choice,79,main,HrBa,CO1,-1.0,-0.5740500000000001,0.29500000000000004,-0.3290833333333333,0.192225,-0.41666666666666663,0.25,1
qwen_instruct,h2_choice,79,main,HrCh,CO1,-1.0,-0.468475,0.23690000000000003,-0.37152499999999994,0.18927499999999997,-0.41666666666666663,0.25,1
qwen_instruct,h2_choice,79,main,HrHr,CO2,-1.0,-0.6668999999999999,0.3402,-0.29213333333333336,0.182825,-0.41666666666666663,0.25,1
qwen_instruct,h2_choice,79,main,ShAs,CO1,0.0,-0.8794416666666666,0.44582499999999997,0.033958333333333326,0.020649999999999998,0.0,0.0,1
qwen_instruct,h2_choice,79,main,ShCo,CO2,0.5,-0.953575,0.47640000000000005,-0.3231916666666666,0.15159999999999998,0.0,0.0,0
qwen_instruct,h2_choice,79,main,ShSh,CO1,0.0,-0.9058583333333332,0.46094999999999997,-0.10214166666666666,0.05074999999999999,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,AsAs,CO1,0.0,0.020891666666666676,0.012075000000000002,0.004141666666666616,0.0056999999999999915,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,AsBa,MP,-0.0,0.01746666666666664,0.020899999999999988,-0.006049999999999982,0.009925000000000017,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,AsCh,MP,1.0,0.004000000000000004,0.003199999999999998,0.004833333333333356,0.004049999999999998,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,AsCm,OD1,2.0,0.009041666666666686,0.007450000000000016,0.015825000000000016,0.009575,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,AsCo,CO2,1.0,0.010908333333333334,0.015149999999999986,-0.002391666666666685,0.0077999999999999875,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,AsDl,OD1,2.0,-0.0008833333333333364,0.01045,-0.0064833333333333965,0.007850000000000024,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,AsHa,OD2,2.0,0.007008333333333331,0.008174999999999998,0.0003250000000000039,0.011399999999999997,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,AsHr,MP,2.0,-0.021516666666666635,0.01674999999999999,-0.009983333333333327,0.009800000000000059,-0.4166666666666666,0.25,1
qwen_instruct,h2_choice,79,main_perp,AsNc,OD2,1.0,0.00025000000000000895,0.00435,0.00048333333333328644,0.002774999999999999,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,AsPc,OD2,2.0,0.0039916666666666625,0.006450000000000005,-0.0037750000000000058,0.009624999999999988,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,AsPd,OD1,2.0,-0.0028833333333333627,0.010400000000000006,0.0019499999999999873,0.01504999999999998,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,AsSh,CO1,0.0,0.004908333333333334,0.007374999999999998,-0.012491666666666689,0.010775000000000014,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,BaAs,MP,0.0,0.00399999999999999,0.003975000000000003,-0.0038999999999999617,0.0038749999999999913,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,BaBa,CO2,1.0,0.00276666666666663,0.0023000000000000017,0.002800000000000071,0.00220000000000003,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,BaCh,CO2,2.0,0.0008249999999999819,0.0007500000000000145,-0.0007749999999999711,0.0005500000000000088,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,BaCm,OD1,2.0,-0.013158333333333367,0.0096,0.012925000000000034,0.009550000000000001,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,BaCo,MP,-1.0,0.011666666666666688,0.006600000000000019,-0.009166666666666712,0.004375000000000026,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,BaDl,OD1,2.0,-0.015691666666666704,0.014550000000000018,0.015875000000000066,0.014600000000000005,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,BaHa,OD2,2.0,-0.00533333333333338,0.007850000000000015,0.0017833333333332616,0.009325,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,BaHr,CO1,2.0,-0.013741666666666647,0.009649999999999995,0.013708333333333314,0.009599999999999997,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,BaNc,OD2,-0.0,-0.0006166666666666626,0.0008999999999999989,0.0008333333333333731,0.0011000000000000176,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,BaPc,OD2,2.0,0.0022666666666667093,0.007750000000000002,0.0053000000000000234,0.006199999999999983,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,BaPd,OD1,2.0,0.014358333333333336,0.0075249999999999935,-0.015275000000000016,0.008774999999999962,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,BaSh,MP,0.0,-0.0005999999999999978,0.005875000000000002,0.006900000000000017,0.008099999999999979,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,ChAs,MP,0.0,-0.0023750000000000086,0.0011500000000000277,-0.0028583333333333165,0.0014250000000000183,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,ChBa,CO2,0.5,-0.0029666666666667,0.0032999999999999974,0.005983333333333367,0.0038250000000000107,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,ChCh,CO2,0.0,-0.0008833333333333297,0.005300000000000001,0.0059166666666666656,0.006200000000000006,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,ChCm,OD1,1.0,-0.004725000000000008,0.012200000000000016,0.006341666666666681,0.012575000000000013,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,ChCo,MP,-0.5,-0.011166666666666693,0.009800000000000015,0.01336666666666669,0.01117500000000001,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,ChDl,OD1,1.0,0.002341666666666663,0.0010500000000000088,0.0021083333333333366,0.0009249999999999974,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,ChHa,OD2,1.0,0.0001166666666666375,0.0038000000000000048,-0.005750000000000061,0.007349999999999968,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,ChHr,CO1,1.0,0.00186666666666667,0.010374999999999992,0.0015999999999999955,0.010424999999999993,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,CmAs,OD1,1.5,-0.00019166666666667307,0.0006499999999999839,-0.000675,0.0013499999999999623,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,CmCm,DD,1.0,-0.0006749999999999691,0.00042499999999998095,-0.0007249999999999664,0.00042499999999998095,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,CmDl,DD,1.0,-0.0004249999999999873,0.0002750000000000143,-0.0008083333333333368,0.00047500000000003095,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,CmHa,DD,3.0,0.0008999999999999741,0.0006749999999999893,-0.0004333333333333411,0.0005999999999999894,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,CmNc,DD,2.0,0.0003666666666666632,0.00022499999999999734,-0.00030000000000001304,0.00022500000000000298,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,CoAs,CO2,1.0,-0.013916666666666628,0.012549999999999981,-0.017699999999999955,0.01404999999999998,-0.24999999999999986,0.25,1
qwen_instruct,h2_choice,79,main_perp,CoCo,CO1,3.0,0.0031916666666666526,0.008924999999999975,-0.0031083333333333536,0.009250000000000008,0.0,0.25,1
qwen_instruct,h2_choice,79,main_perp,CoSh,CO2,1.0,0.0015666666666666765,0.000774999999999989,-0.0014166666666666494,0.0008499999999999897,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HaAs,OD2,2.0,0.003091666666666707,0.0033000000000000277,0.002408333333333392,0.0032500000000000306,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HaBa,OD2,2.0,0.0007666666666666735,0.004174999999999998,-0.003549999999999986,0.004224999999999979,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HaCm,DD,2.0,0.002491666666666691,0.0064250000000000106,-0.004075000000000025,0.007849999999999996,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HaDl,DD,2.0,0.0008583333333333415,0.002349999999999991,0.002024999999999999,0.0028749999999999887,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HaHa,DD,2.0,-0.0017583333333333205,0.002475000000000005,-0.002508333333333325,0.002899999999999986,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HaNc,DD,2.0,0.0002499999999999981,0.0011499999999999952,-0.00021666666666670712,0.0011499999999999844,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HaPc,DD,2.0,0.0003333333333333015,0.0005249999999999863,-0.0014333333333333695,0.0008250000000000202,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HrAs,MP,1.0,-0.0016416666666666869,0.0033500000000000335,-0.009858333333333337,0.006025000000000003,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HrBa,CO1,-1.0,0.008966666666666703,0.0061500000000000166,0.0073000000000000564,0.0061500000000000166,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HrCh,CO1,-1.0,-0.0007583333333332938,0.005349999999999994,-0.002174999999999974,0.005574999999999969,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,HrHr,CO2,-1.0,-0.0061750000000000025,0.007649999999999987,-0.005841666666666671,0.007175000000000015,0.0,0.0,1
qwen_instruct,h2_choice,79,main_perp,ShAs,CO1,0.0,0.0029000000000000063,0.003799999999999998,-0.0022499999999999855,0.004850000000000014,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,ShCo,CO2,0.5,0.0033416666666666725,0.006099999999999998,-0.004841666666666676,0.006500000000000013,0.0,0.0,0
qwen_instruct,h2_choice,79,main_perp,ShSh,CO1,0.0,0.012949999999999988,0.007299999999999994,-0.005250000000000035,0.008175000000000036,0.0,0.0,0
qwen_instruct,h2_choice,79,random,AsAs,CO1,0.0,0.04150000000000001,0.019175000000000005,-0.016750000000000032,0.009375000000000008,0.0,0.0,0
qwen_instruct,h2_choice,79,random,AsBa,MP,-0.0,0.04953333333333331,0.02935,0.0048000000000000265,0.0070500000000000285,0.0,0.0,0
qwen_instruct,h2_choice,79,random,AsCh,MP,1.0,0.03245000000000001,0.017150000000000006,0.0211333333333332,0.010424999999999962,0.0,0.0,0
qwen_instruct,h2_choice,79,random,AsCm,OD1,2.0,0.05063333333333338,0.032725000000000025,0.035600000000000076,0.02762500000000001,0.0,0.0,1
qwen_instruct,h2_choice,79,random,AsCo,CO2,1.0,0.08365000000000002,0.04245000000000001,-0.010533333333333266,0.013774999999999961,0.0,0.0,0
qwen_instruct,h2_choice,79,random,AsDl,OD1,2.0,0.045649999999999996,0.023375000000000003,0.02356666666666675,0.015675000000000022,0.0,0.0,0
qwen_instruct,h2_choice,79,random,AsHa,OD2,2.0,0.020291666666666684,0.01440000000000001,-0.0033416666666666005,0.009224999999999983,0.0,0.0,0
qwen_instruct,h2_choice,79,random,AsHr,MP,2.0,0.07529999999999999,0.03737499999999999,0.011050000000000022,0.015150000000000025,0.5833333333333334,0.25,1
qwen_instruct,h2_choice,79,random,AsNc,OD2,1.0,0.03616666666666666,0.018224999999999998,0.01113333333333334,0.006325,0.0,0.0,0
qwen_instruct,h2_choice,79,random,AsPc,OD2,2.0,0.071175,0.03395000000000001,0.041891666666666695,0.023925000000000016,0.0,0.0,0
qwen_instruct,h2_choice,79,random,AsPd,OD1,2.0,0.09033333333333331,0.045250000000000005,-0.015649999999999966,0.01257500000000003,0.0,0.0,0
qwen_instruct,h2_choice,79,random,AsSh,CO1,0.0,0.05523333333333334,0.030375,0.006783333333333338,0.015350000000000016,0.0,0.0,0
qwen_instruct,h2_choice,79,random,BaAs,MP,0.0,0.057241666666666635,0.028624999999999998,-0.03745833333333331,0.017775,0.0,0.0,0
qwen_instruct,h2_choice,79,random,BaBa,CO2,1.0,0.04551666666666665,0.023749999999999993,-0.03144999999999997,0.015749999999999986,0.0,0.0,1
qwen_instruct,h2_choice,79,random,BaCh,CO2,2.0,0.05487500000000003,0.026975000000000006,-0.030924999999999987,0.017550000000000003,0.0,0.0,1
qwen_instruct,h2_choice,79,random,BaCm,OD1,2.0,0.026124999999999975,0.014,-0.008858333333333312,0.0076749999999999995,0.0,0.0,1
qwen_instruct,h2_choice,79,random,BaCo,MP,-1.0,0.03203333333333335,0.016650000000000005,-0.02213333333333335,0.012000000000000005,0.0,0.0,1
qwen_instruct,h2_choice,79,random,BaDl,OD1,2.0,0.03942499999999999,0.02447499999999999,-0.02650833333333328,0.019824999999999975,-0.08333333333333334,0.25,1
qwen_instruct,h2_choice,79,random,BaHa,OD2,2.0,0.03785833333333333,0.023525,0.01684166666666669,0.011275000000000007,0.0,0.0,1
qwen_instruct,h2_choice,79,random,BaHr,CO1,2.0,0.03121666666666665,0.014099999999999984,-0.021449999999999973,0.010699999999999998,0.0,0.0,1
qwen_instruct,h2_choice,79,random,BaNc,OD2,-0.0,0.04510000000000001,0.02130000000000001,0.003983333333333388,0.007699999999999985,0.0,0.0,0
qwen_instruct,h2_choice,79,random,BaPc,OD2,2.0,0.04216666666666665,0.023349999999999985,0.0281,0.017075000000000007,0.0,0.0,1
qwen_instruct,h2_choice,79,random,BaPd,OD1,2.0,0.051574999999999996,0.026075000000000004,-0.018658333333333336,0.01500000000000001,0.0,0.0,1
qwen_instruct,h2_choice,79,random,BaSh,MP,0.0,0.03414166666666667,0.015825,-0.0023583333333333195,0.008125000000000007,0.0,0.0,0
qwen_instruct,h2_choice,79,random,ChAs,MP,0.0,0.04165833333333333,0.020975000000000008,-0.013641666666666732,0.009925000000000008,0.0,0.0,1
qwen_instruct,h2_choice,79,random,ChBa,CO2,0.5,0.02831666666666664,0.012824999999999996,-0.021349999999999977,0.00977499999999998,0.0,0.0,1
qwen_instruct,h2_choice,79,random,ChCh,CO2,0.0,0.03176666666666668,0.014200000000000004,-0.021650000000000034,0.010425000000000012,0.0,0.0,0
qwen_instruct,h2_choice,79,random,ChCm,OD1,1.0,0.06020833333333331,0.029175000000000006,-0.041608333333333296,0.021249999999999977,-0.6666666666666665,0.25,1
qwen_instruct,h2_choice,79,random,ChCo,MP,-0.5,0.051425000000000026,0.02525000000000001,-0.03169166666666673,0.015250000000000015,0.0,0.0,1
qwen_instruct,h2_choice,79,random,ChDl,OD1,1.0,0.030549999999999983,0.013125000000000008,-0.025366666666666652,0.011924999999999995,-0.5833333333333334,0.25,1
qwen_instruct,h2_choice,79,random,ChHa,OD2,1.0,0.04162500000000002,0.021150000000000016,-0.0011916666666666488,0.012850000000000028,0.0,0.0,1
qwen_instruct,h2_choice,79,random,ChHr,CO1,1.0,0.03592499999999999,0.018400000000000007,-0.031191666666666656,0.016800000000000006,0.0,0.0,1
