model,game_code,p_canonical,inc_projection,delta1c_q05,n_cells,inc_projection_z,delta1c_q05_z,row_scope,layer
gptoss,NcAs,1.0,43.06800360498516,1.0,4,0.5238030418315673,0.09166984970282117,heterogeneous_all,36
gptoss,NcBa,1.0,94.48796468194789,1.0,4,1.1613844438229444,0.09166984970282117,heterogeneous_all,36
gptoss,NcCh,1.0,33.55592173380687,1.0,4,0.40585805766082395,0.09166984970282117,heterogeneous_all,36
gptoss,NcCm,1.0,79.28085153197594,1.0,4,0.9728239642090355,0.09166984970282117,heterogeneous_all,36
gptoss,NcCo,1.0,36.4872672308066,1.0,4,0.4422052530408597,0.09166984970282117,heterogeneous_all,36
gptoss,NcDl,1.0,60.08444029602015,1.0,4,0.7347982144286223,0.09166984970282117,heterogeneous_all,36
gptoss,NcHa,1.0,38.44564043717455,1.0,4,0.46648808617388277,0.09166984970282117,heterogeneous_all,36
gptoss,NcHr,1.0,102.60261785761472,1.0,4,1.2620020219006802,0.09166984970282117,heterogeneous_all,36
gptoss,NcNc,1.0,52.84934995823734,1.0,4,0.6450867688249706,0.09166984970282117,heterogeneous_all,36
gptoss,NcPc,1.0,86.74286558055334,1.0,4,1.0653491485756736,0.09166984970282117,heterogeneous_all,36
gptoss,NcPd,1.0,65.83048642500728,1.0,4,0.8060462681045731,0.09166984970282117,heterogeneous_all,36
gptoss,NcSh,1.0,55.44441118919132,1.0,4,0.6772642100993551,0.09166984970282117,heterogeneous_all,36
gptoss,PcAs,1.0,26.429129298310215,2.0,4,0.3174894510427752,1.191708046136675,heterogeneous_all,36
gptoss,PcBa,1.0,38.817361111030856,2.0,4,0.4710972337388089,1.191708046136675,heterogeneous_all,36
gptoss,PcCh,1.0,35.86460585325908,2.0,4,0.43448456819886955,1.191708046136675,heterogeneous_all,36
gptoss,PcCm,1.0,58.22006840888562,2.0,4,0.7116809499123506,1.191708046136675,heterogeneous_all,36
gptoss,PcCo,1.0,105.44004492365144,2.0,4,1.29718467643642,1.191708046136675,heterogeneous_all,36
gptoss,PcDl,1.0,90.77070121261556,2.0,4,1.115292264740956,1.191708046136675,heterogeneous_all,36
gptoss,PcHa,1.0,39.565432461931806,2.0,4,0.48037293855669333,1.191708046136675,heterogeneous_all,36
gptoss,PcHr,1.0,63.970529436988365,2.0,4,0.7829837460950794,1.191708046136675,heterogeneous_all,36
gptoss,PcNc,1.0,32.082102631128905,2.0,4,0.3875834493163986,1.191708046136675,heterogeneous_all,36
gptoss,PcPc,1.0,25.77587422729463,2.0,4,0.309389419939821,1.191708046136675,heterogeneous_all,36
gptoss,PcPd,1.0,62.423134219848535,2.0,4,0.7637968312994403,1.191708046136675,heterogeneous_all,36
gptoss,PcSh,1.0,28.935483512286197,2.0,4,0.34856697035948553,1.191708046136675,heterogeneous_all,36
gptoss,PdAs,1.0,54.88180040307813,1.0,4,0.6702881220924307,0.09166984970282117,heterogeneous_all,36
gptoss,PdBa,1.0,91.16315401649653,1.0,4,1.120158480188676,0.09166984970282117,heterogeneous_all,36
gptoss,PdCh,1.0,54.75020104170843,1.0,4,0.6686563568486243,0.09166984970282117,heterogeneous_all,36
gptoss,PdCm,1.0,47.67691720646718,1.0,4,0.5809512296975938,0.09166984970282117,heterogeneous_all,36
gptoss,PdCo,1.0,33.16071036355592,1.0,4,0.4009576373911473,0.09166984970282117,heterogeneous_all,36
gptoss,PdDl,1.0,12.58859103421369,1.0,4,0.14587380595253585,0.09166984970282117,heterogeneous_all,36
gptoss,PdHa,1.0,32.3331056926193,1.0,4,0.39069575979850185,0.09166984970282117,heterogeneous_all,36
gptoss,PdHr,1.0,59.8213898447997,1.0,4,0.7315365224325399,0.09166984970282117,heterogeneous_all,36
gptoss,PdNc,1.0,60.567925712842566,1.0,4,0.7407931880428308,0.09166984970282117,heterogeneous_all,36
gptoss,PdPc,1.0,86.54130780083185,1.0,4,1.0628499344750493,0.09166984970282117,heterogeneous_all,36
gptoss,PdPd,1.0,7.651285229081406,1.0,4,0.08465372154631196,0.09166984970282117,heterogeneous_all,36
gptoss,PdSh,1.0,57.64884999057623,1.0,4,0.7045981316378699,0.09166984970282117,heterogeneous_all,36
gptoss,ShAs,1.0,-96.5506775982709,0.0,4,-1.2073976950286016,-1.0083683467310325,heterogeneous_all,36
gptoss,ShBa,0.75,-135.41250314979075,-0.0,4,-1.6892645945775249,-1.0083683467310325,heterogeneous_all,36
gptoss,ShCh,0.75,-94.71284488279751,-0.0,4,-1.184609502762114,-1.0083683467310325,heterogeneous_all,36
gptoss,ShCm,1.0,54.81840888400015,-0.0,4,0.6695020994513866,-1.0083683467310325,heterogeneous_all,36
gptoss,ShCo,0.75,-106.9152220472159,0.0,4,-1.3359127822117567,-1.0083683467310325,heterogeneous_all,36
gptoss,ShDl,1.0,26.981597377613085,-0.0,4,0.32433977463656766,-1.0083683467310325,heterogeneous_all,36
gptoss,ShHa,1.0,22.37728128544778,0.0,4,0.2672485935510682,-1.0083683467310325,heterogeneous_all,36
gptoss,ShHr,0.75,-96.84333561626252,-0.0,4,-1.2110265058154444,-1.0083683467310325,heterogeneous_all,36
gptoss,ShNc,0.75,33.9653973660426,0.0,4,0.410935347534525,-1.0083683467310325,heterogeneous_all,36
gptoss,ShPc,0.75,-274.4132144545553,0.0,4,-3.412802818553273,-1.0083683467310325,heterogeneous_all,36
gptoss,ShPd,1.0,3.762000554947556,-0.0,4,0.036428566891560356,-1.0083683467310325,heterogeneous_all,36
gptoss,ShSh,0.75,-98.77676769695637,0.0,4,-1.235000081657301,-1.0083683467310325,heterogeneous_all,36
gptoss,AsDl,1.0,55.22435051125082,-0.0,4,1.1545158923998717,-1.2361761269486566,pure_complete_games,36
gptoss,AsPc,1.0,-81.03629811739215,0.0,4,-1.711297312042714,-1.2361761269486566,pure_complete_games,36
gptoss,AsPd,1.0,-78.28004567906817,-0.0,4,-1.6533282306386383,-1.2361761269486566,pure_complete_games,36
gptoss,AsSh,0.5,-72.42747456029674,0.0,4,-1.5302378464307593,-1.2361761269486566,pure_complete_games,36
gptoss,BaCh,0.75,-40.7172593853829,0.0,4,-0.8633134315055758,-1.2361761269486566,pure_complete_games,36
gptoss,BaCm,0.5,15.888351887809758,0.0,4,0.3272071616729274,-1.2361761269486566,pure_complete_games,36
gptoss,BaDl,1.0,66.6107414293835,0.0,4,1.3939927316233602,-1.2361761269486566,pure_complete_games,36
gptoss,BaHa,0.75,20.04600043429088,-0.0,4,0.4146501925395257,-1.2361761269486566,pure_complete_games,36
gptoss,BaHr,0.5,-18.5643861509139,0.0,4,-0.3973975763366698,-1.2361761269486566,pure_complete_games,36
gptoss,BaNc,0.5,-86.52165968073939,-0.0,4,-1.8266646008204506,-1.2361761269486566,pure_complete_games,36
gptoss,BaPd,1.0,-20.15458124464452,0.0,4,-0.4308423173027352,-1.2361761269486566,pure_complete_games,36
gptoss,BaSh,1.0,-66.39455837860754,0.0,4,-1.4033544723327886,-1.2361761269486566,pure_complete_games,36
gptoss,ChCh,1.0,-71.15151247345332,0.0,4,-1.5034020061962858,-1.2361761269486566,pure_complete_games,36
gptoss,ChCm,1.0,-76.55253288513259,0.0,4,-1.6169954447204054,-1.2361761269486566,pure_complete_games,36
gptoss,ChDl,1.0,-64.20172141476644,0.0,4,-1.3572350593591105,-1.2361761269486566,pure_complete_games,36
gptoss,ChHr,0.0,12.88583477490256,0.0,4,0.2640586791481971,-1.2361761269486566,pure_complete_games,36
gptoss,ChNc,0.25,-1.6144476510123855,-0.0,4,-0.040909051906611954,-1.2361761269486566,pure_complete_games,36
gptoss,ChPc,1.0,-70.05342670065542,-0.0,4,-1.4803072335017042,-1.2361761269486566,pure_complete_games,36
gptoss,ChPd,1.0,-66.38452302030397,0.0,4,-1.4031434102057025,-1.2361761269486566,pure_complete_games,36
gptoss,CmAs,1.0,33.714331656191376,2.0,4,0.7021204526083105,0.9524635732227357,pure_complete_games,36
gptoss,CmBa,1.0,77.10254725638342,2.0,4,1.6146547934883997,0.9524635732227357,pure_complete_games,36
gptoss,CmCh,1.0,-42.5676645114348,2.0,4,-0.9022308702318513,0.9524635732227357,pure_complete_games,36
gptoss,CmCm,1.0,-12.635181373727342,2.0,4,-0.27269544469913215,0.9524635732227357,pure_complete_games,36
gptoss,CmCo,1.0,30.84696626005885,2.0,4,0.6418144604022011,0.9524635732227357,pure_complete_games,36
gptoss,CmDl,1.0,39.29314088647891,2.0,4,0.8194531184816141,0.9524635732227357,pure_complete_games,36
gptoss,CmHa,1.0,37.32200271605531,2.0,4,0.7779964407582018,0.9524635732227357,pure_complete_games,36
gptoss,CmHr,1.0,-4.548983396409389,2.0,4,-0.10262776066593375,0.9524635732227357,pure_complete_games,36
gptoss,CmNc,1.0,39.526753671835955,2.0,4,0.8243664269954126,0.9524635732227357,pure_complete_games,36
gptoss,CmPc,1.0,36.589280148311765,2.0,4,0.7625859313340516,0.9524635732227357,pure_complete_games,36
gptoss,CmPd,1.0,38.68841130464395,2.0,4,0.8067345380390476,0.9524635732227357,pure_complete_games,36
gptoss,CmSh,1.0,-59.42326682293097,2.0,4,-1.2567353303182438,0.9524635732227357,pure_complete_games,36
gptoss,CoCm,1.0,-42.477441842205195,-1.0,4,-0.9003333207968496,-2.330495977034353,pure_complete_games,36
gptoss,CoDl,1.0,-75.46293316566846,-1.0,4,-1.594079149406801,-2.330495977034353,pure_complete_games,36
gptoss,CoHa,1.0,-74.00831399156291,1.0,4,-1.5634858205290845,-0.1418562768629605,pure_complete_games,36
gptoss,CoNc,0.25,-47.917615055933695,1.0,4,-1.0147502150892547,-0.1418562768629605,pure_complete_games,36
gptoss,CoPc,1.0,15.690514524908538,1.0,4,0.32304627639430533,-0.1418562768629605,pure_complete_games,36
gptoss,CoPd,1.0,-46.47380008015638,-1.0,4,-0.9843841184649003,-2.330495977034353,pure_complete_games,36
gptoss,DlAs,1.0,-12.96206681696202,2.0,4,-0.27957044954455224,0.9524635732227357,pure_complete_games,36
gptoss,DlBa,1.0,-7.387269239839959,2.0,4,-0.16232215614950235,0.9524635732227357,pure_complete_games,36
gptoss,DlCh,1.0,24.388332620209088,2.0,4,0.5059774615766448,0.9524635732227357,pure_complete_games,36
gptoss,DlCm,1.0,-13.602543874705852,2.0,4,-0.293040865454777,0.9524635732227357,pure_complete_games,36
gptoss,DlCo,1.0,31.77348998404667,2.0,4,0.6613009662214275,0.9524635732227357,pure_complete_games,36
gptoss,DlDl,1.0,-13.526329240851041,2.0,4,-0.2914379308858382,0.9524635732227357,pure_complete_games,36
gptoss,DlHa,1.0,21.928562553612885,2.0,4,0.4542439522495637,0.9524635732227357,pure_complete_games,36
gptoss,DlHr,1.0,40.42588571599954,2.0,4,0.8432768351773373,0.9524635732227357,pure_complete_games,36
gptoss,DlNc,1.0,-48.76837133051363,2.0,4,-1.0326431914547074,0.9524635732227357,pure_complete_games,36
gptoss,DlPc,1.0,60.63590642485979,2.0,4,1.2683309119956316,0.9524635732227357,pure_complete_games,36
gptoss,DlPd,1.0,-59.386030990751806,2.0,4,-1.2559521919682402,0.9524635732227357,pure_complete_games,36
gptoss,DlSh,1.0,-4.590345033135826,2.0,4,-0.10349767230866364,0.9524635732227357,pure_complete_games,36
gptoss,HaAs,1.0,46.530344167833945,2.0,4,0.9716648754024796,0.9524635732227357,pure_complete_games,36
gptoss,HaBa,1.0,123.66580804591129,2.0,4,2.5939662011142866,0.9524635732227357,pure_complete_games,36
gptoss,HaCh,1.0,19.928050473932636,2.0,4,0.4121694869413939,0.9524635732227357,pure_complete_games,36
gptoss,HaCm,1.0,1.4032938344463872,2.0,4,0.022559627302390455,0.9524635732227357,pure_complete_games,36
gptoss,HaCo,1.0,49.38301555403947,2.0,4,1.031661825430243,0.9524635732227357,pure_complete_games,36
gptoss,HaDl,1.0,-8.737439377781634,2.0,4,-0.19071872881005517,0.9524635732227357,pure_complete_games,36
gptoss,HaHa,1.0,-13.806623370760079,2.0,4,-0.2973330343269663,0.9524635732227357,pure_complete_games,36
gptoss,HaHr,1.0,-1.1361628748520864,2.0,4,-0.030849839354794364,0.9524635732227357,pure_complete_games,36
gptoss,HaNc,1.0,-66.12438791891755,2.0,4,-1.3976722883814996,0.9524635732227357,pure_complete_games,36
gptoss,HaPc,1.0,-44.443499628133324,2.0,4,-0.9416831486474827,0.9524635732227357,pure_complete_games,36
gptoss,HaPd,1.0,45.25780543862629,2.0,4,0.9449010347042981,0.9524635732227357,pure_complete_games,36
gptoss,HaSh,1.0,6.255881908924206,2.0,4,0.12461852045693167,0.9524635732227357,pure_complete_games,36
gptoss,HrBa,1.0,2.292667099256523,1.0,4,0.0412647903235749,-0.1418562768629605,pure_complete_games,36
gptoss,HrCh,0.75,-8.623238555159357,1.0,4,-0.18831687450565457,-0.1418562768629605,pure_complete_games,36
gptoss,HrDl,1.0,-66.68203270689847,-1.0,4,-1.4094005886124759,-2.330495977034353,pure_complete_games,36
gptoss,HrHa,0.75,44.74295840823645,1.0,4,0.9340728503913025,-0.1418562768629605,pure_complete_games,36
gptoss,HrNc,0.75,-46.83709193089044,1.0,4,-0.9920248173268107,-0.1418562768629605,pure_complete_games,36
gptoss,HrPd,1.0,-27.42423645424394,-1.0,4,-0.5837365982348128,-2.330495977034353,pure_complete_games,36
gptoss,NcAs,1.0,-5.544955402456182,1.0,4,-0.12357489217389345,-0.1418562768629605,pure_complete_games,36
gptoss,NcBa,1.0,72.83400618606979,1.0,4,1.5248794879535716,-0.1418562768629605,pure_complete_games,36
gptoss,NcCh,1.0,-6.689459149696916,1.0,4,-0.14764592063578974,-0.1418562768629605,pure_complete_games,36
gptoss,NcCm,1.0,64.42961670253402,1.0,4,1.348119648633885,-0.1418562768629605,pure_complete_games,36
gptoss,NcCo,1.0,-8.011336064264874,1.0,4,-0.1754474345324465,-0.1418562768629605,pure_complete_games,36
gptoss,NcDl,1.0,30.984428915451016,1.0,4,0.6447055540297842,-0.1418562768629605,pure_complete_games,36
gptoss,NcHa,1.0,-5.911159922974374,1.0,4,-0.1312768498629969,-0.1418562768629605,pure_complete_games,36
gptoss,NcHr,1.0,122.4989408919199,1.0,4,2.5694248288883808,-0.1418562768629605,pure_complete_games,36
gptoss,NcNc,1.0,15.551926946299993,1.0,4,0.32013152355300256,-0.1418562768629605,pure_complete_games,36
gptoss,NcPc,1.0,73.97261232553176,1.0,4,1.5488264788270878,-0.1418562768629605,pure_complete_games,36
gptoss,NcPd,1.0,37.94425336978067,1.0,4,0.7910835217156627,-0.1418562768629605,pure_complete_games,36
gptoss,NcSh,1.0,23.888541958629588,1.0,4,0.495465940518829,-0.1418562768629605,pure_complete_games,36
gptoss,PcAs,1.0,-13.837433560387552,2.0,4,-0.29798102954168476,0.9524635732227357,pure_complete_games,36
gptoss,PcBa,1.0,-6.130307894992576,2.0,4,-0.13588593662617673,0.9524635732227357,pure_complete_games,36
gptoss,PcCh,1.0,-4.4090352164690145,2.0,4,-0.09968439186468966,0.9524635732227357,pure_complete_games,36
gptoss,PcCm,1.0,25.45204798134836,2.0,4,0.5283493610091017,0.9524635732227357,pure_complete_games,36
gptoss,PcCo,1.0,128.6549048375641,2.0,4,2.698896124813147,0.9524635732227357,pure_complete_games,36
gptoss,PcDl,1.0,63.31079531488066,2.0,4,1.324588767646461,0.9524635732227357,pure_complete_games,36
gptoss,PcHa,1.0,1.277963172255589,2.0,4,0.019923691907669152,0.9524635732227357,pure_complete_games,36
gptoss,PcHr,1.0,40.17962930152765,2.0,4,0.8380976077820856,0.9524635732227357,pure_complete_games,36
gptoss,PcNc,1.0,-13.235514584030238,2.0,4,-0.28532156132536546,0.9524635732227357,pure_complete_games,36
gptoss,PcPc,1.0,-19.13579076588389,2.0,4,-0.4094152711527519,0.9524635732227357,pure_complete_games,36
gptoss,PcPd,1.0,31.53599906546772,2.0,4,0.6563060934004884,0.9524635732227357,pure_complete_games,36
gptoss,PcSh,1.0,-21.45471758103687,2.0,4,-0.45818658667109335,0.9524635732227357,pure_complete_games,36
gptoss,PdAs,1.0,26.125422005203554,1.0,4,0.542511660899161,-0.1418562768629605,pure_complete_games,36
gptoss,PdBa,1.0,72.49217749740063,1.0,4,1.5176901990465803,-0.1418562768629605,pure_complete_games,36
gptoss,PdCh,1.0,26.709453707525125,1.0,4,0.5547949266928511,-0.1418562768629605,pure_complete_games,36
gptoss,PdCm,1.0,15.30554230789814,1.0,4,0.3149495993715892,-0.1418562768629605,pure_complete_games,36
gptoss,PdCo,1.0,-12.386782430399926,1.0,4,-0.2674711559633771,-0.1418562768629605,pure_complete_games,36
gptoss,PdDl,1.0,-60.435783597493064,1.0,4,-1.2780304288772397,-0.1418562768629605,pure_complete_games,36
gptoss,PdHa,1.0,-0.29628285139042276,1.0,4,-0.013185610646007574,-0.1418562768629605,pure_complete_games,36
gptoss,PdHr,1.0,34.30918174116688,1.0,4,0.71463124897794,-0.1418562768629605,pure_complete_games,36
gptoss,PdNc,1.0,38.85403120384314,1.0,4,0.8102178305289949,-0.1418562768629605,pure_complete_games,36
gptoss,PdPc,1.0,67.97694063866328,1.0,4,1.4227264252704783,-0.1418562768629605,pure_complete_games,36
gptoss,PdPd,1.0,-59.06880742907464,1.0,4,-1.2492803943438773,-0.1418562768629605,pure_complete_games,36
gptoss,PdSh,1.0,27.72894465394341,1.0,4,0.5762367049719033,-0.1418562768629605,pure_complete_games,36
gptoss,ShCm,1.0,13.86358806398541,-0.0,4,0.2846226373763527,-1.2361761269486566,pure_complete_games,36
gptoss,ShDl,1.0,-41.26814854880989,-0.0,4,-0.8748996484700643,-1.2361761269486566,pure_complete_games,36
gptoss,ShHa,1.0,-18.859522978090805,0.0,4,-0.40360484912564626,-1.2361761269486566,pure_complete_games,36
gptoss,ShNc,0.75,-31.52693747373489,0.0,4,-0.6700239810842857,-1.2361761269486566,pure_complete_games,36
gptoss,ShPd,1.0,-66.40242665016302,-0.0,4,-1.403519956621516,-1.2361761269486566,pure_complete_games,36
