layer,condition,cb_id,region,contrib_incr,mean_abs,mean_score,model,game_code
79,cue_maximin,1,intro,6.328125,1.9033203125,0.1689453125,qwen_instruct,HaCo
79,cue_maximin,1,rule,-25.4921875,2.5084635416666665,-0.9632975260416666,qwen_instruct,HaCo
79,cue_maximin,1,label_token,43.4375,2.796875,1.4453125,qwen_instruct,HaCo
79,cue_maximin,1,own_payoff,-6.80859375,1.921875,-0.296875,qwen_instruct,HaCo
79,cue_maximin,1,opponent_payoff,-14.51953125,3.53125,-2.734375,qwen_instruct,HaCo
79,cue_maximin,1,question,0.640625,3.99609375,3.99609375,qwen_instruct,HaCo
79,cue_maximin,1,answer_prefix,-0.0703125,1.9479166666666667,1.9479166666666667,qwen_instruct,HaCo
79,cue_maximin,2,cue_prefix,0.1640625,2.0520833333333335,1.3314732142857142,qwen_instruct,HaCo
79,cue_maximin,2,intro,-6.2265625,1.896728515625,-0.117431640625,qwen_instruct,HaCo
79,cue_maximin,2,rule,26.3564453125,2.5145365397135415,1.1096700032552083,qwen_instruct,HaCo
79,cue_maximin,2,label_token,-40.875,2.46875,-1.234375,qwen_instruct,HaCo
79,cue_maximin,2,own_payoff,7.10546875,2.7890625,0.8046875,qwen_instruct,HaCo
79,cue_maximin,2,opponent_payoff,10.2412109375,2.625,1.734375,qwen_instruct,HaCo
79,cue_maximin,2,question,0.0,3.9017857142857144,-1.6071428571428572,qwen_instruct,HaCo
79,cue_maximin,2,answer_prefix,3.546875,1.59375,-0.34375,qwen_instruct,HaCo
79,cue_maximin,3,cue_prefix,-0.0078125,2.0636160714285716,1.359375,qwen_instruct,HaCo
79,cue_maximin,3,intro,-6.4296875,1.92822265625,-0.11376953125,qwen_instruct,HaCo
79,cue_maximin,3,rule,25.443359375,2.4944051106770835,1.1584269205729167,qwen_instruct,HaCo
79,cue_maximin,3,label_token,-40.265625,2.447265625,-1.150390625,qwen_instruct,HaCo
79,cue_maximin,3,own_payoff,7.59375,2.84375,0.96875,qwen_instruct,HaCo
79,cue_maximin,3,opponent_payoff,10.556640625,2.640625,1.859375,qwen_instruct,HaCo
79,cue_maximin,3,question,-0.421875,3.825892857142857,-3.825892857142857,qwen_instruct,HaCo
79,cue_maximin,3,answer_prefix,4.65625,1.8333333333333333,0.08333333333333333,qwen_instruct,HaCo
79,cue_risk_aversion,0,cue_prefix,1.203125,1.7254971590909092,-1.2560369318181819,qwen_instruct,HaCo
79,cue_risk_aversion,0,intro,5.578125,2.05224609375,-0.05615234375,qwen_instruct,HaCo
79,cue_risk_aversion,0,rule,-26.2392578125,2.5155741373697915,-1.0918477376302083,qwen_instruct,HaCo
79,cue_risk_aversion,0,label_token,42.15625,2.08203125,0.42578125,qwen_instruct,HaCo
79,cue_risk_aversion,0,own_payoff,-4.96875,2.1484375,-0.0859375,qwen_instruct,HaCo
79,cue_risk_aversion,0,opponent_payoff,-14.8857421875,3.4453125,-2.6640625,qwen_instruct,HaCo
79,cue_risk_aversion,0,question,0.6875,3.6060267857142856,0.9274553571428571,qwen_instruct,HaCo
79,cue_risk_aversion,0,answer_prefix,1.28125,2.1666666666666665,2.1666666666666665,qwen_instruct,HaCo
79,cue_risk_aversion,1,cue_prefix,1.328125,1.7397017045454546,-1.2446732954545454,qwen_instruct,HaCo
79,cue_risk_aversion,1,intro,5.515625,2.0732421875,-0.0791015625,qwen_instruct,HaCo
79,cue_risk_aversion,1,rule,-26.6796875,2.5233561197916665,-1.0957845052083333,qwen_instruct,HaCo
79,cue_risk_aversion,1,label_token,42.3125,2.171875,0.3984375,qwen_instruct,HaCo
79,cue_risk_aversion,1,own_payoff,-5.109375,2.328125,-0.359375,qwen_instruct,HaCo
79,cue_risk_aversion,1,opponent_payoff,-14.5546875,3.3203125,-2.6484375,qwen_instruct,HaCo
79,cue_risk_aversion,1,question,0.34375,3.4308035714285716,3.296875,qwen_instruct,HaCo
79,cue_risk_aversion,1,answer_prefix,1.9375,1.875,1.875,qwen_instruct,HaCo
79,cue_risk_aversion,2,cue_prefix,-1.0,1.7613636363636365,1.1590909090909092,qwen_instruct,HaCo
79,cue_risk_aversion,2,intro,-5.75,2.0849609375,0.0654296875,qwen_instruct,HaCo
79,cue_risk_aversion,2,rule,28.1953125,2.559814453125,1.1568196614583333,qwen_instruct,HaCo
79,cue_risk_aversion,2,label_token,-40.046875,2.357421875,-0.349609375,qwen_instruct,HaCo
79,cue_risk_aversion,2,own_payoff,4.70703125,3.1484375,0.5078125,qwen_instruct,HaCo
79,cue_risk_aversion,2,opponent_payoff,11.23828125,2.6328125,1.9453125,qwen_instruct,HaCo
79,cue_risk_aversion,2,question,-1.234375,3.7979910714285716,-0.9497767857142857,qwen_instruct,HaCo
79,cue_risk_aversion,2,answer_prefix,-1.796875,2.1458333333333335,-2.1458333333333335,qwen_instruct,HaCo
79,cue_risk_aversion,3,cue_prefix,-1.21875,1.7247869318181819,1.2439630681818181,qwen_instruct,HaCo
79,cue_risk_aversion,3,intro,-5.5,2.08056640625,0.08447265625,qwen_instruct,HaCo
79,cue_risk_aversion,3,rule,28.787109375,2.5761922200520835,1.2433878580729167,qwen_instruct,HaCo
79,cue_risk_aversion,3,label_token,-41.125,2.3359375,-0.3515625,qwen_instruct,HaCo
79,cue_risk_aversion,3,own_payoff,5.037109375,3.12109375,0.66015625,qwen_instruct,HaCo
79,cue_risk_aversion,3,opponent_payoff,11.48828125,2.5703125,2.0078125,qwen_instruct,HaCo
79,cue_risk_aversion,3,question,-0.8125,3.5111607142857144,-3.341517857142857,qwen_instruct,HaCo
79,cue_risk_aversion,3,answer_prefix,-1.1875,1.4375,-1.1041666666666667,qwen_instruct,HaCo
79,cue_selfish_maximizer,0,cue_prefix,-0.109375,1.9129261363636363,-0.9467329545454546,qwen_instruct,HaCo
79,cue_selfish_maximizer,0,intro,8.203125,1.891845703125,0.346923828125,qwen_instruct,HaCo
79,cue_selfish_maximizer,0,rule,-22.21875,2.4959309895833335,-0.9981282552083334,qwen_instruct,HaCo
79,cue_selfish_maximizer,0,label_token,38.796875,2.294921875,0.677734375,qwen_instruct,HaCo
79,cue_selfish_maximizer,0,own_payoff,-5.75390625,1.6640625,0.0390625,qwen_instruct,HaCo
79,cue_selfish_maximizer,0,opponent_payoff,-13.73046875,3.171875,-2.25,qwen_instruct,HaCo
79,cue_selfish_maximizer,0,question,0.375,4.191964285714286,1.4598214285714286,qwen_instruct,HaCo
79,cue_selfish_maximizer,0,answer_prefix,1.40625,3.46875,3.46875,qwen_instruct,HaCo
79,cue_selfish_maximizer,1,cue_prefix,-0.078125,1.9259943181818182,-0.9671875,qwen_instruct,HaCo
79,cue_selfish_maximizer,1,intro,8.234375,1.929931640625,0.359619140625,qwen_instruct,HaCo
79,cue_selfish_maximizer,1,rule,-24.998046875,2.48651123046875,-1.00738525390625,qwen_instruct,HaCo
79,cue_selfish_maximizer,1,label_token,40.46875,2.26171875,0.87109375,qwen_instruct,HaCo
79,cue_selfish_maximizer,1,own_payoff,-5.400390625,1.6015625,0.0390625,qwen_instruct,HaCo
79,cue_selfish_maximizer,1,opponent_payoff,-13.5859375,3.22265625,-2.27734375,qwen_instruct,HaCo
79,cue_selfish_maximizer,1,question,-0.1953125,3.967075892857143,3.967075892857143,qwen_instruct,HaCo
79,cue_selfish_maximizer,1,answer_prefix,0.6796875,2.875,2.875,qwen_instruct,HaCo
79,cue_selfish_maximizer,2,cue_prefix,0.0625,1.8920454545454546,0.9181818181818182,qwen_instruct,HaCo
79,cue_selfish_maximizer,2,intro,-8.09375,1.91357421875,-0.33544921875,qwen_instruct,HaCo
79,cue_selfish_maximizer,2,rule,28.7236328125,2.534149169921875,1.2132670084635417,qwen_instruct,HaCo
79,cue_selfish_maximizer,2,label_token,-42.125,2.28125,-0.7578125,qwen_instruct,HaCo
79,cue_selfish_maximizer,2,own_payoff,6.7060546875,2.52734375,0.69140625,qwen_instruct,HaCo
79,cue_selfish_maximizer,2,opponent_payoff,8.9140625,2.390625,1.703125,qwen_instruct,HaCo
79,cue_selfish_maximizer,2,question,0.296875,4.347098214285714,-1.3024553571428572,qwen_instruct,HaCo
79,cue_selfish_maximizer,2,answer_prefix,6.140625,2.6666666666666665,-0.25,qwen_instruct,HaCo
79,cue_selfish_maximizer,3,cue_prefix,0.078125,1.903125,0.9275568181818182,qwen_instruct,HaCo
79,cue_selfish_maximizer,3,intro,-8.234375,1.886474609375,-0.327880859375,qwen_instruct,HaCo
79,cue_selfish_maximizer,3,rule,26.400390625,2.5394083658854165,1.1928914388020833,qwen_instruct,HaCo
79,cue_selfish_maximizer,3,label_token,-41.25,2.234375,-0.6484375,qwen_instruct,HaCo
79,cue_selfish_maximizer,3,own_payoff,6.705078125,2.56640625,0.71484375,qwen_instruct,HaCo
79,cue_selfish_maximizer,3,opponent_payoff,10.61328125,2.4609375,1.7734375,qwen_instruct,HaCo
79,cue_selfish_maximizer,3,question,1.98046875,3.787109375,-3.787109375,qwen_instruct,HaCo
79,cue_selfish_maximizer,3,answer_prefix,5.36328125,2.5729166666666665,0.5104166666666666,qwen_instruct,HaCo
40,baseline,0,intro,-0.48828125,3.6279296875,-3.283203125,qwen_instruct,HaDl
40,baseline,0,rule,-11.96484375,1.662322998046875,-1.122222900390625,qwen_instruct,HaDl
40,baseline,0,label_token,16.859375,1.6328125,-0.626953125,qwen_instruct,HaDl
40,baseline,0,own_payoff,-4.57421875,1.3203125,1.3203125,qwen_instruct,HaDl
40,baseline,0,opponent_payoff,3.2109375,1.48046875,1.48046875,qwen_instruct,HaDl
40,baseline,0,question,-4.8125,1.6026785714285714,-1.3727678571428572,qwen_instruct,HaDl
40,baseline,0,answer_prefix,0.296875,1.8763020833333333,-1.6861979166666667,qwen_instruct,HaDl
40,baseline,1,intro,-1.0234375,3.635009765625,-3.313720703125,qwen_instruct,HaDl
40,baseline,1,rule,-14.05078125,1.6959584554036458,-1.1639455159505208,qwen_instruct,HaDl
40,baseline,1,label_token,19.2421875,1.6015625,-0.453125,qwen_instruct,HaDl
40,baseline,1,own_payoff,-4.34375,1.296875,1.296875,qwen_instruct,HaDl
40,baseline,1,opponent_payoff,3.22265625,1.60546875,1.60546875,qwen_instruct,HaDl
40,baseline,1,question,-4.390625,1.6291852678571428,-1.4573102678571428,qwen_instruct,HaDl
40,baseline,1,answer_prefix,-0.09375,1.6744791666666667,-1.6744791666666667,qwen_instruct,HaDl
40,baseline,2,intro,0.5546875,3.5283203125,3.2001953125,qwen_instruct,HaDl
40,baseline,2,rule,10.4296875,1.8304239908854167,1.3336385091145833,qwen_instruct,HaDl
40,baseline,2,label_token,-17.71484375,1.61572265625,0.78759765625,qwen_instruct,HaDl
40,baseline,2,own_payoff,6.65234375,1.14453125,-0.60546875,qwen_instruct,HaDl
40,baseline,2,opponent_payoff,-3.40625,2.099609375,-1.541015625,qwen_instruct,HaDl
40,baseline,2,question,5.375,1.5895647321428572,1.4020647321428572,qwen_instruct,HaDl
40,baseline,2,answer_prefix,-0.578125,1.9778645833333333,1.32421875,qwen_instruct,HaDl
40,baseline,3,intro,0.2890625,3.5699462890625,3.2432861328125,qwen_instruct,HaDl
40,baseline,3,rule,12.927734375,1.8588663736979167,1.3867390950520833,qwen_instruct,HaDl
40,baseline,3,label_token,-17.97265625,1.55322265625,0.76806640625,qwen_instruct,HaDl
40,baseline,3,own_payoff,5.953125,1.140625,-0.6796875,qwen_instruct,HaDl
40,baseline,3,opponent_payoff,-4.384765625,1.953125,-1.45703125,qwen_instruct,HaDl
40,baseline,3,question,4.546875,1.6276506696428572,1.4747488839285714,qwen_instruct,HaDl
40,baseline,3,answer_prefix,0.25,1.75,1.75,qwen_instruct,HaDl
40,cue_inequity_aversion,0,cue_prefix,1.453125,1.2331730769230769,-0.3473557692307692,qwen_instruct,HaDl
40,cue_inequity_aversion,0,intro,-1.01953125,2.3912353515625,-1.8621826171875,qwen_instruct,HaDl
40,cue_inequity_aversion,0,rule,-8.716796875,1.3619486490885417,-0.5145772298177084,qwen_instruct,HaDl
40,cue_inequity_aversion,0,label_token,14.8125,1.4365234375,-0.3740234375,qwen_instruct,HaDl
40,cue_inequity_aversion,0,own_payoff,-6.0234375,1.75,1.609375,qwen_instruct,HaDl
40,cue_inequity_aversion,0,opponent_payoff,3.255859375,1.740234375,1.740234375,qwen_instruct,HaDl
40,cue_inequity_aversion,0,question,-4.3828125,1.3950892857142858,-0.8962053571428571,qwen_instruct,HaDl
40,cue_inequity_aversion,0,answer_prefix,0.2109375,1.7473958333333333,-1.7473958333333333,qwen_instruct,HaDl
40,cue_inequity_aversion,1,cue_prefix,1.51171875,1.2457932692307692,-0.30228365384615385,qwen_instruct,HaDl
40,cue_inequity_aversion,1,intro,-0.537109375,2.41156005859375,-1.83355712890625,qwen_instruct,HaDl
40,cue_inequity_aversion,1,rule,-9.458984375,1.35772705078125,-0.47698974609375,qwen_instruct,HaDl
40,cue_inequity_aversion,1,label_token,15.9453125,1.337890625,-0.205078125,qwen_instruct,HaDl
40,cue_inequity_aversion,1,own_payoff,-6.03125,1.6796875,1.6484375,qwen_instruct,HaDl
40,cue_inequity_aversion,1,opponent_payoff,2.69140625,1.67578125,1.67578125,qwen_instruct,HaDl
40,cue_inequity_aversion,1,question,-4.9609375,1.4924665178571428,-1.0304129464285714,qwen_instruct,HaDl
40,cue_inequity_aversion,1,answer_prefix,-0.03125,1.796875,-1.796875,qwen_instruct,HaDl
40,cue_inequity_aversion,2,cue_prefix,-1.6171875,1.2165715144230769,0.38138521634615385,qwen_instruct,HaDl
40,cue_inequity_aversion,2,intro,1.41796875,2.4130859375,1.8427734375,qwen_instruct,HaDl
40,cue_inequity_aversion,2,rule,4.46484375,1.39337158203125,0.6444905598958334,qwen_instruct,HaDl
40,cue_inequity_aversion,2,label_token,-15.015625,1.337890625,0.466796875,qwen_instruct,HaDl
40,cue_inequity_aversion,2,own_payoff,7.40625,1.2578125,-1.1640625,qwen_instruct,HaDl
40,cue_inequity_aversion,2,opponent_payoff,-0.546875,1.93359375,-1.77734375,qwen_instruct,HaDl
40,cue_inequity_aversion,2,question,4.7421875,1.5200892857142858,1.0870535714285714,qwen_instruct,HaDl
40,cue_inequity_aversion,2,answer_prefix,-0.5546875,1.3528645833333333,1.3528645833333333,qwen_instruct,HaDl
40,cue_inequity_aversion,3,cue_prefix,-1.55078125,1.2295673076923077,0.328125,qwen_instruct,HaDl
40,cue_inequity_aversion,3,intro,0.453125,2.374267578125,1.83056640625,qwen_instruct,HaDl
40,cue_inequity_aversion,3,rule,5.078125,1.409271240234375,0.660308837890625,qwen_instruct,HaDl
40,cue_inequity_aversion,3,label_token,-15.47265625,1.21826171875,0.52685546875,qwen_instruct,HaDl
40,cue_inequity_aversion,3,own_payoff,7.640625,1.3203125,-1.0859375,qwen_instruct,HaDl
40,cue_inequity_aversion,3,opponent_payoff,-0.05078125,2.03515625,-1.69921875,qwen_instruct,HaDl
40,cue_inequity_aversion,3,question,4.5546875,1.4478236607142858,1.0025111607142858,qwen_instruct,HaDl
40,cue_inequity_aversion,3,answer_prefix,0.2421875,1.5852864583333333,1.5852864583333333,qwen_instruct,HaDl
40,cue_length_match_null,0,cue_prefix,-1.58203125,3.051488415948276,-2.8808257004310347,qwen_instruct,HaDl
40,cue_length_match_null,0,intro,0.5390625,3.0767822265625,-2.8677978515625,qwen_instruct,HaDl
40,cue_length_match_null,0,rule,-19.37890625,1.580047607421875,-1.0784403483072917,qwen_instruct,HaDl
40,cue_length_match_null,0,label_token,15.73828125,1.35693359375,-0.79345703125,qwen_instruct,HaDl
40,cue_length_match_null,0,own_payoff,-5.546875,1.55859375,1.51953125,qwen_instruct,HaDl
40,cue_length_match_null,0,opponent_payoff,12.6484375,1.427734375,1.427734375,qwen_instruct,HaDl
40,cue_length_match_null,0,question,-3.2578125,1.6969866071428572,-1.4135044642857142,qwen_instruct,HaDl
40,cue_length_match_null,0,answer_prefix,0.2265625,1.6536458333333333,-1.6536458333333333,qwen_instruct,HaDl
40,cue_length_match_null,1,cue_prefix,-1.546875,3.027209051724138,-2.8505522629310347,qwen_instruct,HaDl
40,cue_length_match_null,1,intro,0.75,3.0621337890625,-2.8272705078125,qwen_instruct,HaDl
40,cue_length_match_null,1,rule,-20.67578125,1.581817626953125,-1.0875142415364583,qwen_instruct,HaDl
40,cue_length_match_null,1,label_token,15.98046875,1.37744140625,-0.78857421875,qwen_instruct,HaDl
40,cue_length_match_null,1,own_payoff,-5.4453125,1.5234375,1.4609375,qwen_instruct,HaDl
40,cue_length_match_null,1,opponent_payoff,13.4609375,1.46875,1.46875,qwen_instruct,HaDl
40,cue_length_match_null,1,question,-3.1953125,1.61328125,-1.37890625,qwen_instruct,HaDl
40,cue_length_match_null,1,answer_prefix,-0.171875,1.7005208333333333,-1.7005208333333333,qwen_instruct,HaDl
40,cue_length_match_null,2,cue_prefix,1.453125,3.106647359913793,2.9455482219827585,qwen_instruct,HaDl
40,cue_length_match_null,2,intro,-0.046875,3.117919921875,2.888916015625,qwen_instruct,HaDl
40,cue_length_match_null,2,rule,12.6435546875,1.6473286946614583,1.217559814453125,qwen_instruct,HaDl
40,cue_length_match_null,2,label_token,-15.68359375,1.46826171875,0.99365234375,qwen_instruct,HaDl
40,cue_length_match_null,2,own_payoff,6.0546875,1.390625,-0.7578125,qwen_instruct,HaDl
40,cue_length_match_null,2,opponent_payoff,-7.0380859375,1.6953125,-1.390625,qwen_instruct,HaDl
40,cue_length_match_null,2,question,3.3203125,1.6640625,1.3973214285714286,qwen_instruct,HaDl
40,cue_length_match_null,2,answer_prefix,-0.09375,1.5286458333333333,1.5286458333333333,qwen_instruct,HaDl
40,cue_length_match_null,3,cue_prefix,1.59375,3.0536099137931036,2.8835533405172415,qwen_instruct,HaDl
40,cue_length_match_null,3,intro,-0.625,3.08251953125,2.86865234375,qwen_instruct,HaDl
40,cue_length_match_null,3,rule,13.18359375,1.6245320638020833,1.20269775390625,qwen_instruct,HaDl
40,cue_length_match_null,3,label_token,-15.9375,1.3779296875,1.0205078125,qwen_instruct,HaDl
40,cue_length_match_null,3,own_payoff,6.21875,1.34375,-0.765625,qwen_instruct,HaDl
40,cue_length_match_null,3,opponent_payoff,-6.73828125,1.830078125,-1.404296875,qwen_instruct,HaDl
40,cue_length_match_null,3,question,2.71875,1.6035853794642858,1.4417550223214286,qwen_instruct,HaDl
40,cue_length_match_null,3,answer_prefix,0.5234375,1.6927083333333333,1.6927083333333333,qwen_instruct,HaDl
40,cue_loss_aversion,0,cue_prefix,1.0234375,1.7706163194444444,-0.9686776620370371,qwen_instruct,HaDl
40,cue_loss_aversion,0,intro,-2.078125,2.62628173828125,-2.24005126953125,qwen_instruct,HaDl
40,cue_loss_aversion,0,rule,-10.078125,1.3717753092447917,-0.8034159342447916,qwen_instruct,HaDl
40,cue_loss_aversion,0,label_token,14.02734375,1.18212890625,-0.50537109375,qwen_instruct,HaDl
40,cue_loss_aversion,0,own_payoff,-6.4921875,1.630859375,1.630859375,qwen_instruct,HaDl
40,cue_loss_aversion,0,opponent_payoff,6.80078125,1.58203125,1.58203125,qwen_instruct,HaDl
40,cue_loss_aversion,0,question,-3.2421875,1.4626116071428572,-1.0172991071428572,qwen_instruct,HaDl
40,cue_loss_aversion,0,answer_prefix,-0.3515625,1.7291666666666667,-1.7291666666666667,qwen_instruct,HaDl
40,cue_loss_aversion,1,cue_prefix,1.21484375,1.7780671296296295,-0.9780092592592593,qwen_instruct,HaDl
40,cue_loss_aversion,1,intro,-1.84375,2.598876953125,-2.204345703125,qwen_instruct,HaDl
40,cue_loss_aversion,1,rule,-9.953125,1.370513916015625,-0.7704569498697916,qwen_instruct,HaDl
40,cue_loss_aversion,1,label_token,13.53125,1.2763671875,-0.4541015625,qwen_instruct,HaDl
40,cue_loss_aversion,1,own_payoff,-6.4296875,1.51171875,1.51171875,qwen_instruct,HaDl
40,cue_loss_aversion,1,opponent_payoff,6.6328125,1.57421875,1.57421875,qwen_instruct,HaDl
40,cue_loss_aversion,1,question,-3.26953125,1.4368722098214286,-0.9882114955357143,qwen_instruct,HaDl
40,cue_loss_aversion,1,answer_prefix,-0.68359375,1.796875,-1.796875,qwen_instruct,HaDl
40,cue_loss_aversion,2,cue_prefix,-1.26171875,1.7466272424768519,1.004150390625,qwen_instruct,HaDl
40,cue_loss_aversion,2,intro,2.4296875,2.7135009765625,2.3404541015625,qwen_instruct,HaDl
40,cue_loss_aversion,2,rule,5.546875,1.5614013671875,0.9964192708333334,qwen_instruct,HaDl
40,cue_loss_aversion,2,label_token,-15.21875,1.2529296875,0.5751953125,qwen_instruct,HaDl
40,cue_loss_aversion,2,own_payoff,8.25,1.19921875,-0.83203125,qwen_instruct,HaDl
40,cue_loss_aversion,2,opponent_payoff,-2.8046875,1.740234375,-1.544921875,qwen_instruct,HaDl
40,cue_loss_aversion,2,question,3.30859375,1.607421875,1.1252790178571428,qwen_instruct,HaDl
40,cue_loss_aversion,2,answer_prefix,-0.0703125,1.6575520833333333,1.6575520833333333,qwen_instruct,HaDl
40,cue_loss_aversion,3,cue_prefix,-0.93359375,1.768627025462963,1.0568214699074074,qwen_instruct,HaDl
40,cue_loss_aversion,3,intro,1.9921875,2.61358642578125,2.26446533203125,qwen_instruct,HaDl
40,cue_loss_aversion,3,rule,5.421875,1.5203857421875,0.9578857421875,qwen_instruct,HaDl
40,cue_loss_aversion,3,label_token,-14.2109375,1.2275390625,0.64453125,qwen_instruct,HaDl
40,cue_loss_aversion,3,own_payoff,7.6875,1.23828125,-0.90234375,qwen_instruct,HaDl
40,cue_loss_aversion,3,opponent_payoff,-3.25,1.849609375,-1.560546875,qwen_instruct,HaDl
40,cue_loss_aversion,3,question,3.375,1.4863978794642858,1.1408342633928572,qwen_instruct,HaDl
40,cue_loss_aversion,3,answer_prefix,0.7421875,1.9348958333333333,1.9348958333333333,qwen_instruct,HaDl
40,cue_maximin,0,cue_prefix,0.07421875,1.3950427827380953,-0.8124534970238095,qwen_instruct,HaDl
40,cue_maximin,0,intro,-2.87109375,2.8182373046875,-2.4200439453125,qwen_instruct,HaDl
40,cue_maximin,0,rule,-11.92578125,1.4022013346354167,-0.7979532877604166,qwen_instruct,HaDl
40,cue_maximin,0,label_token,14.67578125,1.36865234375,-0.45556640625,qwen_instruct,HaDl
40,cue_maximin,0,own_payoff,-3.640625,1.783203125,1.572265625,qwen_instruct,HaDl
40,cue_maximin,0,opponent_payoff,6.59375,1.60546875,1.60546875,qwen_instruct,HaDl
40,cue_maximin,0,question,-3.8984375,1.6862444196428572,-1.5034877232142858,qwen_instruct,HaDl
40,cue_maximin,0,answer_prefix,-0.2421875,2.2786458333333335,-2.2786458333333335,qwen_instruct,HaDl
40,cue_maximin,1,cue_prefix,-0.1953125,1.4091331845238095,-0.8202194940476191,qwen_instruct,HaDl
40,cue_maximin,1,intro,-1.8828125,2.7989501953125,-2.3680419921875,qwen_instruct,HaDl
40,cue_maximin,1,rule,-9.62890625,1.4137776692708333,-0.7856038411458334,qwen_instruct,HaDl
40,cue_maximin,1,label_token,13.7421875,1.39453125,-0.53125,qwen_instruct,HaDl
40,cue_maximin,1,own_payoff,-3.1875,1.837890625,1.587890625,qwen_instruct,HaDl
40,cue_maximin,1,opponent_payoff,4.16796875,1.6015625,1.6015625,qwen_instruct,HaDl
40,cue_maximin,1,question,-3.7734375,1.5851004464285714,-1.3747209821428572,qwen_instruct,HaDl
40,cue_maximin,1,answer_prefix,-0.8359375,2.2473958333333335,-2.2473958333333335,qwen_instruct,HaDl
40,cue_maximin,2,cue_prefix,-0.07421875,1.3660249255952381,0.7869698660714286,qwen_instruct,HaDl
40,cue_maximin,2,intro,2.18359375,2.76971435546875,2.33135986328125,qwen_instruct,HaDl
40,cue_maximin,2,rule,6.498046875,1.476898193359375,0.9424947102864584,qwen_instruct,HaDl
40,cue_maximin,2,label_token,-13.712890625,1.353759765625,0.704833984375,qwen_instruct,HaDl
40,cue_maximin,2,own_payoff,5.828125,1.517578125,-0.861328125,qwen_instruct,HaDl
40,cue_maximin,2,opponent_payoff,-4.14453125,1.80859375,-1.62109375,qwen_instruct,HaDl
40,cue_maximin,2,question,4.4765625,1.7101004464285714,1.5086495535714286,qwen_instruct,HaDl
40,cue_maximin,2,answer_prefix,0.0703125,2.2369791666666665,2.2369791666666665,qwen_instruct,HaDl
40,cue_maximin,3,cue_prefix,0.0546875,1.3638160342261905,0.8675362723214286,qwen_instruct,HaDl
40,cue_maximin,3,intro,2.2578125,2.763427734375,2.344482421875,qwen_instruct,HaDl
40,cue_maximin,3,rule,6.5390625,1.5081990559895833,0.99114990234375,qwen_instruct,HaDl
40,cue_maximin,3,label_token,-14.5625,1.3466796875,0.609375,qwen_instruct,HaDl
40,cue_maximin,3,own_payoff,6.203125,1.515625,-0.828125,qwen_instruct,HaDl
40,cue_maximin,3,opponent_payoff,-3.7109375,1.7109375,-1.5390625,qwen_instruct,HaDl
40,cue_maximin,3,question,3.7578125,1.5803571428571428,1.4782366071428572,qwen_instruct,HaDl
40,cue_maximin,3,answer_prefix,1.1328125,2.6067708333333335,2.6067708333333335,qwen_instruct,HaDl
40,cue_risk_aversion,0,cue_prefix,-0.765625,2.484375,-2.484375,qwen_instruct,HaDl
40,cue_risk_aversion,0,intro,0.1171875,2.923583984375,-2.651123046875,qwen_instruct,HaDl
40,cue_risk_aversion,0,rule,-11.82421875,1.4296162923177083,-0.802886962890625,qwen_instruct,HaDl
40,cue_risk_aversion,0,label_token,12.66015625,1.40771484375,-0.22705078125,qwen_instruct,HaDl
40,cue_risk_aversion,0,own_payoff,-4.3984375,1.6484375,1.6484375,qwen_instruct,HaDl
40,cue_risk_aversion,0,opponent_payoff,7.9609375,1.71875,1.71875,qwen_instruct,HaDl
40,cue_risk_aversion,0,question,-4.15625,1.3445870535714286,-1.0265066964285714,qwen_instruct,HaDl
40,cue_risk_aversion,0,answer_prefix,-0.3828125,1.78125,-1.78125,qwen_instruct,HaDl
40,cue_risk_aversion,1,cue_prefix,-0.65625,2.447265625,-2.447265625,qwen_instruct,HaDl
40,cue_risk_aversion,1,intro,-0.375,2.9010009765625,-2.6280517578125,qwen_instruct,HaDl
40,cue_risk_aversion,1,rule,-11.791015625,1.3790486653645833,-0.7956746419270834,qwen_instruct,HaDl
40,cue_risk_aversion,1,label_token,12.4296875,1.38623046875,-0.15478515625,qwen_instruct,HaDl
40,cue_risk_aversion,1,own_payoff,-4.6875,1.62109375,1.55859375,qwen_instruct,HaDl
40,cue_risk_aversion,1,opponent_payoff,8.798828125,1.71484375,1.71484375,qwen_instruct,HaDl
40,cue_risk_aversion,1,question,-3.89453125,1.2887834821428572,-0.9617745535714286,qwen_instruct,HaDl
40,cue_risk_aversion,1,answer_prefix,-0.80859375,2.0729166666666665,-2.0729166666666665,qwen_instruct,HaDl
40,cue_risk_aversion,2,cue_prefix,0.69140625,2.4234730113636362,2.4234730113636362,qwen_instruct,HaDl
40,cue_risk_aversion,2,intro,0.03125,2.864501953125,2.636962890625,qwen_instruct,HaDl
40,cue_risk_aversion,2,rule,7.310546875,1.4982706705729167,0.9742635091145834,qwen_instruct,HaDl
40,cue_risk_aversion,2,label_token,-13.037109375,1.37548828125,0.47998046875,qwen_instruct,HaDl
40,cue_risk_aversion,2,own_payoff,5.390625,1.21484375,-0.87109375,qwen_instruct,HaDl
40,cue_risk_aversion,2,opponent_payoff,-4.0859375,1.962890625,-1.650390625,qwen_instruct,HaDl
40,cue_risk_aversion,2,question,3.9296875,1.3699776785714286,1.0552455357142858,qwen_instruct,HaDl
40,cue_risk_aversion,2,answer_prefix,0.4296875,1.8098958333333333,1.8098958333333333,qwen_instruct,HaDl
