layer,condition,cb_id,final_score_canonical,final_score_trait,ap_score_canonical,ap_score_trait,n_ap,cp_score_trait,model,game_code,delta1c
40,cue_loss_aversion,2,2.140625,2.140625,0.33740234375,0.33740234375,8,-1.2224934895833333,llama31_instruct,HaCm,2.0
40,cue_loss_aversion,3,1.875,1.875,0.080078125,0.080078125,8,-1.2224934895833333,llama31_instruct,HaCm,2.0
40,cue_maximin,0,-0.84375,-0.84375,0.1787109375,0.1787109375,8,1.2031901041666666,llama31_instruct,HaCm,2.0
40,cue_maximin,1,-0.359375,-0.359375,0.36865234375,0.36865234375,8,1.2031901041666666,llama31_instruct,HaCm,2.0
40,cue_maximin,2,2.234375,2.234375,0.14453125,0.14453125,8,-1.2103515625,llama31_instruct,HaCm,2.0
40,cue_maximin,3,2.234375,2.234375,-0.09521484375,-0.09521484375,8,-1.2102213541666667,llama31_instruct,HaCm,2.0
40,cue_risk_aversion,0,-2.609375,-2.609375,-0.86328125,-0.86328125,8,1.2446614583333333,llama31_instruct,HaCm,2.0
40,cue_risk_aversion,1,-2.765625,-2.765625,-0.501953125,-0.501953125,8,1.2393229166666666,llama31_instruct,HaCm,2.0
40,cue_risk_aversion,2,1.46875,1.46875,0.7451171875,0.7451171875,8,-1.151953125,llama31_instruct,HaCm,2.0
40,cue_risk_aversion,3,2.046875,2.046875,0.542724609375,0.542724609375,8,-1.151953125,llama31_instruct,HaCm,2.0
40,cue_selfish_maximizer,0,-1.046875,-1.046875,-0.2373046875,-0.2373046875,8,1.221484375,llama31_instruct,HaCm,2.0
40,cue_selfish_maximizer,1,0.078125,0.078125,0.17333984375,0.17333984375,8,1.221484375,llama31_instruct,HaCm,2.0
40,cue_selfish_maximizer,2,2.875,2.875,0.4130859375,0.4130859375,8,-1.1832356770833334,llama31_instruct,HaCm,2.0
40,cue_selfish_maximizer,3,3.125,3.125,0.431640625,0.431640625,8,-1.1832356770833334,llama31_instruct,HaCm,2.0
79,baseline,0,0.75,,0.7607421875,,8,,llama31_instruct,HaCm,2.0
79,baseline,1,0.875,,1.00390625,,8,,llama31_instruct,HaCm,2.0
79,baseline,2,1.25,,-0.16015625,,8,,llama31_instruct,HaCm,2.0
79,baseline,3,1.25,,-0.26611328125,,8,,llama31_instruct,HaCm,2.0
79,cue_inequity_aversion,0,-2.5,2.5,0.30126953125,-0.30126953125,8,-0.18424479166666666,llama31_instruct,HaCm,2.0
79,cue_inequity_aversion,1,-2.0,2.0,0.44873046875,-0.44873046875,8,-0.235546875,llama31_instruct,HaCm,2.0
79,cue_inequity_aversion,2,-4.0,4.0,-2.076171875,2.076171875,8,0.18958333333333333,llama31_instruct,HaCm,2.0
79,cue_inequity_aversion,3,-3.375,3.375,-1.95361328125,1.95361328125,8,0.18958333333333333,llama31_instruct,HaCm,2.0
79,cue_length_match_null,0,2.75,,1.29150390625,,8,,llama31_instruct,HaCm,2.0
79,cue_length_match_null,1,2.375,,1.139404296875,,8,,llama31_instruct,HaCm,2.0
79,cue_length_match_null,2,1.375,,-0.1328125,,8,,llama31_instruct,HaCm,2.0
79,cue_length_match_null,3,1.625,,-0.02587890625,,8,,llama31_instruct,HaCm,2.0
79,cue_loss_aversion,0,-1.125,-1.125,0.170166015625,0.170166015625,8,0.24075520833333333,llama31_instruct,HaCm,2.0
79,cue_loss_aversion,1,-0.625,-0.625,0.72509765625,0.72509765625,8,0.31243489583333334,llama31_instruct,HaCm,2.0
79,cue_loss_aversion,2,0.375,0.375,-0.3798828125,-0.3798828125,8,-0.24759114583333333,llama31_instruct,HaCm,2.0
79,cue_loss_aversion,3,0.125,0.125,-0.4453125,-0.4453125,8,-0.16451822916666667,llama31_instruct,HaCm,2.0
79,cue_maximin,0,2.5625,2.5625,1.83203125,1.83203125,8,0.24049479166666668,llama31_instruct,HaCm,2.0
79,cue_maximin,1,2.0,2.0,1.81640625,1.81640625,8,0.15143229166666666,llama31_instruct,HaCm,2.0
79,cue_maximin,2,1.875,1.875,-1.2421875,-1.2421875,8,-0.23671875,llama31_instruct,HaCm,2.0
79,cue_maximin,3,1.5,1.5,-1.21923828125,-1.21923828125,8,-0.19986979166666666,llama31_instruct,HaCm,2.0
79,cue_risk_aversion,0,-2.5,-2.5,-0.20947265625,-0.20947265625,8,0.2751953125,llama31_instruct,HaCm,2.0
79,cue_risk_aversion,1,-2.0,-2.0,0.240478515625,0.240478515625,8,0.22649739583333334,llama31_instruct,HaCm,2.0
79,cue_risk_aversion,2,0.75,0.75,-0.005859375,-0.005859375,8,-0.29583333333333334,llama31_instruct,HaCm,2.0
79,cue_risk_aversion,3,0.875,0.875,-0.4638671875,-0.4638671875,8,-0.30885416666666665,llama31_instruct,HaCm,2.0
79,cue_selfish_maximizer,0,3.125,3.125,0.97802734375,0.97802734375,8,0.2694010416666667,llama31_instruct,HaCm,2.0
79,cue_selfish_maximizer,1,2.875,2.875,1.4873046875,1.4873046875,8,0.27057291666666666,llama31_instruct,HaCm,2.0
79,cue_selfish_maximizer,2,2.5,2.5,-0.373046875,-0.373046875,8,-0.26194661458333335,llama31_instruct,HaCm,2.0
79,cue_selfish_maximizer,3,2.5,2.5,-0.42919921875,-0.42919921875,8,-0.2682291666666667,llama31_instruct,HaCm,2.0
40,baseline,0,0.0625,,-0.2119140625,,8,,llama31_instruct,HaCo,2.0
40,baseline,1,-0.03125,,-0.2021484375,,8,,llama31_instruct,HaCo,2.0
40,baseline,2,2.671875,,0.7421875,,8,,llama31_instruct,HaCo,2.0
40,baseline,3,2.65625,,0.64404296875,,8,,llama31_instruct,HaCo,2.0
40,cue_inequity_aversion,0,-2.78125,,-0.56982421875,,8,,llama31_instruct,HaCo,2.0
40,cue_inequity_aversion,1,-3.390625,,-0.6494140625,,8,,llama31_instruct,HaCo,2.0
40,cue_inequity_aversion,2,1.9375,,0.24951171875,,8,,llama31_instruct,HaCo,2.0
40,cue_inequity_aversion,3,1.609375,,0.273681640625,,8,,llama31_instruct,HaCo,2.0
40,cue_length_match_null,0,-1.875,,-0.513671875,,8,,llama31_instruct,HaCo,2.0
40,cue_length_match_null,1,-1.109375,,-0.24267578125,,8,,llama31_instruct,HaCo,2.0
40,cue_length_match_null,2,5.15625,,1.06689453125,,8,,llama31_instruct,HaCo,2.0
40,cue_length_match_null,3,4.5625,,0.93603515625,,8,,llama31_instruct,HaCo,2.0
40,cue_loss_aversion,0,-2.171875,-2.171875,-0.3330078125,-0.3330078125,8,1.2123046875,llama31_instruct,HaCo,2.0
40,cue_loss_aversion,1,-2.1875,-2.1875,-0.1640625,-0.1640625,8,1.2123046875,llama31_instruct,HaCo,2.0
40,cue_loss_aversion,2,2.265625,2.265625,0.33154296875,0.33154296875,8,-1.27919921875,llama31_instruct,HaCo,2.0
40,cue_loss_aversion,3,2.25,2.25,0.21728515625,0.21728515625,8,-1.27919921875,llama31_instruct,HaCo,2.0
40,cue_maximin,0,-0.140625,-0.140625,0.23876953125,0.23876953125,8,1.2216145833333334,llama31_instruct,HaCo,2.0
40,cue_maximin,1,0.3125,0.3125,0.552734375,0.552734375,8,1.2216145833333334,llama31_instruct,HaCo,2.0
40,cue_maximin,2,2.0,2.0,0.07080078125,0.07080078125,8,-1.2359375,llama31_instruct,HaCo,2.0
40,cue_maximin,3,2.546875,2.546875,-0.00537109375,-0.00537109375,8,-1.260546875,llama31_instruct,HaCo,2.0
40,cue_risk_aversion,0,-2.328125,-2.328125,-0.80712890625,-0.80712890625,8,1.1833333333333333,llama31_instruct,HaCo,2.0
40,cue_risk_aversion,1,-2.3125,-2.3125,-0.4952392578125,-0.4952392578125,8,1.1833333333333333,llama31_instruct,HaCo,2.0
40,cue_risk_aversion,2,1.359375,1.359375,0.742919921875,0.742919921875,8,-1.18994140625,llama31_instruct,HaCo,2.0
40,cue_risk_aversion,3,1.90625,1.90625,0.680908203125,0.680908203125,8,-1.18994140625,llama31_instruct,HaCo,2.0
40,cue_selfish_maximizer,0,-1.03125,-1.03125,-0.1171875,-0.1171875,8,1.2227864583333334,llama31_instruct,HaCo,2.0
40,cue_selfish_maximizer,1,0.078125,0.078125,0.171875,0.171875,8,1.2227864583333334,llama31_instruct,HaCo,2.0
40,cue_selfish_maximizer,2,2.796875,2.796875,0.5712890625,0.5712890625,8,-1.1634765625,llama31_instruct,HaCo,2.0
40,cue_selfish_maximizer,3,3.609375,3.609375,0.462890625,0.462890625,8,-1.1634765625,llama31_instruct,HaCo,2.0
79,baseline,0,2.375,,0.8955078125,,8,,llama31_instruct,HaCo,2.0
79,baseline,1,1.125,,0.97802734375,,8,,llama31_instruct,HaCo,2.0
79,baseline,2,1.0,,-0.389892578125,,8,,llama31_instruct,HaCo,2.0
79,baseline,3,1.375,,-0.44873046875,,8,,llama31_instruct,HaCo,2.0
79,cue_inequity_aversion,0,-2.125,,0.158447265625,,8,,llama31_instruct,HaCo,2.0
79,cue_inequity_aversion,1,-1.625,,0.80859375,,8,,llama31_instruct,HaCo,2.0
79,cue_inequity_aversion,2,0.375,,-0.99951171875,,8,,llama31_instruct,HaCo,2.0
79,cue_inequity_aversion,3,0.0,,-1.07275390625,,8,,llama31_instruct,HaCo,2.0
79,cue_length_match_null,0,3.125,,1.1798095703125,,8,,llama31_instruct,HaCo,2.0
79,cue_length_match_null,1,2.375,,1.02783203125,,8,,llama31_instruct,HaCo,2.0
79,cue_length_match_null,2,1.125,,-0.25390625,,8,,llama31_instruct,HaCo,2.0
79,cue_length_match_null,3,1.125,,-0.134765625,,8,,llama31_instruct,HaCo,2.0
79,cue_loss_aversion,0,0.25,0.25,0.535888671875,0.535888671875,8,0.23515625,llama31_instruct,HaCo,2.0
79,cue_loss_aversion,1,0.25,0.25,0.69287109375,0.69287109375,8,0.246875,llama31_instruct,HaCo,2.0
79,cue_loss_aversion,2,-0.25,-0.25,-0.71044921875,-0.71044921875,8,-0.2604166666666667,llama31_instruct,HaCo,2.0
79,cue_loss_aversion,3,-0.125,-0.125,-0.62109375,-0.62109375,8,-0.18958333333333333,llama31_instruct,HaCo,2.0
79,cue_maximin,0,2.0,2.0,1.6982421875,1.6982421875,8,0.23111979166666666,llama31_instruct,HaCo,2.0
79,cue_maximin,1,1.625,1.625,1.7890625,1.7890625,8,0.2532552083333333,llama31_instruct,HaCo,2.0
79,cue_maximin,2,1.625,1.625,-1.15625,-1.15625,8,-0.22721354166666666,llama31_instruct,HaCo,2.0
79,cue_maximin,3,1.625,1.625,-1.20263671875,-1.20263671875,8,-0.22369791666666666,llama31_instruct,HaCo,2.0
79,cue_risk_aversion,0,-2.375,-2.375,-0.02001953125,-0.02001953125,8,0.2986979166666667,llama31_instruct,HaCo,2.0
79,cue_risk_aversion,1,-2.0,-2.0,0.4033203125,0.4033203125,8,0.2986979166666667,llama31_instruct,HaCo,2.0
79,cue_risk_aversion,2,0.0,0.0,-0.33935546875,-0.33935546875,8,-0.17421875,llama31_instruct,HaCo,2.0
79,cue_risk_aversion,3,0.375,0.375,-0.445556640625,-0.445556640625,8,-0.17421875,llama31_instruct,HaCo,2.0
79,cue_selfish_maximizer,0,3.0,3.0,1.0810546875,1.0810546875,8,0.26419270833333336,llama31_instruct,HaCo,2.0
79,cue_selfish_maximizer,1,3.0,3.0,1.529296875,1.529296875,8,0.24329427083333333,llama31_instruct,HaCo,2.0
79,cue_selfish_maximizer,2,2.75,2.75,0.068359375,0.068359375,8,-0.22213541666666667,llama31_instruct,HaCo,2.0
79,cue_selfish_maximizer,3,2.25,2.25,-0.2724609375,-0.2724609375,8,-0.17591145833333333,llama31_instruct,HaCo,2.0
40,baseline,0,-1.015625,,-0.240234375,,8,,llama31_instruct,HaDl,2.0
40,baseline,1,-0.375,,-0.00048828125,,8,,llama31_instruct,HaDl,2.0
40,baseline,2,1.734375,,0.50244140625,,8,,llama31_instruct,HaDl,2.0
40,baseline,3,2.203125,,0.4892578125,,8,,llama31_instruct,HaDl,2.0
40,cue_inequity_aversion,0,-2.015625,,-0.39453125,,8,,llama31_instruct,HaDl,2.0
40,cue_inequity_aversion,1,-2.140625,,-0.484130859375,,8,,llama31_instruct,HaDl,2.0
40,cue_inequity_aversion,2,0.28125,,0.029296875,,8,,llama31_instruct,HaDl,2.0
40,cue_inequity_aversion,3,0.09375,,0.078857421875,,8,,llama31_instruct,HaDl,2.0
40,cue_length_match_null,0,-2.125,,-0.5947265625,,8,,llama31_instruct,HaDl,2.0
40,cue_length_match_null,1,-0.921875,,-0.124267578125,,8,,llama31_instruct,HaDl,2.0
40,cue_length_match_null,2,4.4375,,0.94970703125,,8,,llama31_instruct,HaDl,2.0
40,cue_length_match_null,3,3.765625,,0.7265625,,8,,llama31_instruct,HaDl,2.0
40,cue_loss_aversion,0,-2.6875,,-0.4443359375,,8,,llama31_instruct,HaDl,2.0
40,cue_loss_aversion,1,-2.890625,,-0.2119140625,,8,,llama31_instruct,HaDl,2.0
40,cue_loss_aversion,2,2.21875,,0.3056640625,,8,,llama31_instruct,HaDl,2.0
40,cue_loss_aversion,3,1.703125,,0.0986328125,,8,,llama31_instruct,HaDl,2.0
40,cue_maximin,0,-0.359375,,0.291015625,,8,,llama31_instruct,HaDl,2.0
40,cue_maximin,1,-0.109375,,0.44287109375,,8,,llama31_instruct,HaDl,2.0
40,cue_maximin,2,2.328125,,0.1083984375,,8,,llama31_instruct,HaDl,2.0
40,cue_maximin,3,2.265625,,-0.16455078125,,8,,llama31_instruct,HaDl,2.0
40,cue_risk_aversion,0,-2.171875,,-0.557861328125,,8,,llama31_instruct,HaDl,2.0
40,cue_risk_aversion,1,-2.71875,,-0.57177734375,,8,,llama31_instruct,HaDl,2.0
40,cue_risk_aversion,2,0.671875,,0.2822265625,,8,,llama31_instruct,HaDl,2.0
40,cue_risk_aversion,3,1.640625,,0.396728515625,,8,,llama31_instruct,HaDl,2.0
40,cue_selfish_maximizer,0,-1.4375,,-0.15234375,,8,,llama31_instruct,HaDl,2.0
40,cue_selfish_maximizer,1,-0.046875,,0.2490234375,,8,,llama31_instruct,HaDl,2.0
40,cue_selfish_maximizer,2,2.84375,,0.4169921875,,8,,llama31_instruct,HaDl,2.0
40,cue_selfish_maximizer,3,3.390625,,0.52490234375,,8,,llama31_instruct,HaDl,2.0
79,baseline,0,0.5,,0.6279296875,,8,,llama31_instruct,HaDl,2.0
79,baseline,1,1.125,,1.18408203125,,8,,llama31_instruct,HaDl,2.0
79,baseline,2,0.75,,-0.22125244140625,,8,,llama31_instruct,HaDl,2.0
79,baseline,3,0.875,,-0.458984375,,8,,llama31_instruct,HaDl,2.0
79,cue_inequity_aversion,0,-0.5,,1.0693359375,,8,,llama31_instruct,HaDl,2.0
79,cue_inequity_aversion,1,-0.375,,1.06640625,,8,,llama31_instruct,HaDl,2.0
79,cue_inequity_aversion,2,-2.125,,-1.3876953125,,8,,llama31_instruct,HaDl,2.0
79,cue_inequity_aversion,3,-1.25,,-1.15869140625,,8,,llama31_instruct,HaDl,2.0
79,cue_length_match_null,0,3.625,,1.37890625,,8,,llama31_instruct,HaDl,2.0
79,cue_length_match_null,1,2.875,,1.2001953125,,8,,llama31_instruct,HaDl,2.0
79,cue_length_match_null,2,0.875,,-0.3505859375,,8,,llama31_instruct,HaDl,2.0
79,cue_length_match_null,3,0.625,,-0.3857421875,,8,,llama31_instruct,HaDl,2.0
79,cue_loss_aversion,0,-0.5,,0.404296875,,8,,llama31_instruct,HaDl,2.0
79,cue_loss_aversion,1,-0.5,,0.623779296875,,8,,llama31_instruct,HaDl,2.0
79,cue_loss_aversion,2,0.5,,-0.298828125,,8,,llama31_instruct,HaDl,2.0
79,cue_loss_aversion,3,0.25,,-0.6533203125,,8,,llama31_instruct,HaDl,2.0
79,cue_maximin,0,2.9375,,1.9765625,,8,,llama31_instruct,HaDl,2.0
79,cue_maximin,1,2.25,,1.9609375,,8,,llama31_instruct,HaDl,2.0
79,cue_maximin,2,1.875,,-1.048828125,,8,,llama31_instruct,HaDl,2.0
79,cue_maximin,3,1.5,,-1.14892578125,,8,,llama31_instruct,HaDl,2.0
79,cue_risk_aversion,0,-1.75,,-0.0712890625,,8,,llama31_instruct,HaDl,2.0
79,cue_risk_aversion,1,-1.875,,0.2724609375,,8,,llama31_instruct,HaDl,2.0
79,cue_risk_aversion,2,-0.25,,-0.47607421875,,8,,llama31_instruct,HaDl,2.0
79,cue_risk_aversion,3,0.25,,-0.6025390625,,8,,llama31_instruct,HaDl,2.0
79,cue_selfish_maximizer,0,2.625,,1.044921875,,8,,llama31_instruct,HaDl,2.0
79,cue_selfish_maximizer,1,2.875,,1.37060546875,,8,,llama31_instruct,HaDl,2.0
79,cue_selfish_maximizer,2,2.875,,-0.10107421875,,8,,llama31_instruct,HaDl,2.0
79,cue_selfish_maximizer,3,2.375,,-0.2734375,,8,,llama31_instruct,HaDl,2.0
40,baseline,0,0.1875,,-0.18505859375,,8,,llama31_instruct,HaHa,2.0
40,baseline,1,0.90625,,0.09375,,8,,llama31_instruct,HaHa,2.0
40,baseline,2,1.859375,,0.587890625,,8,,llama31_instruct,HaHa,2.0
40,baseline,3,2.3125,,0.5556640625,,8,,llama31_instruct,HaHa,2.0
40,cue_inequity_aversion,0,-1.4375,,-0.25,,8,,llama31_instruct,HaHa,2.0
40,cue_inequity_aversion,1,-1.6875,,-0.09033203125,,8,,llama31_instruct,HaHa,2.0
40,cue_inequity_aversion,2,2.484375,,0.49072265625,,8,,llama31_instruct,HaHa,2.0
40,cue_inequity_aversion,3,2.390625,,0.504638671875,,8,,llama31_instruct,HaHa,2.0
40,cue_length_match_null,0,-1.015625,,-0.0302734375,,8,,llama31_instruct,HaHa,2.0
40,cue_length_match_null,1,-0.234375,,0.0634765625,,8,,llama31_instruct,HaHa,2.0
40,cue_length_match_null,2,5.0625,,1.08447265625,,8,,llama31_instruct,HaHa,2.0
40,cue_length_match_null,3,4.4375,,0.93408203125,,8,,llama31_instruct,HaHa,2.0
40,cue_loss_aversion,0,-2.0625,-2.0625,-0.35498046875,-0.35498046875,8,1.2401041666666666,llama31_instruct,HaHa,2.0
40,cue_loss_aversion,1,-2.0625,-2.0625,-0.21484375,-0.21484375,8,1.2401041666666666,llama31_instruct,HaHa,2.0
40,cue_loss_aversion,2,1.265625,1.265625,0.23583984375,0.23583984375,8,-1.1944661458333334,llama31_instruct,HaHa,2.0
40,cue_loss_aversion,3,1.5625,1.5625,0.2236328125,0.2236328125,8,-1.2084635416666667,llama31_instruct,HaHa,2.0
40,cue_maximin,0,-0.015625,-0.015625,0.3408203125,0.3408203125,8,1.2524739583333333,llama31_instruct,HaHa,2.0
40,cue_maximin,1,0.671875,0.671875,0.6865234375,0.6865234375,8,1.2524739583333333,llama31_instruct,HaHa,2.0
40,cue_maximin,2,2.015625,2.015625,0.0517578125,0.0517578125,8,-1.2140625,llama31_instruct,HaHa,2.0
40,cue_maximin,3,1.953125,1.953125,-0.1640625,-0.1640625,8,-1.2097005208333333,llama31_instruct,HaHa,2.0
40,cue_risk_aversion,0,-2.046875,-2.046875,-0.601318359375,-0.601318359375,8,1.2023111979166667,llama31_instruct,HaHa,2.0
40,cue_risk_aversion,1,-2.578125,-2.578125,-0.57421875,-0.57421875,8,1.2023111979166667,llama31_instruct,HaHa,2.0
40,cue_risk_aversion,2,0.46875,0.46875,0.3800048828125,0.3800048828125,8,-1.2265625,llama31_instruct,HaHa,2.0
40,cue_risk_aversion,3,1.171875,1.171875,0.2840576171875,0.2840576171875,8,-1.2374348958333334,llama31_instruct,HaHa,2.0
40,cue_selfish_maximizer,0,-0.375,-0.375,0.177734375,0.177734375,8,1.234228515625,llama31_instruct,HaHa,2.0
40,cue_selfish_maximizer,1,1.3125,1.3125,0.43115234375,0.43115234375,8,1.234228515625,llama31_instruct,HaHa,2.0
40,cue_selfish_maximizer,2,2.84375,2.84375,0.45751953125,0.45751953125,8,-1.2441731770833333,llama31_instruct,HaHa,2.0
40,cue_selfish_maximizer,3,3.203125,3.203125,0.3974609375,0.3974609375,8,-1.2441731770833333,llama31_instruct,HaHa,2.0
79,baseline,0,2.125,,0.83203125,,8,,llama31_instruct,HaHa,2.0
79,baseline,1,1.625,,1.283203125,,8,,llama31_instruct,HaHa,2.0
79,baseline,2,0.875,,-0.10400390625,,8,,llama31_instruct,HaHa,2.0
79,baseline,3,1.0,,-0.415283203125,,8,,llama31_instruct,HaHa,2.0
79,cue_inequity_aversion,0,0.625,,1.21728515625,,8,,llama31_instruct,HaHa,2.0
79,cue_inequity_aversion,1,0.25,,1.256591796875,,8,,llama31_instruct,HaHa,2.0
79,cue_inequity_aversion,2,1.375,,-0.41015625,,8,,llama31_instruct,HaHa,2.0
79,cue_inequity_aversion,3,1.625,,-0.5244140625,,8,,llama31_instruct,HaHa,2.0
79,cue_length_match_null,0,3.625,,1.35107421875,,8,,llama31_instruct,HaHa,2.0
79,cue_length_match_null,1,2.75,,1.36474609375,,8,,llama31_instruct,HaHa,2.0
79,cue_length_match_null,2,2.0,,-0.10546875,,8,,llama31_instruct,HaHa,2.0
79,cue_length_match_null,3,1.625,,-0.1142578125,,8,,llama31_instruct,HaHa,2.0
79,cue_loss_aversion,0,0.5,0.5,0.7255859375,0.7255859375,8,0.29973958333333334,llama31_instruct,HaHa,2.0
79,cue_loss_aversion,1,0.125,0.125,0.9423828125,0.9423828125,8,0.2694010416666667,llama31_instruct,HaHa,2.0
79,cue_loss_aversion,2,-0.5,-0.5,-0.43798828125,-0.43798828125,8,-0.26569010416666666,llama31_instruct,HaHa,2.0
79,cue_loss_aversion,3,0.0,0.0,-0.4990234375,-0.4990234375,8,-0.23138020833333334,llama31_instruct,HaHa,2.0
79,cue_maximin,0,2.75,2.75,1.9375,1.9375,8,0.191796875,llama31_instruct,HaHa,2.0
79,cue_maximin,1,2.25,2.25,1.8486328125,1.8486328125,8,0.21686197916666666,llama31_instruct,HaHa,2.0
79,cue_maximin,2,1.5,1.5,-1.10546875,-1.10546875,8,-0.15885416666666666,llama31_instruct,HaHa,2.0
79,cue_maximin,3,0.75,0.75,-1.234375,-1.234375,8,-0.1564453125,llama31_instruct,HaHa,2.0
79,cue_risk_aversion,0,-1.375,-1.375,0.093994140625,0.093994140625,8,0.253515625,llama31_instruct,HaHa,2.0
79,cue_risk_aversion,1,-1.625,-1.625,0.37890625,0.37890625,8,0.253515625,llama31_instruct,HaHa,2.0
79,cue_risk_aversion,2,-1.125,-1.125,-0.431884765625,-0.431884765625,8,-0.15091145833333333,llama31_instruct,HaHa,2.0
79,cue_risk_aversion,3,-0.25,-0.25,-0.5302734375,-0.5302734375,8,-0.31588541666666664,llama31_instruct,HaHa,2.0
79,cue_selfish_maximizer,0,3.625,3.625,1.21435546875,1.21435546875,8,0.23033854166666667,llama31_instruct,HaHa,2.0
79,cue_selfish_maximizer,1,3.5,3.5,1.53076171875,1.53076171875,8,0.2203125,llama31_instruct,HaHa,2.0
79,cue_selfish_maximizer,2,2.75,2.75,0.01416015625,0.01416015625,8,-0.2731119791666667,llama31_instruct,HaHa,2.0
79,cue_selfish_maximizer,3,2.375,2.375,-0.37841796875,-0.37841796875,8,-0.22395833333333334,llama31_instruct,HaHa,2.0
40,baseline,0,-0.453125,,-0.3427734375,,8,,llama31_instruct,HaHr,2.0
40,baseline,1,0.390625,,-0.034912109375,,8,,llama31_instruct,HaHr,2.0
40,baseline,2,1.75,,0.5146484375,,8,,llama31_instruct,HaHr,2.0
40,baseline,3,2.28125,,0.54541015625,,8,,llama31_instruct,HaHr,2.0
40,cue_inequity_aversion,0,-1.640625,1.640625,-0.28515625,0.28515625,8,-1.2196614583333334,llama31_instruct,HaHr,2.0
40,cue_inequity_aversion,1,-1.125,1.125,-0.291259765625,0.291259765625,8,-1.2196614583333334,llama31_instruct,HaHr,2.0
40,cue_inequity_aversion,2,2.25,-2.25,0.5703125,-0.5703125,8,1.1694661458333333,llama31_instruct,HaHr,2.0
40,cue_inequity_aversion,3,1.71875,-1.71875,0.3330078125,-0.3330078125,8,1.1694661458333333,llama31_instruct,HaHr,2.0
40,cue_length_match_null,0,-2.53125,,-0.57373046875,,8,,llama31_instruct,HaHr,2.0
40,cue_length_match_null,1,-1.421875,,-0.30419921875,,8,,llama31_instruct,HaHr,2.0
40,cue_length_match_null,2,4.9375,,1.0888671875,,8,,llama31_instruct,HaHr,2.0
40,cue_length_match_null,3,4.21875,,0.75,,8,,llama31_instruct,HaHr,2.0
40,cue_loss_aversion,0,-2.6875,-2.6875,-0.47265625,-0.47265625,8,1.2262044270833334,llama31_instruct,HaHr,2.0
40,cue_loss_aversion,1,-2.65625,-2.65625,-0.33349609375,-0.33349609375,8,1.2262044270833334,llama31_instruct,HaHr,2.0
40,cue_loss_aversion,2,2.0625,2.0625,0.39501953125,0.39501953125,8,-1.18173828125,llama31_instruct,HaHr,2.0
40,cue_loss_aversion,3,2.15625,2.15625,0.3662109375,0.3662109375,8,-1.18173828125,llama31_instruct,HaHr,2.0
40,cue_maximin,0,-0.609375,-0.609375,0.24072265625,0.24072265625,8,1.278125,llama31_instruct,HaHr,2.0
40,cue_maximin,1,0.0625,0.0625,0.6201171875,0.6201171875,8,1.278125,llama31_instruct,HaHr,2.0
40,cue_maximin,2,1.8125,1.8125,0.00390625,0.00390625,8,-1.1812174479166666,llama31_instruct,HaHr,2.0
40,cue_maximin,3,1.734375,1.734375,-0.14599609375,-0.14599609375,8,-1.173974609375,llama31_instruct,HaHr,2.0
40,cue_risk_aversion,0,-2.375,-2.375,-0.79833984375,-0.79833984375,8,1.1972005208333334,llama31_instruct,HaHr,2.0
40,cue_risk_aversion,1,-2.484375,-2.484375,-0.50244140625,-0.50244140625,8,1.196875,llama31_instruct,HaHr,2.0
40,cue_risk_aversion,2,2.421875,2.421875,0.505859375,0.505859375,8,-1.2353841145833333,llama31_instruct,HaHr,2.0
40,cue_risk_aversion,3,2.375,2.375,0.313232421875,0.313232421875,8,-1.2353841145833333,llama31_instruct,HaHr,2.0
40,cue_selfish_maximizer,0,-1.015625,-1.015625,-0.17041015625,-0.17041015625,8,1.1806640625,llama31_instruct,HaHr,2.0
40,cue_selfish_maximizer,1,-0.359375,-0.359375,0.1396484375,0.1396484375,8,1.1806640625,llama31_instruct,HaHr,2.0
40,cue_selfish_maximizer,2,2.65625,2.65625,0.5703125,0.5703125,8,-1.2486328125,llama31_instruct,HaHr,2.0
40,cue_selfish_maximizer,3,2.9375,2.9375,0.43603515625,0.43603515625,8,-1.2486328125,llama31_instruct,HaHr,2.0
79,baseline,0,1.0,,0.8935546875,,8,,llama31_instruct,HaHr,2.0
79,baseline,1,1.5,,1.17236328125,,8,,llama31_instruct,HaHr,2.0
79,baseline,2,1.625,,-0.10302734375,,8,,llama31_instruct,HaHr,2.0
79,baseline,3,1.625,,-0.3828125,,8,,llama31_instruct,HaHr,2.0
79,cue_inequity_aversion,0,0.125,-0.125,1.13525390625,-1.13525390625,8,-0.19388020833333333,llama31_instruct,HaHr,2.0
79,cue_inequity_aversion,1,0.375,-0.375,1.174560546875,-1.174560546875,8,-0.16966145833333332,llama31_instruct,HaHr,2.0
79,cue_inequity_aversion,2,1.375,-1.375,-0.50244140625,0.50244140625,8,0.2134765625,llama31_instruct,HaHr,2.0
79,cue_inequity_aversion,3,0.625,-0.625,-0.68701171875,0.68701171875,8,0.23209635416666666,llama31_instruct,HaHr,2.0
79,cue_length_match_null,0,3.375,,1.21826171875,,8,,llama31_instruct,HaHr,2.0
79,cue_length_match_null,1,2.75,,1.29541015625,,8,,llama31_instruct,HaHr,2.0
79,cue_length_match_null,2,2.625,,-0.00927734375,,8,,llama31_instruct,HaHr,2.0
79,cue_length_match_null,3,2.375,,0.09814453125,,8,,llama31_instruct,HaHr,2.0
